"Notes","Single-Year Ages","Single-Year Ages Code","Sex","Sex Code","Hispanic Origin","Hispanic Origin Code",Deaths,Population,Crude Rate
,"34 years","34","Male","M","Not Hispanic or Latino","2186-2",13566,7993005,169.7
,"35 years","35","Male","M","Not Hispanic or Latino","2186-2",14590,8306314,175.6
,"36 years","36","Male","M","Not Hispanic or Latino","2186-2",15471,8485750,182.3
,"37 years","37","Male","M","Not Hispanic or Latino","2186-2",16889,8583752,196.8
,"38 years","38","Male","M","Not Hispanic or Latino","2186-2",18135,8631888,210.1
,"39 years","39","Male","M","Not Hispanic or Latino","2186-2",19335,8663962,223.2
,"40 years","40","Male","M","Not Hispanic or Latino","2186-2",21120,8711170,242.4
,"41 years","41","Male","M","Not Hispanic or Latino","2186-2",23671,8978016,263.7
,"42 years","42","Male","M","Not Hispanic or Latino","2186-2",26759,9226840,290.0
,"43 years","43","Male","M","Not Hispanic or Latino","2186-2",29595,9498280,311.6
,"44 years","44","Male","M","Not Hispanic or Latino","2186-2",33276,9659341,344.5
,"45 years","45","Male","M","Not Hispanic or Latino","2186-2",36363,9769325,372.2
,"46 years","46","Male","M","Not Hispanic or Latino","2186-2",39786,9877396,402.8
,"47 years","47","Male","M","Not Hispanic or Latino","2186-2",43298,9945347,435.4
,"48 years","48","Male","M","Not Hispanic or Latino","2186-2",46921,9901445,473.9
,"49 years","49","Male","M","Not Hispanic or Latino","2186-2",50932,9833093,518.0
,"50 years","50","Male","M","Not Hispanic or Latino","2186-2",54593,9615213,567.8
,"51 years","51","Male","M","Not Hispanic or Latino","2186-2",58239,9566547,608.8
,"52 years","52","Male","M","Not Hispanic or Latino","2186-2",61926,9289423,666.6
,"53 years","53","Male","M","Not Hispanic or Latino","2186-2",65033,9087969,715.6
,"54 years","54","Male","M","Not Hispanic or Latino","2186-2",67449,8883890,759.2
,"55 years","55","Male","M","Not Hispanic or Latino","2186-2",70477,8536957,825.6
,"56 years","56","Male","M","Not Hispanic or Latino","2186-2",72578,8401576,863.9
,"57 years","57","Male","M","Not Hispanic or Latino","2186-2",76343,8194281,931.7
,"58 years","58","Male","M","Not Hispanic or Latino","2186-2",80303,8162636,983.8
,"59 years","59","Male","M","Not Hispanic or Latino","2186-2",81420,7696092,1057.9
,"60 years","60","Male","M","Not Hispanic or Latino","2186-2",83462,7170944,1163.9
,"61 years","61","Male","M","Not Hispanic or Latino","2186-2",84083,6891928,1220.0
,"62 years","62","Male","M","Not Hispanic or Latino","2186-2",87307,6535498,1335.9
,"63 years","63","Male","M","Not Hispanic or Latino","2186-2",87813,5964986,1472.1
,"64 years","64","Male","M","Not Hispanic or Latino","2186-2",90698,5692264,1593.4
,"65 years","65","Male","M","Not Hispanic or Latino","2186-2",92922,5432668,1710.4
,"66 years","66","Male","M","Not Hispanic or Latino","2186-2",94612,5136637,1841.9
,"67 years","67","Male","M","Not Hispanic or Latino","2186-2",95177,4791520,1986.4
,"68 years","68","Male","M","Not Hispanic or Latino","2186-2",97001,4518562,2146.7
,"69 years","69","Male","M","Not Hispanic or Latino","2186-2",100621,4296261,2342.1
,"70 years","70","Male","M","Not Hispanic or Latino","2186-2",104336,4074441,2560.7
,"71 years","71","Male","M","Not Hispanic or Latino","2186-2",108007,3910281,2762.1
,"72 years","72","Male","M","Not Hispanic or Latino","2186-2",112402,3693365,3043.3
,"73 years","73","Male","M","Not Hispanic or Latino","2186-2",118733,3550696,3343.9
,"74 years","74","Male","M","Not Hispanic or Latino","2186-2",123307,3390165,3637.2
,"75 years","75","Male","M","Not Hispanic or Latino","2186-2",129631,3215140,4031.9
,"76 years","76","Male","M","Not Hispanic or Latino","2186-2",136324,3135884,4347.2
,"77 years","77","Male","M","Not Hispanic or Latino","2186-2",144327,2992731,4822.6
,"78 years","78","Male","M","Not Hispanic or Latino","2186-2",151190,2853023,5299.3
,"79 years","79","Male","M","Not Hispanic or Latino","2186-2",156032,2680753,5820.5
,"80 years","80","Male","M","Not Hispanic or Latino","2186-2",160648,2472720,6496.8
,"81 years","81","Male","M","Not Hispanic or Latino","2186-2",164756,2310747,7130.0
,"82 years","82","Male","M","Not Hispanic or Latino","2186-2",166153,2094713,7932.0
,"83 years","83","Male","M","Not Hispanic or Latino","2186-2",166182,1909278,8703.9
,"84 years","84","Male","M","Not Hispanic or Latino","2186-2",165521,1700503,9733.6
,"85 years","85","Male","M","Not Hispanic or Latino","2186-2",160969,Not Applicable,Not Applicable
,"86 years","86","Male","M","Not Hispanic or Latino","2186-2",153063,Not Applicable,Not Applicable
,"87 years","87","Male","M","Not Hispanic or Latino","2186-2",143280,Not Applicable,Not Applicable
,"88 years","88","Male","M","Not Hispanic or Latino","2186-2",131028,Not Applicable,Not Applicable
,"89 years","89","Male","M","Not Hispanic or Latino","2186-2",117004,Not Applicable,Not Applicable
,"90 years","90","Male","M","Not Hispanic or Latino","2186-2",103246,Not Applicable,Not Applicable
,"91 years","91","Male","M","Not Hispanic or Latino","2186-2",89620,Not Applicable,Not Applicable
,"92 years","92","Male","M","Not Hispanic or Latino","2186-2",75417,Not Applicable,Not Applicable
,"93 years","93","Male","M","Not Hispanic or Latino","2186-2",61985,Not Applicable,Not Applicable
,"94 years","94","Male","M","Not Hispanic or Latino","2186-2",49165,Not Applicable,Not Applicable
,"95 years","95","Male","M","Not Hispanic or Latino","2186-2",37471,Not Applicable,Not Applicable
,"96 years","96","Male","M","Not Hispanic or Latino","2186-2",27151,Not Applicable,Not Applicable
,"97 years","97","Male","M","Not Hispanic or Latino","2186-2",19837,Not Applicable,Not Applicable
,"98 years","98","Male","M","Not Hispanic or Latino","2186-2",13569,Not Applicable,Not Applicable
,"99 years","99","Male","M","Not Hispanic or Latino","2186-2",9156,Not Applicable,Not Applicable
,"100+ years","100","Male","M","Not Hispanic or Latino","2186-2",15017,Not Applicable,Not Applicable
,"Not Stated","NS","Male","M","Not Hispanic or Latino","2186-2",385,Not Applicable,Not Applicable
"---"
"Dataset: Underlying Cause of Death, 1999-2020"
"Query Parameters:"
"Title: US; 1999-2020; SYA; M; NON; ALL; 2009; 5Y"
"Hispanic Origin: Not Hispanic or Latino"
"Sex: Male"
"Year/Month: 2005; 2006; 2007; 2008; 2009"
"Group By: Single-Year Ages; Sex; Hispanic Origin"
"Show Totals: False"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Feb 9, 2026 9:44:02 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,"
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/ucd-icd10.html on Feb 9, 2026 9:44:02 PM"
"---"
Caveats:
"1. Population and rates are labeled 'Not Applicable' when they include a subset of ages 85-100+ because populations are not"
"available for those ages. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Ages 85-100."
"2. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"3. Deaths of persons with Hispanic origin ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among"
"Hispanic Origin groups, so are not included in the Hispanic Origin specific counts and rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"4. Information included on the death certificate about the race and Hispanic ethnicity of the decedent is reported by the"
"funeral director as provided by an informant, often the surviving next of kin, or, in the absence of an informant, on the basis"
"of observation. Race and ethnicity information from the census is by self-report. To the extent that race and Hispanic origin"
"are inconsistent between these two data sources, death rates will be biased. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Racial Differences."
"5. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020"
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the"
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for"
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS"
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The"
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal"
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,"
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012"
"postcensal series released by NCHS on June 13, 2013. The population figures for year 2011 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2011 postcensal series released by NCHS on July 18, 2012. Population figures for 2010"
"are April 1 Census counts. The population figures for years 2001 - 2009 are bridged-race estimates of the July 1 resident"
"population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population"
"figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of July 1"
"estimates. Population figures for the infant age groups are the number of live births. <br/><b>Note:</b> Rates and population"
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which"
"were available at the time of release."
"6. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Age Group."
