"Notes","Single-Year Ages","Single-Year Ages Code","Sex","Sex Code","Hispanic Origin","Hispanic Origin Code",Deaths,Population,Crude Rate
,"52 years","52","Female","F","Not Hispanic or Latino","2186-2",243,80722,301.0
,"53 years","53","Female","F","Not Hispanic or Latino","2186-2",262,80764,324.4
,"54 years","54","Female","F","Not Hispanic or Latino","2186-2",279,80463,346.7
,"55 years","55","Female","F","Not Hispanic or Latino","2186-2",308,79863,385.7
,"56 years","56","Female","F","Not Hispanic or Latino","2186-2",301,78666,382.6
,"57 years","57","Female","F","Not Hispanic or Latino","2186-2",310,77624,399.4
,"58 years","58","Female","F","Not Hispanic or Latino","2186-2",341,75471,451.8
,"59 years","59","Female","F","Not Hispanic or Latino","2186-2",370,73288,504.9
,"60 years","60","Female","F","Not Hispanic or Latino","2186-2",391,71293,548.4
,"61 years","61","Female","F","Not Hispanic or Latino","2186-2",401,69051,580.7
,"62 years","62","Female","F","Not Hispanic or Latino","2186-2",428,67544,633.7
,"63 years","63","Female","F","Not Hispanic or Latino","2186-2",460,66321,693.6
,"64 years","64","Female","F","Not Hispanic or Latino","2186-2",433,63108,686.1
,"65 years","65","Female","F","Not Hispanic or Latino","2186-2",469,59773,784.6
,"66 years","66","Female","F","Not Hispanic or Latino","2186-2",467,55691,838.6
,"67 years","67","Female","F","Not Hispanic or Latino","2186-2",457,51887,880.8
,"68 years","68","Female","F","Not Hispanic or Latino","2186-2",469,46727,1003.7
,"69 years","69","Female","F","Not Hispanic or Latino","2186-2",529,44546,1187.5
,"70 years","70","Female","F","Not Hispanic or Latino","2186-2",578,42156,1371.1
,"71 years","71","Female","F","Not Hispanic or Latino","2186-2",522,40111,1301.4
,"72 years","72","Female","F","Not Hispanic or Latino","2186-2",539,37469,1438.5
,"73 years","73","Female","F","Not Hispanic or Latino","2186-2",600,35563,1687.1
,"74 years","74","Female","F","Not Hispanic or Latino","2186-2",628,34047,1844.5
,"75 years","75","Female","F","Not Hispanic or Latino","2186-2",694,32889,2110.1
,"76 years","76","Female","F","Not Hispanic or Latino","2186-2",810,31472,2573.7
,"77 years","77","Female","F","Not Hispanic or Latino","2186-2",819,30381,2695.8
,"78 years","78","Female","F","Not Hispanic or Latino","2186-2",837,29362,2850.6
,"79 years","79","Female","F","Not Hispanic or Latino","2186-2",949,28510,3328.7
,"80 years","80","Female","F","Not Hispanic or Latino","2186-2",985,27489,3583.3
,"81 years","81","Female","F","Not Hispanic or Latino","2186-2",1123,26942,4168.2
,"82 years","82","Female","F","Not Hispanic or Latino","2186-2",1159,25879,4478.5
,"83 years","83","Female","F","Not Hispanic or Latino","2186-2",1318,24947,5283.2
,"84 years","84","Female","F","Not Hispanic or Latino","2186-2",1461,23802,6138.1
,"85 years","85","Female","F","Not Hispanic or Latino","2186-2",1537,Not Applicable,Not Applicable
,"86 years","86","Female","F","Not Hispanic or Latino","2186-2",1594,Not Applicable,Not Applicable
,"87 years","87","Female","F","Not Hispanic or Latino","2186-2",1720,Not Applicable,Not Applicable
,"88 years","88","Female","F","Not Hispanic or Latino","2186-2",1749,Not Applicable,Not Applicable
,"89 years","89","Female","F","Not Hispanic or Latino","2186-2",1756,Not Applicable,Not Applicable
,"90 years","90","Female","F","Not Hispanic or Latino","2186-2",1720,Not Applicable,Not Applicable
,"91 years","91","Female","F","Not Hispanic or Latino","2186-2",1630,Not Applicable,Not Applicable
,"92 years","92","Female","F","Not Hispanic or Latino","2186-2",1443,Not Applicable,Not Applicable
,"93 years","93","Female","F","Not Hispanic or Latino","2186-2",1301,Not Applicable,Not Applicable
,"94 years","94","Female","F","Not Hispanic or Latino","2186-2",1105,Not Applicable,Not Applicable
,"95 years","95","Female","F","Not Hispanic or Latino","2186-2",975,Not Applicable,Not Applicable
,"96 years","96","Female","F","Not Hispanic or Latino","2186-2",777,Not Applicable,Not Applicable
,"97 years","97","Female","F","Not Hispanic or Latino","2186-2",627,Not Applicable,Not Applicable
,"98 years","98","Female","F","Not Hispanic or Latino","2186-2",468,Not Applicable,Not Applicable
,"99 years","99","Female","F","Not Hispanic or Latino","2186-2",372,Not Applicable,Not Applicable
,"100+ years","100","Female","F","Not Hispanic or Latino","2186-2",726,Not Applicable,Not Applicable
,"Not Stated","NS","Female","F","Not Hispanic or Latino","2186-2",0,Not Applicable,Not Applicable
"---"
"Dataset: Underlying Cause of Death, 1999-2020"
"Query Parameters:"
"Title: SD; 1999-2020; SYA; F; NON; ALL; 2014; 5Y"
"Hispanic Origin: Not Hispanic or Latino"
"Sex: Female"
"States: San Diego County, CA (06073)"
"Year/Month: 2010; 2011; 2012; 2013; 2014"
"Group By: Single-Year Ages; Sex; Hispanic Origin"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Feb 9, 2026 9:50:59 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,"
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/ucd-icd10.html on Feb 9, 2026 9:50:59 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. Population and rates are labeled 'Not Applicable' when they include a subset of ages 85-100+ because populations are not"
"available for those ages. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Ages 85-100."
"2. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#2014-Revision."
"3. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Assurance of Confidentiality."
"4. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Unreliable."
"5. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"6. Deaths of persons with Hispanic origin ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among"
"Hispanic Origin groups, so are not included in the Hispanic Origin specific counts and rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"7. Information included on the death certificate about the race and Hispanic ethnicity of the decedent is reported by the"
"funeral director as provided by an informant, often the surviving next of kin, or, in the absence of an informant, on the basis"
"of observation. Race and ethnicity information from the census is by self-report. To the extent that race and Hispanic origin"
"are inconsistent between these two data sources, death rates will be biased. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Racial Differences."
"8. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020"
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the"
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for"
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS"
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The"
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal"
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,"
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012"
"postcensal series released by NCHS on June 13, 2013. The population figures for year 2011 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2011 postcensal series released by NCHS on July 18, 2012. Population figures for 2010"
"are April 1 Census counts. The population figures for years 2001 - 2009 are bridged-race estimates of the July 1 resident"
"population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population"
"figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of July 1"
"estimates. Population figures for the infant age groups are the number of live births. <br/><b>Note:</b> Rates and population"
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which"
"were available at the time of release."
"9. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Age Group."
