"Notes","Single-Year Ages","Single-Year Ages Code","Sex","Sex Code","Hispanic Origin","Hispanic Origin Code",Deaths,Population,Crude Rate
,"32 years","32","Female","F","Not Hispanic or Latino","2186-2",7242,8521070,85.0
,"33 years","33","Female","F","Not Hispanic or Latino","2186-2",7569,8402104,90.1
,"34 years","34","Female","F","Not Hispanic or Latino","2186-2",7886,8268306,95.4
,"35 years","35","Female","F","Not Hispanic or Latino","2186-2",8346,8096247,103.1
,"36 years","36","Female","F","Not Hispanic or Latino","2186-2",8729,7953173,109.8
,"37 years","37","Female","F","Not Hispanic or Latino","2186-2",9027,7867407,114.7
,"38 years","38","Female","F","Not Hispanic or Latino","2186-2",9738,7858713,123.9
,"39 years","39","Female","F","Not Hispanic or Latino","2186-2",10419,7955016,131.0
,"40 years","40","Female","F","Not Hispanic or Latino","2186-2",11728,8225855,142.6
,"41 years","41","Female","F","Not Hispanic or Latino","2186-2",13024,8466792,153.8
,"42 years","42","Female","F","Not Hispanic or Latino","2186-2",14706,8660725,169.8
,"43 years","43","Female","F","Not Hispanic or Latino","2186-2",15820,8782408,180.1
,"44 years","44","Female","F","Not Hispanic or Latino","2186-2",17535,8835463,198.5
,"45 years","45","Female","F","Not Hispanic or Latino","2186-2",18988,8809562,215.5
,"46 years","46","Female","F","Not Hispanic or Latino","2186-2",21172,8884858,238.3
,"47 years","47","Female","F","Not Hispanic or Latino","2186-2",23528,9107153,258.3
,"48 years","48","Female","F","Not Hispanic or Latino","2186-2",26604,9377793,283.7
,"49 years","49","Female","F","Not Hispanic or Latino","2186-2",30095,9637670,312.3
,"50 years","50","Female","F","Not Hispanic or Latino","2186-2",33378,9899000,337.2
,"51 years","51","Female","F","Not Hispanic or Latino","2186-2",37133,10051440,369.4
,"52 years","52","Female","F","Not Hispanic or Latino","2186-2",40203,10096142,398.2
,"53 years","53","Female","F","Not Hispanic or Latino","2186-2",43066,10128449,425.2
,"54 years","54","Female","F","Not Hispanic or Latino","2186-2",46249,10140165,456.1
,"55 years","55","Female","F","Not Hispanic or Latino","2186-2",49500,10044129,492.8
,"56 years","56","Female","F","Not Hispanic or Latino","2186-2",52423,9922689,528.3
,"57 years","57","Female","F","Not Hispanic or Latino","2186-2",55378,9787197,565.8
,"58 years","58","Female","F","Not Hispanic or Latino","2186-2",57286,9586979,597.5
,"59 years","59","Female","F","Not Hispanic or Latino","2186-2",59360,9335521,635.9
,"60 years","60","Female","F","Not Hispanic or Latino","2186-2",61913,9101376,680.3
,"61 years","61","Female","F","Not Hispanic or Latino","2186-2",64713,8837532,732.3
,"62 years","62","Female","F","Not Hispanic or Latino","2186-2",67938,8598257,790.1
,"63 years","63","Female","F","Not Hispanic or Latino","2186-2",72244,8408160,859.2
,"64 years","64","Female","F","Not Hispanic or Latino","2186-2",77093,8364238,921.7
,"65 years","65","Female","F","Not Hispanic or Latino","2186-2",79501,7898272,1006.6
,"66 years","66","Female","F","Not Hispanic or Latino","2186-2",81512,7466865,1091.6
,"67 years","67","Female","F","Not Hispanic or Latino","2186-2",84331,7051367,1196.0
,"68 years","68","Female","F","Not Hispanic or Latino","2186-2",87347,6694446,1304.8
,"69 years","69","Female","F","Not Hispanic or Latino","2186-2",88785,6101773,1455.1
,"70 years","70","Female","F","Not Hispanic or Latino","2186-2",93147,5866248,1587.8
,"71 years","71","Female","F","Not Hispanic or Latino","2186-2",97279,5582119,1742.7
,"72 years","72","Female","F","Not Hispanic or Latino","2186-2",100542,5266610,1909.0
,"73 years","73","Female","F","Not Hispanic or Latino","2186-2",101866,4888855,2083.6
,"74 years","74","Female","F","Not Hispanic or Latino","2186-2",105612,4602746,2294.5
,"75 years","75","Female","F","Not Hispanic or Latino","2186-2",111048,4375147,2538.2
,"76 years","76","Female","F","Not Hispanic or Latino","2186-2",117233,4176433,2807.0
,"77 years","77","Female","F","Not Hispanic or Latino","2186-2",123475,3957800,3119.8
,"78 years","78","Female","F","Not Hispanic or Latino","2186-2",129562,3758364,3447.3
,"79 years","79","Female","F","Not Hispanic or Latino","2186-2",138533,3598227,3850.0
,"80 years","80","Female","F","Not Hispanic or Latino","2186-2",147984,3446230,4294.1
,"81 years","81","Female","F","Not Hispanic or Latino","2186-2",157328,3302906,4763.3
,"82 years","82","Female","F","Not Hispanic or Latino","2186-2",169032,3172564,5327.9
,"83 years","83","Female","F","Not Hispanic or Latino","2186-2",179460,3030230,5922.3
,"84 years","84","Female","F","Not Hispanic or Latino","2186-2",190129,2870465,6623.6
,"85 years","85","Female","F","Not Hispanic or Latino","2186-2",199980,Not Applicable,Not Applicable
,"86 years","86","Female","F","Not Hispanic or Latino","2186-2",207038,Not Applicable,Not Applicable
,"87 years","87","Female","F","Not Hispanic or Latino","2186-2",214891,Not Applicable,Not Applicable
,"88 years","88","Female","F","Not Hispanic or Latino","2186-2",216661,Not Applicable,Not Applicable
,"89 years","89","Female","F","Not Hispanic or Latino","2186-2",216570,Not Applicable,Not Applicable
,"90 years","90","Female","F","Not Hispanic or Latino","2186-2",213178,Not Applicable,Not Applicable
,"91 years","91","Female","F","Not Hispanic or Latino","2186-2",201306,Not Applicable,Not Applicable
,"92 years","92","Female","F","Not Hispanic or Latino","2186-2",184676,Not Applicable,Not Applicable
,"93 years","93","Female","F","Not Hispanic or Latino","2186-2",165874,Not Applicable,Not Applicable
,"94 years","94","Female","F","Not Hispanic or Latino","2186-2",144647,Not Applicable,Not Applicable
,"95 years","95","Female","F","Not Hispanic or Latino","2186-2",121789,Not Applicable,Not Applicable
,"96 years","96","Female","F","Not Hispanic or Latino","2186-2",100554,Not Applicable,Not Applicable
,"97 years","97","Female","F","Not Hispanic or Latino","2186-2",81300,Not Applicable,Not Applicable
,"98 years","98","Female","F","Not Hispanic or Latino","2186-2",63357,Not Applicable,Not Applicable
,"99 years","99","Female","F","Not Hispanic or Latino","2186-2",46764,Not Applicable,Not Applicable
,"100+ years","100","Female","F","Not Hispanic or Latino","2186-2",98995,Not Applicable,Not Applicable
,"Not Stated","NS","Female","F","Not Hispanic or Latino","2186-2",148,Not Applicable,Not Applicable
"---"
"Dataset: Underlying Cause of Death, 1999-2020"
"Query Parameters:"
"Title: US; 1999-2020; SYA; F; NON; ALL; 2015; 5Y"
"Hispanic Origin: Not Hispanic or Latino"
"Sex: Female"
"Year/Month: 2011; 2012; 2013; 2014; 2015"
"Group By: Single-Year Ages; Sex; Hispanic Origin"
"Show Totals: False"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Feb 9, 2026 9:51:30 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,"
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/ucd-icd10.html on Feb 9, 2026 9:51:30 PM"
"---"
Caveats:
"1. Population and rates are labeled 'Not Applicable' when they include a subset of ages 85-100+ because populations are not"
"available for those ages. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Ages 85-100."
"2. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#2014-Revision."
"3. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"4. Deaths of persons with Hispanic origin ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among"
"Hispanic Origin groups, so are not included in the Hispanic Origin specific counts and rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"5. Information included on the death certificate about the race and Hispanic ethnicity of the decedent is reported by the"
"funeral director as provided by an informant, often the surviving next of kin, or, in the absence of an informant, on the basis"
"of observation. Race and ethnicity information from the census is by self-report. To the extent that race and Hispanic origin"
"are inconsistent between these two data sources, death rates will be biased. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Racial Differences."
"6. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020"
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the"
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for"
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS"
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The"
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal"
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,"
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012"
"postcensal series released by NCHS on June 13, 2013. The population figures for year 2011 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2011 postcensal series released by NCHS on July 18, 2012. Population figures for 2010"
"are April 1 Census counts. The population figures for years 2001 - 2009 are bridged-race estimates of the July 1 resident"
"population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population"
"figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of July 1"
"estimates. Population figures for the infant age groups are the number of live births. <br/><b>Note:</b> Rates and population"
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which"
"were available at the time of release."
"7. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Age Group."
