"Notes","Single-Year Ages","Single-Year Ages Code","Sex","Sex Code","Hispanic Origin","Hispanic Origin Code",Deaths,Population,Crude Rate
,"50 years","50","Male","M","Not Hispanic or Latino","2186-2",45495,8744425,520.3
,"51 years","51","Male","M","Not Hispanic or Latino","2186-2",51152,8965378,570.6
,"52 years","52","Male","M","Not Hispanic or Latino","2186-2",57205,9178010,623.3
,"53 years","53","Male","M","Not Hispanic or Latino","2186-2",63879,9382357,680.8
,"54 years","54","Male","M","Not Hispanic or Latino","2186-2",70416,9490175,742.0
,"55 years","55","Male","M","Not Hispanic or Latino","2186-2",76876,9492058,809.9
,"56 years","56","Male","M","Not Hispanic or Latino","2186-2",82809,9481424,873.4
,"57 years","57","Male","M","Not Hispanic or Latino","2186-2",89898,9444991,951.8
,"58 years","58","Male","M","Not Hispanic or Latino","2186-2",94585,9303855,1016.6
,"59 years","59","Male","M","Not Hispanic or Latino","2186-2",100442,9128746,1100.3
,"60 years","60","Male","M","Not Hispanic or Latino","2186-2",104884,8938539,1173.4
,"61 years","61","Male","M","Not Hispanic or Latino","2186-2",110162,8687806,1268.0
,"62 years","62","Male","M","Not Hispanic or Latino","2186-2",113999,8399062,1357.3
,"63 years","63","Male","M","Not Hispanic or Latino","2186-2",118694,8124370,1461.0
,"64 years","64","Male","M","Not Hispanic or Latino","2186-2",120502,7831943,1538.6
,"65 years","65","Male","M","Not Hispanic or Latino","2186-2",123906,7572101,1636.3
,"66 years","66","Male","M","Not Hispanic or Latino","2186-2",127769,7363284,1735.2
,"67 years","67","Male","M","Not Hispanic or Latino","2186-2",133509,7285382,1832.6
,"68 years","68","Male","M","Not Hispanic or Latino","2186-2",134433,6833599,1967.2
,"69 years","69","Male","M","Not Hispanic or Latino","2186-2",136678,6398907,2136.0
,"70 years","70","Male","M","Not Hispanic or Latino","2186-2",137672,5982633,2301.2
,"71 years","71","Male","M","Not Hispanic or Latino","2186-2",141244,5612260,2516.7
,"72 years","72","Male","M","Not Hispanic or Latino","2186-2",138848,5033580,2758.4
,"73 years","73","Male","M","Not Hispanic or Latino","2186-2",142694,4756456,3000.0
,"74 years","74","Male","M","Not Hispanic or Latino","2186-2",145896,4447294,3280.6
,"75 years","75","Male","M","Not Hispanic or Latino","2186-2",147970,4122256,3589.5
,"76 years","76","Male","M","Not Hispanic or Latino","2186-2",146458,3743558,3912.3
,"77 years","77","Male","M","Not Hispanic or Latino","2186-2",148462,3442500,4312.6
,"78 years","78","Male","M","Not Hispanic or Latino","2186-2",149449,3191847,4682.2
,"79 years","79","Male","M","Not Hispanic or Latino","2186-2",153369,2958585,5183.9
,"80 years","80","Male","M","Not Hispanic or Latino","2186-2",155841,2708799,5753.1
,"81 years","81","Male","M","Not Hispanic or Latino","2186-2",158072,2477418,6380.5
,"82 years","82","Male","M","Not Hispanic or Latino","2186-2",160763,2275231,7065.8
,"83 years","83","Male","M","Not Hispanic or Latino","2186-2",162707,2079546,7824.2
,"84 years","84","Male","M","Not Hispanic or Latino","2186-2",165172,1892211,8729.0
,"85 years","85","Male","M","Not Hispanic or Latino","2186-2",165082,Not Applicable,Not Applicable
,"86 years","86","Male","M","Not Hispanic or Latino","2186-2",165345,Not Applicable,Not Applicable
,"87 years","87","Male","M","Not Hispanic or Latino","2186-2",162651,Not Applicable,Not Applicable
,"88 years","88","Male","M","Not Hispanic or Latino","2186-2",156874,Not Applicable,Not Applicable
,"89 years","89","Male","M","Not Hispanic or Latino","2186-2",148119,Not Applicable,Not Applicable
,"90 years","90","Male","M","Not Hispanic or Latino","2186-2",137571,Not Applicable,Not Applicable
,"91 years","91","Male","M","Not Hispanic or Latino","2186-2",123555,Not Applicable,Not Applicable
,"92 years","92","Male","M","Not Hispanic or Latino","2186-2",109326,Not Applicable,Not Applicable
,"93 years","93","Male","M","Not Hispanic or Latino","2186-2",93836,Not Applicable,Not Applicable
,"94 years","94","Male","M","Not Hispanic or Latino","2186-2",76514,Not Applicable,Not Applicable
,"95 years","95","Male","M","Not Hispanic or Latino","2186-2",60133,Not Applicable,Not Applicable
,"96 years","96","Male","M","Not Hispanic or Latino","2186-2",45964,Not Applicable,Not Applicable
,"97 years","97","Male","M","Not Hispanic or Latino","2186-2",33096,Not Applicable,Not Applicable
,"98 years","98","Male","M","Not Hispanic or Latino","2186-2",22922,Not Applicable,Not Applicable
,"99 years","99","Male","M","Not Hispanic or Latino","2186-2",15256,Not Applicable,Not Applicable
,"100+ years","100","Male","M","Not Hispanic or Latino","2186-2",24087,Not Applicable,Not Applicable
,"Not Stated","NS","Male","M","Not Hispanic or Latino","2186-2",277,Not Applicable,Not Applicable
"---"
"Dataset: Underlying Cause of Death, 1999-2020"
"Query Parameters:"
"Title: US; 1999-2020; SYA; M; NON; ALL; 2018; 5Y"
"Hispanic Origin: Not Hispanic or Latino"
"Sex: Male"
"Year/Month: 2014; 2015; 2016; 2017; 2018"
"Group By: Single-Year Ages; Sex; Hispanic Origin"
"Show Totals: False"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Feb 10, 2026 12:30:50 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,"
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/ucd-icd10.html on Feb 10, 2026 12:30:50 AM"
"---"
Caveats:
"1. Population and rates are labeled 'Not Applicable' when they include a subset of ages 85-100+ because populations are not"
"available for those ages. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Ages 85-100."
"2. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#2014-Revision."
"3. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"4. Deaths of persons with Hispanic origin ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among"
"Hispanic Origin groups, so are not included in the Hispanic Origin specific counts and rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"5. Information included on the death certificate about the race and Hispanic ethnicity of the decedent is reported by the"
"funeral director as provided by an informant, often the surviving next of kin, or, in the absence of an informant, on the basis"
"of observation. Race and ethnicity information from the census is by self-report. To the extent that race and Hispanic origin"
"are inconsistent between these two data sources, death rates will be biased. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Racial Differences."
"6. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020"
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the"
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for"
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS"
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The"
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal"
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,"
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012"
"postcensal series released by NCHS on June 13, 2013. The population figures for year 2011 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2011 postcensal series released by NCHS on July 18, 2012. Population figures for 2010"
"are April 1 Census counts. The population figures for years 2001 - 2009 are bridged-race estimates of the July 1 resident"
"population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population"
"figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of July 1"
"estimates. Population figures for the infant age groups are the number of live births. <br/><b>Note:</b> Rates and population"
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which"
"were available at the time of release."
"7. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Age Group."
