"Notes","Single-Year Ages","Single-Year Ages Code","Sex","Sex Code","Hispanic Origin","Hispanic Origin Code",Deaths,Population,Crude Rate
,"39 years","39","Male","M","Not Hispanic or Latino","2186-2",122,73473,166.0
,"40 years","40","Male","M","Not Hispanic or Latino","2186-2",122,73699,165.5
,"41 years","41","Male","M","Not Hispanic or Latino","2186-2",121,72410,167.1
,"42 years","42","Male","M","Not Hispanic or Latino","2186-2",140,71753,195.1
,"43 years","43","Male","M","Not Hispanic or Latino","2186-2",157,71647,219.1
,"44 years","44","Male","M","Not Hispanic or Latino","2186-2",165,72995,226.0
,"45 years","45","Male","M","Not Hispanic or Latino","2186-2",198,75042,263.9
,"46 years","46","Male","M","Not Hispanic or Latino","2186-2",212,77905,272.1
,"47 years","47","Male","M","Not Hispanic or Latino","2186-2",261,80611,323.8
,"48 years","48","Male","M","Not Hispanic or Latino","2186-2",288,82120,350.7
,"49 years","49","Male","M","Not Hispanic or Latino","2186-2",341,82766,412.0
,"50 years","50","Male","M","Not Hispanic or Latino","2186-2",359,82653,434.3
,"51 years","51","Male","M","Not Hispanic or Latino","2186-2",359,82308,436.2
,"52 years","52","Male","M","Not Hispanic or Latino","2186-2",450,81078,555.0
,"53 years","53","Male","M","Not Hispanic or Latino","2186-2",414,79709,519.4
,"54 years","54","Male","M","Not Hispanic or Latino","2186-2",469,78695,596.0
,"55 years","55","Male","M","Not Hispanic or Latino","2186-2",542,75777,715.3
,"56 years","56","Male","M","Not Hispanic or Latino","2186-2",525,73636,713.0
,"57 years","57","Male","M","Not Hispanic or Latino","2186-2",559,71295,784.1
,"58 years","58","Male","M","Not Hispanic or Latino","2186-2",567,69180,819.6
,"59 years","59","Male","M","Not Hispanic or Latino","2186-2",588,66818,880.0
,"60 years","60","Male","M","Not Hispanic or Latino","2186-2",680,64913,1047.6
,"61 years","61","Male","M","Not Hispanic or Latino","2186-2",700,64501,1085.3
,"62 years","62","Male","M","Not Hispanic or Latino","2186-2",650,60810,1068.9
,"63 years","63","Male","M","Not Hispanic or Latino","2186-2",634,55451,1143.4
,"64 years","64","Male","M","Not Hispanic or Latino","2186-2",669,52502,1274.2
,"65 years","65","Male","M","Not Hispanic or Latino","2186-2",636,49494,1285.0
,"66 years","66","Male","M","Not Hispanic or Latino","2186-2",641,44550,1438.8
,"67 years","67","Male","M","Not Hispanic or Latino","2186-2",666,40953,1626.3
,"68 years","68","Male","M","Not Hispanic or Latino","2186-2",643,38362,1676.1
,"69 years","69","Male","M","Not Hispanic or Latino","2186-2",656,36257,1809.3
,"70 years","70","Male","M","Not Hispanic or Latino","2186-2",670,32769,2044.6
,"71 years","71","Male","M","Not Hispanic or Latino","2186-2",659,31196,2112.5
,"72 years","72","Male","M","Not Hispanic or Latino","2186-2",687,29265,2347.5
,"73 years","73","Male","M","Not Hispanic or Latino","2186-2",694,28362,2446.9
,"74 years","74","Male","M","Not Hispanic or Latino","2186-2",729,27076,2692.4
,"75 years","75","Male","M","Not Hispanic or Latino","2186-2",792,25611,3092.4
,"76 years","76","Male","M","Not Hispanic or Latino","2186-2",827,24672,3352.0
,"77 years","77","Male","M","Not Hispanic or Latino","2186-2",943,24140,3906.4
,"78 years","78","Male","M","Not Hispanic or Latino","2186-2",1000,23729,4214.3
,"79 years","79","Male","M","Not Hispanic or Latino","2186-2",1063,22698,4683.2
,"80 years","80","Male","M","Not Hispanic or Latino","2186-2",1139,21788,5227.6
,"81 years","81","Male","M","Not Hispanic or Latino","2186-2",1176,20462,5747.2
,"82 years","82","Male","M","Not Hispanic or Latino","2186-2",1234,18845,6548.2
,"83 years","83","Male","M","Not Hispanic or Latino","2186-2",1259,17501,7193.9
,"84 years","84","Male","M","Not Hispanic or Latino","2186-2",1301,16144,8058.7
,"85 years","85","Male","M","Not Hispanic or Latino","2186-2",1389,Not Applicable,Not Applicable
,"86 years","86","Male","M","Not Hispanic or Latino","2186-2",1405,Not Applicable,Not Applicable
,"87 years","87","Male","M","Not Hispanic or Latino","2186-2",1387,Not Applicable,Not Applicable
,"88 years","88","Male","M","Not Hispanic or Latino","2186-2",1371,Not Applicable,Not Applicable
,"89 years","89","Male","M","Not Hispanic or Latino","2186-2",1300,Not Applicable,Not Applicable
,"90 years","90","Male","M","Not Hispanic or Latino","2186-2",1177,Not Applicable,Not Applicable
,"91 years","91","Male","M","Not Hispanic or Latino","2186-2",1025,Not Applicable,Not Applicable
,"92 years","92","Male","M","Not Hispanic or Latino","2186-2",820,Not Applicable,Not Applicable
,"93 years","93","Male","M","Not Hispanic or Latino","2186-2",714,Not Applicable,Not Applicable
,"94 years","94","Male","M","Not Hispanic or Latino","2186-2",596,Not Applicable,Not Applicable
,"95 years","95","Male","M","Not Hispanic or Latino","2186-2",414,Not Applicable,Not Applicable
,"96 years","96","Male","M","Not Hispanic or Latino","2186-2",330,Not Applicable,Not Applicable
,"97 years","97","Male","M","Not Hispanic or Latino","2186-2",228,Not Applicable,Not Applicable
,"98 years","98","Male","M","Not Hispanic or Latino","2186-2",146,Not Applicable,Not Applicable
,"99 years","99","Male","M","Not Hispanic or Latino","2186-2",113,Not Applicable,Not Applicable
,"100+ years","100","Male","M","Not Hispanic or Latino","2186-2",179,Not Applicable,Not Applicable
,"Not Stated","NS","Male","M","Not Hispanic or Latino","2186-2",Suppressed,Not Applicable,Not Applicable
"---"
"Dataset: Underlying Cause of Death, 1999-2020"
"Query Parameters:"
"Title: SD; 1999-2020; SYA; M; NON; ALL; 2012; 5Y"
"Hispanic Origin: Not Hispanic or Latino"
"Sex: Male"
"States: San Diego County, CA (06073)"
"Year/Month: 2008; 2009; 2010; 2011; 2012"
"Group By: Single-Year Ages; Sex; Hispanic Origin"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Feb 9, 2026 9:45:55 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,"
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/ucd-icd10.html on Feb 9, 2026 9:45:55 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. Population and rates are labeled 'Not Applicable' when they include a subset of ages 85-100+ because populations are not"
"available for those ages. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Ages 85-100."
"2. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Assurance of Confidentiality."
"3. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Unreliable."
"4. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"5. Deaths of persons with Hispanic origin ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among"
"Hispanic Origin groups, so are not included in the Hispanic Origin specific counts and rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"6. Information included on the death certificate about the race and Hispanic ethnicity of the decedent is reported by the"
"funeral director as provided by an informant, often the surviving next of kin, or, in the absence of an informant, on the basis"
"of observation. Race and ethnicity information from the census is by self-report. To the extent that race and Hispanic origin"
"are inconsistent between these two data sources, death rates will be biased. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Racial Differences."
"7. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020"
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the"
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for"
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS"
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The"
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal"
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,"
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012"
"postcensal series released by NCHS on June 13, 2013. The population figures for year 2011 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2011 postcensal series released by NCHS on July 18, 2012. Population figures for 2010"
"are April 1 Census counts. The population figures for years 2001 - 2009 are bridged-race estimates of the July 1 resident"
"population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population"
"figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of July 1"
"estimates. Population figures for the infant age groups are the number of live births. <br/><b>Note:</b> Rates and population"
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which"
"were available at the time of release."
"8. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Age Group."
