"Notes","Single-Year Ages","Single-Year Ages Code","Sex","Sex Code","Hispanic Origin","Hispanic Origin Code",Deaths,Population,Crude Rate
,"32 years","32","Female","F","Not Hispanic or Latino","2186-2",28,69885,40.1
,"33 years","33","Female","F","Not Hispanic or Latino","2186-2",36,66644,54.0
,"34 years","34","Female","F","Not Hispanic or Latino","2186-2",37,65762,56.3
,"35 years","35","Female","F","Not Hispanic or Latino","2186-2",48,64658,74.2
,"36 years","36","Female","F","Not Hispanic or Latino","2186-2",50,64324,77.7
,"37 years","37","Female","F","Not Hispanic or Latino","2186-2",39,65823,59.2
,"38 years","38","Female","F","Not Hispanic or Latino","2186-2",62,67331,92.1
,"39 years","39","Female","F","Not Hispanic or Latino","2186-2",59,69318,85.1
,"40 years","40","Female","F","Not Hispanic or Latino","2186-2",76,69499,109.4
,"41 years","41","Female","F","Not Hispanic or Latino","2186-2",75,70196,106.8
,"42 years","42","Female","F","Not Hispanic or Latino","2186-2",100,68790,145.4
,"43 years","43","Female","F","Not Hispanic or Latino","2186-2",96,69509,138.1
,"44 years","44","Female","F","Not Hispanic or Latino","2186-2",110,70726,155.5
,"45 years","45","Female","F","Not Hispanic or Latino","2186-2",127,72883,174.3
,"46 years","46","Female","F","Not Hispanic or Latino","2186-2",155,75038,206.6
,"47 years","47","Female","F","Not Hispanic or Latino","2186-2",165,78082,211.3
,"48 years","48","Female","F","Not Hispanic or Latino","2186-2",178,79704,223.3
,"49 years","49","Female","F","Not Hispanic or Latino","2186-2",193,80333,240.2
,"50 years","50","Female","F","Not Hispanic or Latino","2186-2",226,81138,278.5
,"51 years","51","Female","F","Not Hispanic or Latino","2186-2",227,81325,279.1
,"52 years","52","Female","F","Not Hispanic or Latino","2186-2",249,80797,308.2
,"53 years","53","Female","F","Not Hispanic or Latino","2186-2",282,80045,352.3
,"54 years","54","Female","F","Not Hispanic or Latino","2186-2",294,79438,370.1
,"55 years","55","Female","F","Not Hispanic or Latino","2186-2",308,78610,391.8
,"56 years","56","Female","F","Not Hispanic or Latino","2186-2",311,75909,409.7
,"57 years","57","Female","F","Not Hispanic or Latino","2186-2",310,74129,418.2
,"58 years","58","Female","F","Not Hispanic or Latino","2186-2",330,71598,460.9
,"59 years","59","Female","F","Not Hispanic or Latino","2186-2",344,69843,492.5
,"60 years","60","Female","F","Not Hispanic or Latino","2186-2",371,67679,548.2
,"61 years","61","Female","F","Not Hispanic or Latino","2186-2",385,68050,565.8
,"62 years","62","Female","F","Not Hispanic or Latino","2186-2",425,64627,657.6
,"63 years","63","Female","F","Not Hispanic or Latino","2186-2",423,59631,709.4
,"64 years","64","Female","F","Not Hispanic or Latino","2186-2",388,56380,688.2
,"65 years","65","Female","F","Not Hispanic or Latino","2186-2",461,53141,867.5
,"66 years","66","Female","F","Not Hispanic or Latino","2186-2",407,47682,853.6
,"67 years","67","Female","F","Not Hispanic or Latino","2186-2",479,44629,1073.3
,"68 years","68","Female","F","Not Hispanic or Latino","2186-2",459,42519,1079.5
,"69 years","69","Female","F","Not Hispanic or Latino","2186-2",478,40725,1173.7
,"70 years","70","Female","F","Not Hispanic or Latino","2186-2",529,37962,1393.5
,"71 years","71","Female","F","Not Hispanic or Latino","2186-2",514,36733,1399.3
,"72 years","72","Female","F","Not Hispanic or Latino","2186-2",543,35011,1550.9
,"73 years","73","Female","F","Not Hispanic or Latino","2186-2",600,33988,1765.3
,"74 years","74","Female","F","Not Hispanic or Latino","2186-2",674,32487,2074.7
,"75 years","75","Female","F","Not Hispanic or Latino","2186-2",710,31703,2239.5
,"76 years","76","Female","F","Not Hispanic or Latino","2186-2",786,30715,2559.0
,"77 years","77","Female","F","Not Hispanic or Latino","2186-2",799,30215,2644.4
,"78 years","78","Female","F","Not Hispanic or Latino","2186-2",870,29334,2965.8
,"79 years","79","Female","F","Not Hispanic or Latino","2186-2",962,28798,3340.5
,"80 years","80","Female","F","Not Hispanic or Latino","2186-2",1054,27790,3792.7
,"81 years","81","Female","F","Not Hispanic or Latino","2186-2",1187,27739,4279.2
,"82 years","82","Female","F","Not Hispanic or Latino","2186-2",1265,26633,4749.7
,"83 years","83","Female","F","Not Hispanic or Latino","2186-2",1417,25626,5529.5
,"84 years","84","Female","F","Not Hispanic or Latino","2186-2",1525,24173,6308.7
,"85 years","85","Female","F","Not Hispanic or Latino","2186-2",1573,Not Applicable,Not Applicable
,"86 years","86","Female","F","Not Hispanic or Latino","2186-2",1655,Not Applicable,Not Applicable
,"87 years","87","Female","F","Not Hispanic or Latino","2186-2",1771,Not Applicable,Not Applicable
,"88 years","88","Female","F","Not Hispanic or Latino","2186-2",1741,Not Applicable,Not Applicable
,"89 years","89","Female","F","Not Hispanic or Latino","2186-2",1734,Not Applicable,Not Applicable
,"90 years","90","Female","F","Not Hispanic or Latino","2186-2",1669,Not Applicable,Not Applicable
,"91 years","91","Female","F","Not Hispanic or Latino","2186-2",1492,Not Applicable,Not Applicable
,"92 years","92","Female","F","Not Hispanic or Latino","2186-2",1346,Not Applicable,Not Applicable
,"93 years","93","Female","F","Not Hispanic or Latino","2186-2",1162,Not Applicable,Not Applicable
,"94 years","94","Female","F","Not Hispanic or Latino","2186-2",1062,Not Applicable,Not Applicable
,"95 years","95","Female","F","Not Hispanic or Latino","2186-2",883,Not Applicable,Not Applicable
,"96 years","96","Female","F","Not Hispanic or Latino","2186-2",716,Not Applicable,Not Applicable
,"97 years","97","Female","F","Not Hispanic or Latino","2186-2",552,Not Applicable,Not Applicable
,"98 years","98","Female","F","Not Hispanic or Latino","2186-2",404,Not Applicable,Not Applicable
,"99 years","99","Female","F","Not Hispanic or Latino","2186-2",298,Not Applicable,Not Applicable
,"100+ years","100","Female","F","Not Hispanic or Latino","2186-2",659,Not Applicable,Not Applicable
,"Not Stated","NS","Female","F","Not Hispanic or Latino","2186-2",0,Not Applicable,Not Applicable
"---"
"Dataset: Underlying Cause of Death, 1999-2020"
"Query Parameters:"
"Title: SD; 1999-2020; SYA; F; NON; ALL; 2012; 5Y"
"Hispanic Origin: Not Hispanic or Latino"
"Sex: Female"
"States: San Diego County, CA (06073)"
"Year/Month: 2008; 2009; 2010; 2011; 2012"
"Group By: Single-Year Ages; Sex; Hispanic Origin"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Feb 9, 2026 9:46:24 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,"
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/ucd-icd10.html on Feb 9, 2026 9:46:24 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. Population and rates are labeled 'Not Applicable' when they include a subset of ages 85-100+ because populations are not"
"available for those ages. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Ages 85-100."
"2. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Assurance of Confidentiality."
"3. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Unreliable."
"4. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"5. Deaths of persons with Hispanic origin ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among"
"Hispanic Origin groups, so are not included in the Hispanic Origin specific counts and rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"6. Information included on the death certificate about the race and Hispanic ethnicity of the decedent is reported by the"
"funeral director as provided by an informant, often the surviving next of kin, or, in the absence of an informant, on the basis"
"of observation. Race and ethnicity information from the census is by self-report. To the extent that race and Hispanic origin"
"are inconsistent between these two data sources, death rates will be biased. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Racial Differences."
"7. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020"
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the"
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for"
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS"
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The"
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal"
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,"
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012"
"postcensal series released by NCHS on June 13, 2013. The population figures for year 2011 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2011 postcensal series released by NCHS on July 18, 2012. Population figures for 2010"
"are April 1 Census counts. The population figures for years 2001 - 2009 are bridged-race estimates of the July 1 resident"
"population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population"
"figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of July 1"
"estimates. Population figures for the infant age groups are the number of live births. <br/><b>Note:</b> Rates and population"
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which"
"were available at the time of release."
"8. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Age Group."
