"Notes","Single-Year Ages","Single-Year Ages Code","Sex","Sex Code","Hispanic Origin","Hispanic Origin Code",Deaths,Population,Crude Rate
,"38 years","38","Male","M","Not Hispanic or Latino","2186-2",16744,8275259,202.3
,"39 years","39","Male","M","Not Hispanic or Latino","2186-2",18061,8494546,212.6
,"40 years","40","Male","M","Not Hispanic or Latino","2186-2",19486,8582024,227.1
,"41 years","41","Male","M","Not Hispanic or Latino","2186-2",21426,8632960,248.2
,"42 years","42","Male","M","Not Hispanic or Latino","2186-2",23055,8633033,267.1
,"43 years","43","Male","M","Not Hispanic or Latino","2186-2",24971,8736240,285.8
,"44 years","44","Male","M","Not Hispanic or Latino","2186-2",28282,8915641,317.2
,"45 years","45","Male","M","Not Hispanic or Latino","2186-2",31694,9144576,346.6
,"46 years","46","Male","M","Not Hispanic or Latino","2186-2",35683,9388230,380.1
,"47 years","47","Male","M","Not Hispanic or Latino","2186-2",40386,9645215,418.7
,"48 years","48","Male","M","Not Hispanic or Latino","2186-2",44145,9783825,451.2
,"49 years","49","Male","M","Not Hispanic or Latino","2186-2",48729,9833246,495.6
,"50 years","50","Male","M","Not Hispanic or Latino","2186-2",53531,9816388,545.3
,"51 years","51","Male","M","Not Hispanic or Latino","2186-2",57827,9839013,587.7
,"52 years","52","Male","M","Not Hispanic or Latino","2186-2",62339,9703787,642.4
,"53 years","53","Male","M","Not Hispanic or Latino","2186-2",66285,9565276,693.0
,"54 years","54","Male","M","Not Hispanic or Latino","2186-2",70253,9452589,743.2
,"55 years","55","Male","M","Not Hispanic or Latino","2186-2",74519,9160608,813.5
,"56 years","56","Male","M","Not Hispanic or Latino","2186-2",77806,8914106,872.8
,"57 years","57","Male","M","Not Hispanic or Latino","2186-2",80613,8673691,929.4
,"58 years","58","Male","M","Not Hispanic or Latino","2186-2",83532,8432799,990.6
,"59 years","59","Male","M","Not Hispanic or Latino","2186-2",86853,8159135,1064.5
,"60 years","60","Male","M","Not Hispanic or Latino","2186-2",90918,7926772,1147.0
,"61 years","61","Male","M","Not Hispanic or Latino","2186-2",94364,7920979,1191.3
,"62 years","62","Male","M","Not Hispanic or Latino","2186-2",96703,7521501,1285.7
,"63 years","63","Male","M","Not Hispanic or Latino","2186-2",97730,7002812,1395.6
,"64 years","64","Male","M","Not Hispanic or Latino","2186-2",100417,6634615,1513.5
,"65 years","65","Male","M","Not Hispanic or Latino","2186-2",101305,6298343,1608.4
,"66 years","66","Male","M","Not Hispanic or Latino","2186-2",100419,5710912,1758.4
,"67 years","67","Male","M","Not Hispanic or Latino","2186-2",102853,5439733,1890.8
,"68 years","68","Male","M","Not Hispanic or Latino","2186-2",106322,5165890,2058.2
,"69 years","69","Male","M","Not Hispanic or Latino","2186-2",108036,4854921,2225.3
,"70 years","70","Male","M","Not Hispanic or Latino","2186-2",108704,4458071,2438.4
,"71 years","71","Male","M","Not Hispanic or Latino","2186-2",110156,4203507,2620.6
,"72 years","72","Male","M","Not Hispanic or Latino","2186-2",113989,3958595,2879.5
,"73 years","73","Male","M","Not Hispanic or Latino","2186-2",118091,3770683,3131.8
,"74 years","74","Male","M","Not Hispanic or Latino","2186-2",121151,3538650,3423.7
,"75 years","75","Male","M","Not Hispanic or Latino","2186-2",124985,3302268,3784.8
,"76 years","76","Male","M","Not Hispanic or Latino","2186-2",130102,3147822,4133.1
,"77 years","77","Male","M","Not Hispanic or Latino","2186-2",135909,2981687,4558.1
,"78 years","78","Male","M","Not Hispanic or Latino","2186-2",142021,2831530,5015.7
,"79 years","79","Male","M","Not Hispanic or Latino","2186-2",147548,2692121,5480.7
,"80 years","80","Male","M","Not Hispanic or Latino","2186-2",154072,2513790,6129.1
,"81 years","81","Male","M","Not Hispanic or Latino","2186-2",159232,2361790,6742.0
,"82 years","82","Male","M","Not Hispanic or Latino","2186-2",162770,2169481,7502.7
,"83 years","83","Male","M","Not Hispanic or Latino","2186-2",164529,1981826,8301.9
,"84 years","84","Male","M","Not Hispanic or Latino","2186-2",165706,1787425,9270.7
,"85 years","85","Male","M","Not Hispanic or Latino","2186-2",163105,Not Applicable,Not Applicable
,"86 years","86","Male","M","Not Hispanic or Latino","2186-2",159084,Not Applicable,Not Applicable
,"87 years","87","Male","M","Not Hispanic or Latino","2186-2",153356,Not Applicable,Not Applicable
,"88 years","88","Male","M","Not Hispanic or Latino","2186-2",143814,Not Applicable,Not Applicable
,"89 years","89","Male","M","Not Hispanic or Latino","2186-2",130672,Not Applicable,Not Applicable
,"90 years","90","Male","M","Not Hispanic or Latino","2186-2",117921,Not Applicable,Not Applicable
,"91 years","91","Male","M","Not Hispanic or Latino","2186-2",101164,Not Applicable,Not Applicable
,"92 years","92","Male","M","Not Hispanic or Latino","2186-2",85144,Not Applicable,Not Applicable
,"93 years","93","Male","M","Not Hispanic or Latino","2186-2",69927,Not Applicable,Not Applicable
,"94 years","94","Male","M","Not Hispanic or Latino","2186-2",56414,Not Applicable,Not Applicable
,"95 years","95","Male","M","Not Hispanic or Latino","2186-2",43200,Not Applicable,Not Applicable
,"96 years","96","Male","M","Not Hispanic or Latino","2186-2",32205,Not Applicable,Not Applicable
,"97 years","97","Male","M","Not Hispanic or Latino","2186-2",23066,Not Applicable,Not Applicable
,"98 years","98","Male","M","Not Hispanic or Latino","2186-2",15905,Not Applicable,Not Applicable
,"99 years","99","Male","M","Not Hispanic or Latino","2186-2",10723,Not Applicable,Not Applicable
,"100+ years","100","Male","M","Not Hispanic or Latino","2186-2",17109,Not Applicable,Not Applicable
,"Not Stated","NS","Male","M","Not Hispanic or Latino","2186-2",315,Not Applicable,Not Applicable
"---"
"Dataset: Underlying Cause of Death, 1999-2020"
"Query Parameters:"
"Title: US; 1999-2020; SYA; M; NON; ALL; 2012; 5Y"
"Hispanic Origin: Not Hispanic or Latino"
"Sex: Male"
"Year/Month: 2008; 2009; 2010; 2011; 2012"
"Group By: Single-Year Ages; Sex; Hispanic Origin"
"Show Totals: False"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Feb 9, 2026 9:46:05 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,"
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/ucd-icd10.html on Feb 9, 2026 9:46:05 PM"
"---"
Caveats:
"1. Population and rates are labeled 'Not Applicable' when they include a subset of ages 85-100+ because populations are not"
"available for those ages. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Ages 85-100."
"2. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"3. Deaths of persons with Hispanic origin ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among"
"Hispanic Origin groups, so are not included in the Hispanic Origin specific counts and rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"4. Information included on the death certificate about the race and Hispanic ethnicity of the decedent is reported by the"
"funeral director as provided by an informant, often the surviving next of kin, or, in the absence of an informant, on the basis"
"of observation. Race and ethnicity information from the census is by self-report. To the extent that race and Hispanic origin"
"are inconsistent between these two data sources, death rates will be biased. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Racial Differences."
"5. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020"
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the"
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for"
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS"
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The"
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal"
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,"
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012"
"postcensal series released by NCHS on June 13, 2013. The population figures for year 2011 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2011 postcensal series released by NCHS on July 18, 2012. Population figures for 2010"
"are April 1 Census counts. The population figures for years 2001 - 2009 are bridged-race estimates of the July 1 resident"
"population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population"
"figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of July 1"
"estimates. Population figures for the infant age groups are the number of live births. <br/><b>Note:</b> Rates and population"
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which"
"were available at the time of release."
"6. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Age Group."
