"Notes","Single-Year Ages","Single-Year Ages Code","Sex","Sex Code","Hispanic Origin","Hispanic Origin Code",Deaths,Population,Crude Rate
,"42 years","42","Female","F","Not Hispanic or Latino","2186-2",920,729545,126.1
,"43 years","43","Female","F","Not Hispanic or Latino","2186-2",1032,728693,141.6
,"44 years","44","Female","F","Not Hispanic or Latino","2186-2",1059,733317,144.4
,"45 years","45","Female","F","Not Hispanic or Latino","2186-2",1293,754439,171.4
,"46 years","46","Female","F","Not Hispanic or Latino","2186-2",1482,776546,190.8
,"47 years","47","Female","F","Not Hispanic or Latino","2186-2",1557,794980,195.9
,"48 years","48","Female","F","Not Hispanic or Latino","2186-2",1755,805214,218.0
,"49 years","49","Female","F","Not Hispanic or Latino","2186-2",1935,809135,239.1
,"50 years","50","Female","F","Not Hispanic or Latino","2186-2",2118,804989,263.1
,"51 years","51","Female","F","Not Hispanic or Latino","2186-2",2277,806157,282.5
,"52 years","52","Female","F","Not Hispanic or Latino","2186-2",2469,820875,300.8
,"53 years","53","Female","F","Not Hispanic or Latino","2186-2",2837,842600,336.7
,"54 years","54","Female","F","Not Hispanic or Latino","2186-2",3136,865710,362.2
,"55 years","55","Female","F","Not Hispanic or Latino","2186-2",3533,889043,397.4
,"56 years","56","Female","F","Not Hispanic or Latino","2186-2",3896,904471,430.7
,"57 years","57","Female","F","Not Hispanic or Latino","2186-2",4281,904948,473.1
,"58 years","58","Female","F","Not Hispanic or Latino","2186-2",4480,904554,495.3
,"59 years","59","Female","F","Not Hispanic or Latino","2186-2",4866,903293,538.7
,"60 years","60","Female","F","Not Hispanic or Latino","2186-2",5298,894130,592.5
,"61 years","61","Female","F","Not Hispanic or Latino","2186-2",5574,881039,632.7
,"62 years","62","Female","F","Not Hispanic or Latino","2186-2",5929,869291,682.1
,"63 years","63","Female","F","Not Hispanic or Latino","2186-2",6267,851648,735.9
,"64 years","64","Female","F","Not Hispanic or Latino","2186-2",6627,827299,801.0
,"65 years","65","Female","F","Not Hispanic or Latino","2186-2",6851,804985,851.1
,"66 years","66","Female","F","Not Hispanic or Latino","2186-2",6897,781898,882.1
,"67 years","67","Female","F","Not Hispanic or Latino","2186-2",7537,760171,991.5
,"68 years","68","Female","F","Not Hispanic or Latino","2186-2",7828,740549,1057.1
,"69 years","69","Female","F","Not Hispanic or Latino","2186-2",8442,734971,1148.6
,"70 years","70","Female","F","Not Hispanic or Latino","2186-2",8549,692398,1234.7
,"71 years","71","Female","F","Not Hispanic or Latino","2186-2",8954,652287,1372.7
,"72 years","72","Female","F","Not Hispanic or Latino","2186-2",9428,612296,1539.8
,"73 years","73","Female","F","Not Hispanic or Latino","2186-2",9518,575590,1653.6
,"74 years","74","Female","F","Not Hispanic or Latino","2186-2",9667,521101,1855.1
,"75 years","75","Female","F","Not Hispanic or Latino","2186-2",10206,493171,2069.5
,"76 years","76","Female","F","Not Hispanic or Latino","2186-2",10479,462407,2266.2
,"77 years","77","Female","F","Not Hispanic or Latino","2186-2",10998,431434,2549.2
,"78 years","78","Female","F","Not Hispanic or Latino","2186-2",11329,398131,2845.5
,"79 years","79","Female","F","Not Hispanic or Latino","2186-2",11763,371606,3165.4
,"80 years","80","Female","F","Not Hispanic or Latino","2186-2",12421,348816,3560.9
,"81 years","81","Female","F","Not Hispanic or Latino","2186-2",13189,326763,4036.3
,"82 years","82","Female","F","Not Hispanic or Latino","2186-2",13965,304750,4582.4
,"83 years","83","Female","F","Not Hispanic or Latino","2186-2",14515,283779,5114.9
,"84 years","84","Female","F","Not Hispanic or Latino","2186-2",15154,264201,5735.8
,"85 years","85","Female","F","Not Hispanic or Latino","2186-2",15860,Not Applicable,Not Applicable
,"86 years","86","Female","F","Not Hispanic or Latino","2186-2",16671,Not Applicable,Not Applicable
,"87 years","87","Female","F","Not Hispanic or Latino","2186-2",17261,Not Applicable,Not Applicable
,"88 years","88","Female","F","Not Hispanic or Latino","2186-2",18116,Not Applicable,Not Applicable
,"89 years","89","Female","F","Not Hispanic or Latino","2186-2",18211,Not Applicable,Not Applicable
,"90 years","90","Female","F","Not Hispanic or Latino","2186-2",18768,Not Applicable,Not Applicable
,"91 years","91","Female","F","Not Hispanic or Latino","2186-2",18709,Not Applicable,Not Applicable
,"92 years","92","Female","F","Not Hispanic or Latino","2186-2",18228,Not Applicable,Not Applicable
,"93 years","93","Female","F","Not Hispanic or Latino","2186-2",17239,Not Applicable,Not Applicable
,"94 years","94","Female","F","Not Hispanic or Latino","2186-2",15601,Not Applicable,Not Applicable
,"95 years","95","Female","F","Not Hispanic or Latino","2186-2",14085,Not Applicable,Not Applicable
,"96 years","96","Female","F","Not Hispanic or Latino","2186-2",12039,Not Applicable,Not Applicable
,"97 years","97","Female","F","Not Hispanic or Latino","2186-2",9709,Not Applicable,Not Applicable
,"98 years","98","Female","F","Not Hispanic or Latino","2186-2",7571,Not Applicable,Not Applicable
,"99 years","99","Female","F","Not Hispanic or Latino","2186-2",5598,Not Applicable,Not Applicable
,"100+ years","100","Female","F","Not Hispanic or Latino","2186-2",12273,Not Applicable,Not Applicable
,"Not Stated","NS","Female","F","Not Hispanic or Latino","2186-2",14,Not Applicable,Not Applicable
"---"
"Dataset: Underlying Cause of Death, 1999-2020"
"Query Parameters:"
"Title: CA; 1999-2020; SYA; F; NON; ALL; 2020; 5Y"
"Hispanic Origin: Not Hispanic or Latino"
"Sex: Female"
"States: California (06)"
"Year/Month: 2016; 2017; 2018; 2019; 2020"
"Group By: Single-Year Ages; Sex; Hispanic Origin"
"Show Totals: False"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Feb 10, 2026 12:32:24 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,"
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/ucd-icd10.html on Feb 10, 2026 12:32:24 AM"
"---"
Caveats:
"1. Population and rates are labeled 'Not Applicable' when they include a subset of ages 85-100+ because populations are not"
"available for those ages. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Ages 85-100."
"2. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Unreliable."
"3. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"4. Deaths of persons with Hispanic origin ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among"
"Hispanic Origin groups, so are not included in the Hispanic Origin specific counts and rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"5. Information included on the death certificate about the race and Hispanic ethnicity of the decedent is reported by the"
"funeral director as provided by an informant, often the surviving next of kin, or, in the absence of an informant, on the basis"
"of observation. Race and ethnicity information from the census is by self-report. To the extent that race and Hispanic origin"
"are inconsistent between these two data sources, death rates will be biased. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Racial Differences."
"6. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020"
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the"
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for"
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS"
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The"
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal"
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,"
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012"
"postcensal series released by NCHS on June 13, 2013. The population figures for year 2011 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2011 postcensal series released by NCHS on July 18, 2012. Population figures for 2010"
"are April 1 Census counts. The population figures for years 2001 - 2009 are bridged-race estimates of the July 1 resident"
"population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population"
"figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of July 1"
"estimates. Population figures for the infant age groups are the number of live births. <br/><b>Note:</b> Rates and population"
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which"
"were available at the time of release."
"7. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Age Group."
