"Notes","Single-Year Ages","Single-Year Ages Code","Sex","Sex Code","Hispanic Origin","Hispanic Origin Code",Deaths,Population,Crude Rate
,"45 years","45","Male","M","Not Hispanic or Latino","2186-2",2059,770684,267.2
,"46 years","46","Male","M","Not Hispanic or Latino","2186-2",2211,787372,280.8
,"47 years","47","Male","M","Not Hispanic or Latino","2186-2",2445,796708,306.9
,"48 years","48","Male","M","Not Hispanic or Latino","2186-2",2802,800722,349.9
,"49 years","49","Male","M","Not Hispanic or Latino","2186-2",3012,795663,378.6
,"50 years","50","Male","M","Not Hispanic or Latino","2186-2",3296,798076,413.0
,"51 years","51","Male","M","Not Hispanic or Latino","2186-2",3657,809511,451.8
,"52 years","52","Male","M","Not Hispanic or Latino","2186-2",4109,829955,495.1
,"53 years","53","Male","M","Not Hispanic or Latino","2186-2",4495,849494,529.1
,"54 years","54","Male","M","Not Hispanic or Latino","2186-2",5161,870064,593.2
,"55 years","55","Male","M","Not Hispanic or Latino","2186-2",5810,884918,656.6
,"56 years","56","Male","M","Not Hispanic or Latino","2186-2",6329,882990,716.8
,"57 years","57","Male","M","Not Hispanic or Latino","2186-2",6838,879963,777.1
,"58 years","58","Male","M","Not Hispanic or Latino","2186-2",7296,875836,833.0
,"59 years","59","Male","M","Not Hispanic or Latino","2186-2",7814,862762,905.7
,"60 years","60","Male","M","Not Hispanic or Latino","2186-2",8175,845172,967.3
,"61 years","61","Male","M","Not Hispanic or Latino","2186-2",8888,826472,1075.4
,"62 years","62","Male","M","Not Hispanic or Latino","2186-2",9205,801409,1148.6
,"63 years","63","Male","M","Not Hispanic or Latino","2186-2",9553,772126,1237.2
,"64 years","64","Male","M","Not Hispanic or Latino","2186-2",9771,743160,1314.8
,"65 years","65","Male","M","Not Hispanic or Latino","2186-2",10077,718210,1403.1
,"66 years","66","Male","M","Not Hispanic or Latino","2186-2",10401,693442,1499.9
,"67 years","67","Male","M","Not Hispanic or Latino","2186-2",10618,671812,1580.5
,"68 years","68","Male","M","Not Hispanic or Latino","2186-2",11338,663681,1708.4
,"69 years","69","Male","M","Not Hispanic or Latino","2186-2",11209,626342,1789.6
,"70 years","70","Male","M","Not Hispanic or Latino","2186-2",11434,584649,1955.7
,"71 years","71","Male","M","Not Hispanic or Latino","2186-2",11717,545802,2146.7
,"72 years","72","Male","M","Not Hispanic or Latino","2186-2",11606,509188,2279.3
,"73 years","73","Male","M","Not Hispanic or Latino","2186-2",11514,456503,2522.2
,"74 years","74","Male","M","Not Hispanic or Latino","2186-2",11776,427151,2756.9
,"75 years","75","Male","M","Not Hispanic or Latino","2186-2",12208,398151,3066.2
,"76 years","76","Male","M","Not Hispanic or Latino","2186-2",12082,368395,3279.6
,"77 years","77","Male","M","Not Hispanic or Latino","2186-2",12298,336984,3649.4
,"78 years","78","Male","M","Not Hispanic or Latino","2186-2",12423,312077,3980.7
,"79 years","79","Male","M","Not Hispanic or Latino","2186-2",12952,290035,4465.7
,"80 years","80","Male","M","Not Hispanic or Latino","2186-2",13207,268656,4916.0
,"81 years","81","Male","M","Not Hispanic or Latino","2186-2",13418,245999,5454.5
,"82 years","82","Male","M","Not Hispanic or Latino","2186-2",13691,225626,6068.0
,"83 years","83","Male","M","Not Hispanic or Latino","2186-2",14212,206768,6873.4
,"84 years","84","Male","M","Not Hispanic or Latino","2186-2",14546,189272,7685.2
,"85 years","85","Male","M","Not Hispanic or Latino","2186-2",14813,Not Applicable,Not Applicable
,"86 years","86","Male","M","Not Hispanic or Latino","2186-2",14766,Not Applicable,Not Applicable
,"87 years","87","Male","M","Not Hispanic or Latino","2186-2",14747,Not Applicable,Not Applicable
,"88 years","88","Male","M","Not Hispanic or Latino","2186-2",14625,Not Applicable,Not Applicable
,"89 years","89","Male","M","Not Hispanic or Latino","2186-2",13961,Not Applicable,Not Applicable
,"90 years","90","Male","M","Not Hispanic or Latino","2186-2",13319,Not Applicable,Not Applicable
,"91 years","91","Male","M","Not Hispanic or Latino","2186-2",12330,Not Applicable,Not Applicable
,"92 years","92","Male","M","Not Hispanic or Latino","2186-2",11280,Not Applicable,Not Applicable
,"93 years","93","Male","M","Not Hispanic or Latino","2186-2",9949,Not Applicable,Not Applicable
,"94 years","94","Male","M","Not Hispanic or Latino","2186-2",8519,Not Applicable,Not Applicable
,"95 years","95","Male","M","Not Hispanic or Latino","2186-2",7103,Not Applicable,Not Applicable
,"96 years","96","Male","M","Not Hispanic or Latino","2186-2",5506,Not Applicable,Not Applicable
,"97 years","97","Male","M","Not Hispanic or Latino","2186-2",4214,Not Applicable,Not Applicable
,"98 years","98","Male","M","Not Hispanic or Latino","2186-2",2995,Not Applicable,Not Applicable
,"99 years","99","Male","M","Not Hispanic or Latino","2186-2",1989,Not Applicable,Not Applicable
,"100+ years","100","Male","M","Not Hispanic or Latino","2186-2",3409,Not Applicable,Not Applicable
,"Not Stated","NS","Male","M","Not Hispanic or Latino","2186-2",37,Not Applicable,Not Applicable
"---"
"Dataset: Underlying Cause of Death, 1999-2020"
"Query Parameters:"
"Title: CA; 1999-2020; SYA; M; NON; ALL; 2019; 5Y"
"Hispanic Origin: Not Hispanic or Latino"
"Sex: Male"
"States: California (06)"
"Year/Month: 2015; 2016; 2017; 2018; 2019"
"Group By: Single-Year Ages; Sex; Hispanic Origin"
"Show Totals: False"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Feb 10, 2026 12:31:41 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,"
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/ucd-icd10.html on Feb 10, 2026 12:31:41 AM"
"---"
Caveats:
"1. Population and rates are labeled 'Not Applicable' when they include a subset of ages 85-100+ because populations are not"
"available for those ages. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Ages 85-100."
"2. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"3. Deaths of persons with Hispanic origin ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among"
"Hispanic Origin groups, so are not included in the Hispanic Origin specific counts and rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"4. Information included on the death certificate about the race and Hispanic ethnicity of the decedent is reported by the"
"funeral director as provided by an informant, often the surviving next of kin, or, in the absence of an informant, on the basis"
"of observation. Race and ethnicity information from the census is by self-report. To the extent that race and Hispanic origin"
"are inconsistent between these two data sources, death rates will be biased. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Racial Differences."
"5. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020"
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the"
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for"
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS"
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The"
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal"
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,"
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012"
"postcensal series released by NCHS on June 13, 2013. The population figures for year 2011 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2011 postcensal series released by NCHS on July 18, 2012. Population figures for 2010"
"are April 1 Census counts. The population figures for years 2001 - 2009 are bridged-race estimates of the July 1 resident"
"population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population"
"figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of July 1"
"estimates. Population figures for the infant age groups are the number of live births. <br/><b>Note:</b> Rates and population"
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which"
"were available at the time of release."
"6. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Age Group."
