"Notes","Single-Year Ages","Single-Year Ages Code","Sex","Sex Code","Hispanic Origin","Hispanic Origin Code",Deaths,Population,Crude Rate
,"40 years","40","Male","M","Not Hispanic or Latino","2186-2",26049,9946504,261.9
,"41 years","41","Male","M","Not Hispanic or Latino","2186-2",28442,9967418,285.3
,"42 years","42","Male","M","Not Hispanic or Latino","2186-2",30606,10039064,304.9
,"43 years","43","Male","M","Not Hispanic or Latino","2186-2",33520,10005150,335.0
,"44 years","44","Male","M","Not Hispanic or Latino","2186-2",35628,9912406,359.4
,"45 years","45","Male","M","Not Hispanic or Latino","2186-2",38163,9776783,390.3
,"46 years","46","Male","M","Not Hispanic or Latino","2186-2",41129,9625604,427.3
,"47 years","47","Male","M","Not Hispanic or Latino","2186-2",43672,9456409,461.8
,"48 years","48","Male","M","Not Hispanic or Latino","2186-2",46131,9200165,501.4
,"49 years","49","Male","M","Not Hispanic or Latino","2186-2",48031,8982593,534.7
,"50 years","50","Male","M","Not Hispanic or Latino","2186-2",50310,8757913,574.5
,"51 years","51","Male","M","Not Hispanic or Latino","2186-2",52613,8550496,615.3
,"52 years","52","Male","M","Not Hispanic or Latino","2186-2",55340,8430421,656.4
,"53 years","53","Male","M","Not Hispanic or Latino","2186-2",58260,8307128,701.3
,"54 years","54","Male","M","Not Hispanic or Latino","2186-2",59647,7947941,750.5
,"55 years","55","Male","M","Not Hispanic or Latino","2186-2",61386,7508325,817.6
,"56 years","56","Male","M","Not Hispanic or Latino","2186-2",62899,7155781,879.0
,"57 years","57","Male","M","Not Hispanic or Latino","2186-2",64756,6781158,954.9
,"58 years","58","Male","M","Not Hispanic or Latino","2186-2",65665,6207363,1057.9
,"59 years","59","Male","M","Not Hispanic or Latino","2186-2",68847,5988325,1149.7
,"60 years","60","Male","M","Not Hispanic or Latino","2186-2",71912,5722762,1256.6
,"61 years","61","Male","M","Not Hispanic or Latino","2186-2",73979,5474968,1351.2
,"62 years","62","Male","M","Not Hispanic or Latino","2186-2",76755,5123075,1498.2
,"63 years","63","Male","M","Not Hispanic or Latino","2186-2",79057,4878259,1620.6
,"64 years","64","Male","M","Not Hispanic or Latino","2186-2",82744,4694830,1762.4
,"65 years","65","Male","M","Not Hispanic or Latino","2186-2",86575,4535260,1908.9
,"66 years","66","Male","M","Not Hispanic or Latino","2186-2",89724,4344537,2065.2
,"67 years","67","Male","M","Not Hispanic or Latino","2186-2",95127,4197048,2266.5
,"68 years","68","Male","M","Not Hispanic or Latino","2186-2",100016,4070816,2456.9
,"69 years","69","Male","M","Not Hispanic or Latino","2186-2",106575,3964580,2688.2
,"70 years","70","Male","M","Not Hispanic or Latino","2186-2",113116,3838445,2946.9
,"71 years","71","Male","M","Not Hispanic or Latino","2186-2",120460,3777667,3188.7
,"72 years","72","Male","M","Not Hispanic or Latino","2186-2",128683,3687527,3489.7
,"73 years","73","Male","M","Not Hispanic or Latino","2186-2",136910,3576137,3828.4
,"74 years","74","Male","M","Not Hispanic or Latino","2186-2",142926,3445182,4148.6
,"75 years","75","Male","M","Not Hispanic or Latino","2186-2",150970,3281991,4600.0
,"76 years","76","Male","M","Not Hispanic or Latino","2186-2",157172,3138354,5008.1
,"77 years","77","Male","M","Not Hispanic or Latino","2186-2",161613,2950128,5478.2
,"78 years","78","Male","M","Not Hispanic or Latino","2186-2",166120,2779949,5975.6
,"79 years","79","Male","M","Not Hispanic or Latino","2186-2",170781,2579701,6620.2
,"80 years","80","Male","M","Not Hispanic or Latino","2186-2",171543,2356080,7280.9
,"81 years","81","Male","M","Not Hispanic or Latino","2186-2",169900,2134496,7959.7
,"82 years","82","Male","M","Not Hispanic or Latino","2186-2",168177,1897950,8861.0
,"83 years","83","Male","M","Not Hispanic or Latino","2186-2",162948,1672047,9745.4
,"84 years","84","Male","M","Not Hispanic or Latino","2186-2",155620,1442728,10786.5
,"85 years","85","Male","M","Not Hispanic or Latino","2186-2",147504,Not Applicable,Not Applicable
,"86 years","86","Male","M","Not Hispanic or Latino","2186-2",141105,Not Applicable,Not Applicable
,"87 years","87","Male","M","Not Hispanic or Latino","2186-2",129737,Not Applicable,Not Applicable
,"88 years","88","Male","M","Not Hispanic or Latino","2186-2",118042,Not Applicable,Not Applicable
,"89 years","89","Male","M","Not Hispanic or Latino","2186-2",105759,Not Applicable,Not Applicable
,"90 years","90","Male","M","Not Hispanic or Latino","2186-2",91223,Not Applicable,Not Applicable
,"91 years","91","Male","M","Not Hispanic or Latino","2186-2",77251,Not Applicable,Not Applicable
,"92 years","92","Male","M","Not Hispanic or Latino","2186-2",64701,Not Applicable,Not Applicable
,"93 years","93","Male","M","Not Hispanic or Latino","2186-2",52662,Not Applicable,Not Applicable
,"94 years","94","Male","M","Not Hispanic or Latino","2186-2",41776,Not Applicable,Not Applicable
,"95 years","95","Male","M","Not Hispanic or Latino","2186-2",31616,Not Applicable,Not Applicable
,"96 years","96","Male","M","Not Hispanic or Latino","2186-2",24012,Not Applicable,Not Applicable
,"97 years","97","Male","M","Not Hispanic or Latino","2186-2",16848,Not Applicable,Not Applicable
,"98 years","98","Male","M","Not Hispanic or Latino","2186-2",11835,Not Applicable,Not Applicable
,"99 years","99","Male","M","Not Hispanic or Latino","2186-2",8138,Not Applicable,Not Applicable
,"100+ years","100","Male","M","Not Hispanic or Latino","2186-2",13892,Not Applicable,Not Applicable
,"Not Stated","NS","Male","M","Not Hispanic or Latino","2186-2",608,Not Applicable,Not Applicable
"---"
"Dataset: Underlying Cause of Death, 1999-2020"
"Query Parameters:"
"Title: US; 1999-2020; SYA; M; NON; ALL; 2004; 5Y"
"Hispanic Origin: Not Hispanic or Latino"
"Sex: Male"
"Year/Month: 2000; 2001; 2002; 2003; 2004"
"Group By: Single-Year Ages; Sex; Hispanic Origin"
"Show Totals: False"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Feb 9, 2026 7:03:33 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,"
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/ucd-icd10.html on Feb 9, 2026 7:03:33 PM"
"---"
Caveats:
"1. Population and rates are labeled 'Not Applicable' when they include a subset of ages 85-100+ because populations are not"
"available for those ages. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Ages 85-100."
"2. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"3. Deaths of persons with Hispanic origin ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among"
"Hispanic Origin groups, so are not included in the Hispanic Origin specific counts and rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"4. Information included on the death certificate about the race and Hispanic ethnicity of the decedent is reported by the"
"funeral director as provided by an informant, often the surviving next of kin, or, in the absence of an informant, on the basis"
"of observation. Race and ethnicity information from the census is by self-report. To the extent that race and Hispanic origin"
"are inconsistent between these two data sources, death rates will be biased. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Racial Differences."
"5. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020"
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the"
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for"
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS"
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The"
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal"
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,"
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012"
"postcensal series released by NCHS on June 13, 2013. The population figures for year 2011 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2011 postcensal series released by NCHS on July 18, 2012. Population figures for 2010"
"are April 1 Census counts. The population figures for years 2001 - 2009 are bridged-race estimates of the July 1 resident"
"population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population"
"figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of July 1"
"estimates. Population figures for the infant age groups are the number of live births. <br/><b>Note:</b> Rates and population"
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which"
"were available at the time of release."
"6. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Age Group."
