"Notes","Single-Year Ages","Single-Year Ages Code","Sex","Sex Code","Hispanic Origin","Hispanic Origin Code",Deaths,Population,Crude Rate
,"33 years","33","Female","F","Not Hispanic or Latino","2186-2",6892,8028845,85.8
,"34 years","34","Female","F","Not Hispanic or Latino","2186-2",7320,7919395,92.4
,"35 years","35","Female","F","Not Hispanic or Latino","2186-2",7671,7831811,97.9
,"36 years","36","Female","F","Not Hispanic or Latino","2186-2",8284,7824076,105.9
,"37 years","37","Female","F","Not Hispanic or Latino","2186-2",8840,7946220,111.2
,"38 years","38","Female","F","Not Hispanic or Latino","2186-2",9920,8221651,120.7
,"39 years","39","Female","F","Not Hispanic or Latino","2186-2",10943,8479076,129.1
,"40 years","40","Female","F","Not Hispanic or Latino","2186-2",12205,8638301,141.3
,"41 years","41","Female","F","Not Hispanic or Latino","2186-2",13280,8766005,151.5
,"42 years","42","Female","F","Not Hispanic or Latino","2186-2",14740,8828611,167.0
,"43 years","43","Female","F","Not Hispanic or Latino","2186-2",16047,8833631,181.7
,"44 years","44","Female","F","Not Hispanic or Latino","2186-2",17832,8918767,199.9
,"45 years","45","Female","F","Not Hispanic or Latino","2186-2",19861,9149186,217.1
,"46 years","46","Female","F","Not Hispanic or Latino","2186-2",22835,9397268,243.0
,"47 years","47","Female","F","Not Hispanic or Latino","2186-2",25468,9672998,263.3
,"48 years","48","Female","F","Not Hispanic or Latino","2186-2",28288,9934184,284.8
,"49 years","49","Female","F","Not Hispanic or Latino","2186-2",31450,10110557,311.1
,"50 years","50","Female","F","Not Hispanic or Latino","2186-2",34372,10138465,339.0
,"51 years","51","Female","F","Not Hispanic or Latino","2186-2",37198,10183962,365.3
,"52 years","52","Female","F","Not Hispanic or Latino","2186-2",40381,10205254,395.7
,"53 years","53","Female","F","Not Hispanic or Latino","2186-2",42150,10078123,418.2
,"54 years","54","Female","F","Not Hispanic or Latino","2186-2",45112,10013432,450.5
,"55 years","55","Female","F","Not Hispanic or Latino","2186-2",47207,9853874,479.1
,"56 years","56","Female","F","Not Hispanic or Latino","2186-2",49644,9653356,514.3
,"57 years","57","Female","F","Not Hispanic or Latino","2186-2",51819,9421025,550.0
,"58 years","58","Female","F","Not Hispanic or Latino","2186-2",53630,9197848,583.1
,"59 years","59","Female","F","Not Hispanic or Latino","2186-2",55735,8932729,623.9
,"60 years","60","Female","F","Not Hispanic or Latino","2186-2",58728,8686948,676.0
,"61 years","61","Female","F","Not Hispanic or Latino","2186-2",62052,8509583,729.2
,"62 years","62","Female","F","Not Hispanic or Latino","2186-2",66535,8524202,780.5
,"63 years","63","Female","F","Not Hispanic or Latino","2186-2",69351,7955638,871.7
,"64 years","64","Female","F","Not Hispanic or Latino","2186-2",71652,7576240,945.7
,"65 years","65","Female","F","Not Hispanic or Latino","2186-2",74228,7202287,1030.6
,"66 years","66","Female","F","Not Hispanic or Latino","2186-2",76204,6857280,1111.3
,"67 years","67","Female","F","Not Hispanic or Latino","2186-2",76873,6231416,1233.6
,"68 years","68","Female","F","Not Hispanic or Latino","2186-2",80809,6010160,1344.5
,"69 years","69","Female","F","Not Hispanic or Latino","2186-2",84710,5750748,1473.0
,"70 years","70","Female","F","Not Hispanic or Latino","2186-2",87881,5430282,1618.4
,"71 years","71","Female","F","Not Hispanic or Latino","2186-2",89826,5077128,1769.2
,"72 years","72","Female","F","Not Hispanic or Latino","2186-2",92650,4782387,1937.3
,"73 years","73","Female","F","Not Hispanic or Latino","2186-2",96817,4573977,2116.7
,"74 years","74","Female","F","Not Hispanic or Latino","2186-2",103184,4400484,2344.8
,"75 years","75","Female","F","Not Hispanic or Latino","2186-2",108077,4170518,2591.5
,"76 years","76","Female","F","Not Hispanic or Latino","2186-2",114458,3996086,2864.3
,"77 years","77","Female","F","Not Hispanic or Latino","2186-2",122256,3856714,3170.0
,"78 years","78","Female","F","Not Hispanic or Latino","2186-2",130530,3718805,3510.0
,"79 years","79","Female","F","Not Hispanic or Latino","2186-2",139710,3613227,3866.6
,"80 years","80","Female","F","Not Hispanic or Latino","2186-2",150403,3478009,4324.4
,"81 years","81","Female","F","Not Hispanic or Latino","2186-2",161562,3375126,4786.8
,"82 years","82","Female","F","Not Hispanic or Latino","2186-2",173657,3237391,5364.1
,"83 years","83","Female","F","Not Hispanic or Latino","2186-2",183662,3070899,5980.7
,"84 years","84","Female","F","Not Hispanic or Latino","2186-2",194096,2895125,6704.2
,"85 years","85","Female","F","Not Hispanic or Latino","2186-2",204786,Not Applicable,Not Applicable
,"86 years","86","Female","F","Not Hispanic or Latino","2186-2",210380,Not Applicable,Not Applicable
,"87 years","87","Female","F","Not Hispanic or Latino","2186-2",215232,Not Applicable,Not Applicable
,"88 years","88","Female","F","Not Hispanic or Latino","2186-2",216847,Not Applicable,Not Applicable
,"89 years","89","Female","F","Not Hispanic or Latino","2186-2",213282,Not Applicable,Not Applicable
,"90 years","90","Female","F","Not Hispanic or Latino","2186-2",204061,Not Applicable,Not Applicable
,"91 years","91","Female","F","Not Hispanic or Latino","2186-2",189774,Not Applicable,Not Applicable
,"92 years","92","Female","F","Not Hispanic or Latino","2186-2",173122,Not Applicable,Not Applicable
,"93 years","93","Female","F","Not Hispanic or Latino","2186-2",153938,Not Applicable,Not Applicable
,"94 years","94","Female","F","Not Hispanic or Latino","2186-2",134693,Not Applicable,Not Applicable
,"95 years","95","Female","F","Not Hispanic or Latino","2186-2",115480,Not Applicable,Not Applicable
,"96 years","96","Female","F","Not Hispanic or Latino","2186-2",95160,Not Applicable,Not Applicable
,"97 years","97","Female","F","Not Hispanic or Latino","2186-2",76197,Not Applicable,Not Applicable
,"98 years","98","Female","F","Not Hispanic or Latino","2186-2",59104,Not Applicable,Not Applicable
,"99 years","99","Female","F","Not Hispanic or Latino","2186-2",43747,Not Applicable,Not Applicable
,"100+ years","100","Female","F","Not Hispanic or Latino","2186-2",90944,Not Applicable,Not Applicable
,"Not Stated","NS","Female","F","Not Hispanic or Latino","2186-2",148,Not Applicable,Not Applicable
"---"
"Dataset: Underlying Cause of Death, 1999-2020"
"Query Parameters:"
"Title: US; 1999-2020; SYA; F; NON; ALL; 2013; 5Y"
"Hispanic Origin: Not Hispanic or Latino"
"Sex: Female"
"Year/Month: 2009; 2010; 2011; 2012; 2013"
"Group By: Single-Year Ages; Sex; Hispanic Origin"
"Show Totals: False"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Feb 9, 2026 9:47:06 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,"
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/ucd-icd10.html on Feb 9, 2026 9:47:06 PM"
"---"
Caveats:
"1. Population and rates are labeled 'Not Applicable' when they include a subset of ages 85-100+ because populations are not"
"available for those ages. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Ages 85-100."
"2. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"3. Deaths of persons with Hispanic origin ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among"
"Hispanic Origin groups, so are not included in the Hispanic Origin specific counts and rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"4. Information included on the death certificate about the race and Hispanic ethnicity of the decedent is reported by the"
"funeral director as provided by an informant, often the surviving next of kin, or, in the absence of an informant, on the basis"
"of observation. Race and ethnicity information from the census is by self-report. To the extent that race and Hispanic origin"
"are inconsistent between these two data sources, death rates will be biased. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Racial Differences."
"5. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020"
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the"
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for"
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS"
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The"
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal"
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,"
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012"
"postcensal series released by NCHS on June 13, 2013. The population figures for year 2011 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2011 postcensal series released by NCHS on July 18, 2012. Population figures for 2010"
"are April 1 Census counts. The population figures for years 2001 - 2009 are bridged-race estimates of the July 1 resident"
"population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population"
"figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of July 1"
"estimates. Population figures for the infant age groups are the number of live births. <br/><b>Note:</b> Rates and population"
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which"
"were available at the time of release."
"6. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Age Group."
