"Notes","Single-Year Ages","Single-Year Ages Code","Sex","Sex Code","Hispanic Origin","Hispanic Origin Code",Deaths,Population,Crude Rate
,"42 years","42","Male","M","Not Hispanic or Latino","2186-2",22825,8640217,264.2
,"43 years","43","Male","M","Not Hispanic or Latino","2186-2",24239,8634623,280.7
,"44 years","44","Male","M","Not Hispanic or Latino","2186-2",26983,8703193,310.0
,"45 years","45","Male","M","Not Hispanic or Latino","2186-2",30140,8900157,338.6
,"46 years","46","Male","M","Not Hispanic or Latino","2186-2",34137,9119015,374.3
,"47 years","47","Male","M","Not Hispanic or Latino","2186-2",38808,9381851,413.6
,"48 years","48","Male","M","Not Hispanic or Latino","2186-2",42795,9602659,445.7
,"49 years","49","Male","M","Not Hispanic or Latino","2186-2",47747,9767716,488.8
,"50 years","50","Male","M","Not Hispanic or Latino","2186-2",52626,9767139,538.8
,"51 years","51","Male","M","Not Hispanic or Latino","2186-2",57276,9797061,584.6
,"52 years","52","Male","M","Not Hispanic or Latino","2186-2",62168,9787345,635.2
,"53 years","53","Male","M","Not Hispanic or Latino","2186-2",66339,9642408,688.0
,"54 years","54","Male","M","Not Hispanic or Latino","2186-2",70515,9552813,738.2
,"55 years","55","Male","M","Not Hispanic or Latino","2186-2",75449,9342926,807.6
,"56 years","56","Male","M","Not Hispanic or Latino","2186-2",79454,9111101,872.1
,"57 years","57","Male","M","Not Hispanic or Latino","2186-2",82492,8857240,931.4
,"58 years","58","Male","M","Not Hispanic or Latino","2186-2",85884,8604888,998.1
,"59 years","59","Male","M","Not Hispanic or Latino","2186-2",89082,8327614,1069.7
,"60 years","60","Male","M","Not Hispanic or Latino","2186-2",92316,8064540,1144.7
,"61 years","61","Male","M","Not Hispanic or Latino","2186-2",95055,7887497,1205.1
,"62 years","62","Male","M","Not Hispanic or Latino","2186-2",101180,7878812,1284.2
,"63 years","63","Male","M","Not Hispanic or Latino","2186-2",102065,7329937,1392.4
,"64 years","64","Male","M","Not Hispanic or Latino","2186-2",103635,6952892,1490.5
,"65 years","65","Male","M","Not Hispanic or Latino","2186-2",104266,6570931,1586.8
,"66 years","66","Male","M","Not Hispanic or Latino","2186-2",106694,6214679,1716.8
,"67 years","67","Male","M","Not Hispanic or Latino","2186-2",104829,5594537,1873.8
,"68 years","68","Male","M","Not Hispanic or Latino","2186-2",108777,5340650,2036.8
,"69 years","69","Male","M","Not Hispanic or Latino","2186-2",111291,5061907,2198.6
,"70 years","70","Male","M","Not Hispanic or Latino","2186-2",113520,4734725,2397.6
,"71 years","71","Male","M","Not Hispanic or Latino","2186-2",113735,4378362,2597.7
,"72 years","72","Male","M","Not Hispanic or Latino","2186-2",115674,4074756,2838.8
,"73 years","73","Male","M","Not Hispanic or Latino","2186-2",118753,3848494,3085.7
,"74 years","74","Male","M","Not Hispanic or Latino","2186-2",122628,3648367,3361.2
,"75 years","75","Male","M","Not Hispanic or Latino","2186-2",125810,3394421,3706.4
,"76 years","76","Male","M","Not Hispanic or Latino","2186-2",129860,3190857,4069.8
,"77 years","77","Male","M","Not Hispanic or Latino","2186-2",135252,3014413,4486.8
,"78 years","78","Male","M","Not Hispanic or Latino","2186-2",140671,2843239,4947.6
,"79 years","79","Male","M","Not Hispanic or Latino","2186-2",144850,2689502,5385.8
,"80 years","80","Male","M","Not Hispanic or Latino","2186-2",151863,2518787,6029.2
,"81 years","81","Male","M","Not Hispanic or Latino","2186-2",157675,2368479,6657.2
,"82 years","82","Male","M","Not Hispanic or Latino","2186-2",162710,2193564,7417.6
,"83 years","83","Male","M","Not Hispanic or Latino","2186-2",163656,2005620,8159.9
,"84 years","84","Male","M","Not Hispanic or Latino","2186-2",165458,1810324,9139.7
,"85 years","85","Male","M","Not Hispanic or Latino","2186-2",164047,Not Applicable,Not Applicable
,"86 years","86","Male","M","Not Hispanic or Latino","2186-2",159921,Not Applicable,Not Applicable
,"87 years","87","Male","M","Not Hispanic or Latino","2186-2",154867,Not Applicable,Not Applicable
,"88 years","88","Male","M","Not Hispanic or Latino","2186-2",146618,Not Applicable,Not Applicable
,"89 years","89","Male","M","Not Hispanic or Latino","2186-2",135417,Not Applicable,Not Applicable
,"90 years","90","Male","M","Not Hispanic or Latino","2186-2",122145,Not Applicable,Not Applicable
,"91 years","91","Male","M","Not Hispanic or Latino","2186-2",106066,Not Applicable,Not Applicable
,"92 years","92","Male","M","Not Hispanic or Latino","2186-2",90272,Not Applicable,Not Applicable
,"93 years","93","Male","M","Not Hispanic or Latino","2186-2",73586,Not Applicable,Not Applicable
,"94 years","94","Male","M","Not Hispanic or Latino","2186-2",58638,Not Applicable,Not Applicable
,"95 years","95","Male","M","Not Hispanic or Latino","2186-2",45699,Not Applicable,Not Applicable
,"96 years","96","Male","M","Not Hispanic or Latino","2186-2",34074,Not Applicable,Not Applicable
,"97 years","97","Male","M","Not Hispanic or Latino","2186-2",24389,Not Applicable,Not Applicable
,"98 years","98","Male","M","Not Hispanic or Latino","2186-2",16734,Not Applicable,Not Applicable
,"99 years","99","Male","M","Not Hispanic or Latino","2186-2",11359,Not Applicable,Not Applicable
,"100+ years","100","Male","M","Not Hispanic or Latino","2186-2",18067,Not Applicable,Not Applicable
,"Not Stated","NS","Male","M","Not Hispanic or Latino","2186-2",296,Not Applicable,Not Applicable
"---"
"Dataset: Underlying Cause of Death, 1999-2020"
"Query Parameters:"
"Title: US; 1999-2020; SYA; M; NON; ALL; 2013; 5Y"
"Hispanic Origin: Not Hispanic or Latino"
"Sex: Male"
"Year/Month: 2009; 2010; 2011; 2012; 2013"
"Group By: Single-Year Ages; Sex; Hispanic Origin"
"Show Totals: False"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Feb 9, 2026 9:47:16 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,"
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/ucd-icd10.html on Feb 9, 2026 9:47:16 PM"
"---"
Caveats:
"1. Population and rates are labeled 'Not Applicable' when they include a subset of ages 85-100+ because populations are not"
"available for those ages. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Ages 85-100."
"2. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"3. Deaths of persons with Hispanic origin ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among"
"Hispanic Origin groups, so are not included in the Hispanic Origin specific counts and rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"4. Information included on the death certificate about the race and Hispanic ethnicity of the decedent is reported by the"
"funeral director as provided by an informant, often the surviving next of kin, or, in the absence of an informant, on the basis"
"of observation. Race and ethnicity information from the census is by self-report. To the extent that race and Hispanic origin"
"are inconsistent between these two data sources, death rates will be biased. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Racial Differences."
"5. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020"
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the"
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for"
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS"
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The"
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal"
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,"
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012"
"postcensal series released by NCHS on June 13, 2013. The population figures for year 2011 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2011 postcensal series released by NCHS on July 18, 2012. Population figures for 2010"
"are April 1 Census counts. The population figures for years 2001 - 2009 are bridged-race estimates of the July 1 resident"
"population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population"
"figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of July 1"
"estimates. Population figures for the infant age groups are the number of live births. <br/><b>Note:</b> Rates and population"
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which"
"were available at the time of release."
"6. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Age Group."
