"Notes","Single-Year Ages","Single-Year Ages Code","Sex","Sex Code","Hispanic Origin","Hispanic Origin Code",Deaths,Population,Crude Rate
,"38 years","38","Female","F","Not Hispanic or Latino","2186-2",58,71513,81.1
,"39 years","39","Female","F","Not Hispanic or Latino","2186-2",82,73807,111.1
,"40 years","40","Female","F","Not Hispanic or Latino","2186-2",99,75372,131.3
,"41 years","41","Female","F","Not Hispanic or Latino","2186-2",91,78207,116.4
,"42 years","42","Female","F","Not Hispanic or Latino","2186-2",124,80437,154.2
,"43 years","43","Female","F","Not Hispanic or Latino","2186-2",140,82581,169.5
,"44 years","44","Female","F","Not Hispanic or Latino","2186-2",134,82462,162.5
,"45 years","45","Female","F","Not Hispanic or Latino","2186-2",160,82621,193.7
,"46 years","46","Female","F","Not Hispanic or Latino","2186-2",161,83095,193.8
,"47 years","47","Female","F","Not Hispanic or Latino","2186-2",183,82871,220.8
,"48 years","48","Female","F","Not Hispanic or Latino","2186-2",199,82302,241.8
,"49 years","49","Female","F","Not Hispanic or Latino","2186-2",207,81808,253.0
,"50 years","50","Female","F","Not Hispanic or Latino","2186-2",227,80803,280.9
,"51 years","51","Female","F","Not Hispanic or Latino","2186-2",250,78495,318.5
,"52 years","52","Female","F","Not Hispanic or Latino","2186-2",228,75986,300.1
,"53 years","53","Female","F","Not Hispanic or Latino","2186-2",261,74464,350.5
,"54 years","54","Female","F","Not Hispanic or Latino","2186-2",276,72229,382.1
,"55 years","55","Female","F","Not Hispanic or Latino","2186-2",272,70953,383.4
,"56 years","56","Female","F","Not Hispanic or Latino","2186-2",295,70590,417.9
,"57 years","57","Female","F","Not Hispanic or Latino","2186-2",325,66832,486.3
,"58 years","58","Female","F","Not Hispanic or Latino","2186-2",334,62503,534.4
,"59 years","59","Female","F","Not Hispanic or Latino","2186-2",314,58885,533.2
,"60 years","60","Female","F","Not Hispanic or Latino","2186-2",345,55112,626.0
,"61 years","61","Female","F","Not Hispanic or Latino","2186-2",349,50090,696.7
,"62 years","62","Female","F","Not Hispanic or Latino","2186-2",387,47705,811.2
,"63 years","63","Female","F","Not Hispanic or Latino","2186-2",348,45177,770.3
,"64 years","64","Female","F","Not Hispanic or Latino","2186-2",386,43938,878.5
,"65 years","65","Female","F","Not Hispanic or Latino","2186-2",404,41474,974.1
,"66 years","66","Female","F","Not Hispanic or Latino","2186-2",408,39525,1032.3
,"67 years","67","Female","F","Not Hispanic or Latino","2186-2",447,38082,1173.8
,"68 years","68","Female","F","Not Hispanic or Latino","2186-2",480,36969,1298.4
,"69 years","69","Female","F","Not Hispanic or Latino","2186-2",507,35891,1412.6
,"70 years","70","Female","F","Not Hispanic or Latino","2186-2",566,34784,1627.2
,"71 years","71","Female","F","Not Hispanic or Latino","2186-2",584,34764,1679.9
,"72 years","72","Female","F","Not Hispanic or Latino","2186-2",685,34032,2012.8
,"73 years","73","Female","F","Not Hispanic or Latino","2186-2",687,33909,2026.0
,"74 years","74","Female","F","Not Hispanic or Latino","2186-2",781,33323,2343.7
,"75 years","75","Female","F","Not Hispanic or Latino","2186-2",849,33107,2564.4
,"76 years","76","Female","F","Not Hispanic or Latino","2186-2",913,32901,2775.0
,"77 years","77","Female","F","Not Hispanic or Latino","2186-2",941,32964,2854.6
,"78 years","78","Female","F","Not Hispanic or Latino","2186-2",1122,32399,3463.1
,"79 years","79","Female","F","Not Hispanic or Latino","2186-2",1229,32157,3821.9
,"80 years","80","Female","F","Not Hispanic or Latino","2186-2",1336,31188,4283.7
,"81 years","81","Female","F","Not Hispanic or Latino","2186-2",1525,30625,4979.6
,"82 years","82","Female","F","Not Hispanic or Latino","2186-2",1623,28618,5671.3
,"83 years","83","Female","F","Not Hispanic or Latino","2186-2",1627,26610,6114.2
,"84 years","84","Female","F","Not Hispanic or Latino","2186-2",1729,23782,7270.2
,"85 years","85","Female","F","Not Hispanic or Latino","2186-2",1695,Not Applicable,Not Applicable
,"86 years","86","Female","F","Not Hispanic or Latino","2186-2",1600,Not Applicable,Not Applicable
,"87 years","87","Female","F","Not Hispanic or Latino","2186-2",1640,Not Applicable,Not Applicable
,"88 years","88","Female","F","Not Hispanic or Latino","2186-2",1541,Not Applicable,Not Applicable
,"89 years","89","Female","F","Not Hispanic or Latino","2186-2",1533,Not Applicable,Not Applicable
,"90 years","90","Female","F","Not Hispanic or Latino","2186-2",1475,Not Applicable,Not Applicable
,"91 years","91","Female","F","Not Hispanic or Latino","2186-2",1298,Not Applicable,Not Applicable
,"92 years","92","Female","F","Not Hispanic or Latino","2186-2",1165,Not Applicable,Not Applicable
,"93 years","93","Female","F","Not Hispanic or Latino","2186-2",1036,Not Applicable,Not Applicable
,"94 years","94","Female","F","Not Hispanic or Latino","2186-2",937,Not Applicable,Not Applicable
,"95 years","95","Female","F","Not Hispanic or Latino","2186-2",779,Not Applicable,Not Applicable
,"96 years","96","Female","F","Not Hispanic or Latino","2186-2",624,Not Applicable,Not Applicable
,"97 years","97","Female","F","Not Hispanic or Latino","2186-2",528,Not Applicable,Not Applicable
,"98 years","98","Female","F","Not Hispanic or Latino","2186-2",370,Not Applicable,Not Applicable
,"99 years","99","Female","F","Not Hispanic or Latino","2186-2",264,Not Applicable,Not Applicable
,"100+ years","100","Female","F","Not Hispanic or Latino","2186-2",572,Not Applicable,Not Applicable
,"Not Stated","NS","Female","F","Not Hispanic or Latino","2186-2",Suppressed,Not Applicable,Not Applicable
"---"
"Dataset: Underlying Cause of Death, 1999-2020"
"Query Parameters:"
"Title: SD; 1999-2020; SYA; F; NON; ALL; 2007; 5Y"
"Hispanic Origin: Not Hispanic or Latino"
"Sex: Female"
"States: San Diego County, CA (06073)"
"Year/Month: 2003; 2004; 2005; 2006; 2007"
"Group By: Single-Year Ages; Sex; Hispanic Origin"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Feb 9, 2026 7:13:47 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,"
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/ucd-icd10.html on Feb 9, 2026 7:13:47 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. Population and rates are labeled 'Not Applicable' when they include a subset of ages 85-100+ because populations are not"
"available for those ages. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Ages 85-100."
"2. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Assurance of Confidentiality."
"3. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Unreliable."
"4. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"5. Deaths of persons with Hispanic origin ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among"
"Hispanic Origin groups, so are not included in the Hispanic Origin specific counts and rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"6. Information included on the death certificate about the race and Hispanic ethnicity of the decedent is reported by the"
"funeral director as provided by an informant, often the surviving next of kin, or, in the absence of an informant, on the basis"
"of observation. Race and ethnicity information from the census is by self-report. To the extent that race and Hispanic origin"
"are inconsistent between these two data sources, death rates will be biased. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Racial Differences."
"7. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020"
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the"
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for"
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS"
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The"
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal"
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,"
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012"
"postcensal series released by NCHS on June 13, 2013. The population figures for year 2011 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2011 postcensal series released by NCHS on July 18, 2012. Population figures for 2010"
"are April 1 Census counts. The population figures for years 2001 - 2009 are bridged-race estimates of the July 1 resident"
"population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population"
"figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of July 1"
"estimates. Population figures for the infant age groups are the number of live births. <br/><b>Note:</b> Rates and population"
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which"
"were available at the time of release."
"8. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Age Group."
