"Notes","Single-Year Ages","Single-Year Ages Code","Sex","Sex Code","Hispanic Origin","Hispanic Origin Code",Deaths,Population,Crude Rate
,"43 years","43","Male","M","Not Hispanic or Latino","2186-2",128,67714,189.0
,"44 years","44","Male","M","Not Hispanic or Latino","2186-2",162,67636,239.5
,"45 years","45","Male","M","Not Hispanic or Latino","2186-2",151,68580,220.2
,"46 years","46","Male","M","Not Hispanic or Latino","2186-2",177,70397,251.4
,"47 years","47","Male","M","Not Hispanic or Latino","2186-2",158,70688,223.5
,"48 years","48","Male","M","Not Hispanic or Latino","2186-2",209,70928,294.7
,"49 years","49","Male","M","Not Hispanic or Latino","2186-2",236,70748,333.6
,"50 years","50","Male","M","Not Hispanic or Latino","2186-2",281,69951,401.7
,"51 years","51","Male","M","Not Hispanic or Latino","2186-2",258,69366,371.9
,"52 years","52","Male","M","Not Hispanic or Latino","2186-2",344,70591,487.3
,"53 years","53","Male","M","Not Hispanic or Latino","2186-2",367,72173,508.5
,"54 years","54","Male","M","Not Hispanic or Latino","2186-2",381,73853,515.9
,"55 years","55","Male","M","Not Hispanic or Latino","2186-2",429,76059,564.0
,"56 years","56","Male","M","Not Hispanic or Latino","2186-2",546,76962,709.4
,"57 years","57","Male","M","Not Hispanic or Latino","2186-2",553,77106,717.2
,"58 years","58","Male","M","Not Hispanic or Latino","2186-2",600,76696,782.3
,"59 years","59","Male","M","Not Hispanic or Latino","2186-2",655,76563,855.5
,"60 years","60","Male","M","Not Hispanic or Latino","2186-2",650,74923,867.6
,"61 years","61","Male","M","Not Hispanic or Latino","2186-2",744,72900,1020.6
,"62 years","62","Male","M","Not Hispanic or Latino","2186-2",750,71006,1056.2
,"63 years","63","Male","M","Not Hispanic or Latino","2186-2",779,69062,1128.0
,"64 years","64","Male","M","Not Hispanic or Latino","2186-2",808,66153,1221.4
,"65 years","65","Male","M","Not Hispanic or Latino","2186-2",825,63899,1291.1
,"66 years","66","Male","M","Not Hispanic or Latino","2186-2",833,61736,1349.3
,"67 years","67","Male","M","Not Hispanic or Latino","2186-2",842,59141,1423.7
,"68 years","68","Male","M","Not Hispanic or Latino","2186-2",877,57208,1533.0
,"69 years","69","Male","M","Not Hispanic or Latino","2186-2",924,56686,1630.0
,"70 years","70","Male","M","Not Hispanic or Latino","2186-2",980,52938,1851.2
,"71 years","71","Male","M","Not Hispanic or Latino","2186-2",923,49627,1859.9
,"72 years","72","Male","M","Not Hispanic or Latino","2186-2",1080,45943,2350.7
,"73 years","73","Male","M","Not Hispanic or Latino","2186-2",1027,42509,2416.0
,"74 years","74","Male","M","Not Hispanic or Latino","2186-2",984,37767,2605.4
,"75 years","75","Male","M","Not Hispanic or Latino","2186-2",1016,35142,2891.1
,"76 years","76","Male","M","Not Hispanic or Latino","2186-2",1054,32160,3277.4
,"77 years","77","Male","M","Not Hispanic or Latino","2186-2",1107,29697,3727.6
,"78 years","78","Male","M","Not Hispanic or Latino","2186-2",1048,26800,3910.4
,"79 years","79","Male","M","Not Hispanic or Latino","2186-2",1041,24616,4229.0
,"80 years","80","Male","M","Not Hispanic or Latino","2186-2",1125,22775,4939.6
,"81 years","81","Male","M","Not Hispanic or Latino","2186-2",1084,21093,5139.1
,"82 years","82","Male","M","Not Hispanic or Latino","2186-2",1172,19287,6076.6
,"83 years","83","Male","M","Not Hispanic or Latino","2186-2",1200,17963,6680.4
,"84 years","84","Male","M","Not Hispanic or Latino","2186-2",1253,16445,7619.3
,"85 years","85","Male","M","Not Hispanic or Latino","2186-2",1358,Not Applicable,Not Applicable
,"86 years","86","Male","M","Not Hispanic or Latino","2186-2",1319,Not Applicable,Not Applicable
,"87 years","87","Male","M","Not Hispanic or Latino","2186-2",1353,Not Applicable,Not Applicable
,"88 years","88","Male","M","Not Hispanic or Latino","2186-2",1361,Not Applicable,Not Applicable
,"89 years","89","Male","M","Not Hispanic or Latino","2186-2",1355,Not Applicable,Not Applicable
,"90 years","90","Male","M","Not Hispanic or Latino","2186-2",1262,Not Applicable,Not Applicable
,"91 years","91","Male","M","Not Hispanic or Latino","2186-2",1138,Not Applicable,Not Applicable
,"92 years","92","Male","M","Not Hispanic or Latino","2186-2",1038,Not Applicable,Not Applicable
,"93 years","93","Male","M","Not Hispanic or Latino","2186-2",908,Not Applicable,Not Applicable
,"94 years","94","Male","M","Not Hispanic or Latino","2186-2",800,Not Applicable,Not Applicable
,"95 years","95","Male","M","Not Hispanic or Latino","2186-2",721,Not Applicable,Not Applicable
,"96 years","96","Male","M","Not Hispanic or Latino","2186-2",586,Not Applicable,Not Applicable
,"97 years","97","Male","M","Not Hispanic or Latino","2186-2",427,Not Applicable,Not Applicable
,"98 years","98","Male","M","Not Hispanic or Latino","2186-2",299,Not Applicable,Not Applicable
,"99 years","99","Male","M","Not Hispanic or Latino","2186-2",177,Not Applicable,Not Applicable
,"100+ years","100","Male","M","Not Hispanic or Latino","2186-2",379,Not Applicable,Not Applicable
,"Not Stated","NS","Male","M","Not Hispanic or Latino","2186-2",Suppressed,Not Applicable,Not Applicable
"---"
"Dataset: Underlying Cause of Death, 1999-2020"
"Query Parameters:"
"Title: SD; 1999-2020; SYA; M; NON; ALL; 2020; 5Y"
"Hispanic Origin: Not Hispanic or Latino"
"Sex: Male"
"States: San Diego County, CA (06073)"
"Year/Month: 2016; 2017; 2018; 2019; 2020"
"Group By: Single-Year Ages; Sex; Hispanic Origin"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Feb 10, 2026 12:32:01 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,"
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/ucd-icd10.html on Feb 10, 2026 12:32:01 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. Population and rates are labeled 'Not Applicable' when they include a subset of ages 85-100+ because populations are not"
"available for those ages. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Ages 85-100."
"2. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Assurance of Confidentiality."
"3. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Unreliable."
"4. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"5. Deaths of persons with Hispanic origin ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among"
"Hispanic Origin groups, so are not included in the Hispanic Origin specific counts and rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"6. Information included on the death certificate about the race and Hispanic ethnicity of the decedent is reported by the"
"funeral director as provided by an informant, often the surviving next of kin, or, in the absence of an informant, on the basis"
"of observation. Race and ethnicity information from the census is by self-report. To the extent that race and Hispanic origin"
"are inconsistent between these two data sources, death rates will be biased. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Racial Differences."
"7. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020"
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the"
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for"
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS"
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The"
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal"
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,"
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012"
"postcensal series released by NCHS on June 13, 2013. The population figures for year 2011 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2011 postcensal series released by NCHS on July 18, 2012. Population figures for 2010"
"are April 1 Census counts. The population figures for years 2001 - 2009 are bridged-race estimates of the July 1 resident"
"population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population"
"figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of July 1"
"estimates. Population figures for the infant age groups are the number of live births. <br/><b>Note:</b> Rates and population"
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which"
"were available at the time of release."
"8. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Age Group."
