"Notes","Single-Year Ages","Single-Year Ages Code","Sex","Sex Code","Hispanic Origin","Hispanic Origin Code",Deaths,Population,Crude Rate
,"43 years","43","Female","F","Not Hispanic or Latino","2186-2",15435,8238735,187.3
,"44 years","44","Female","F","Not Hispanic or Latino","2186-2",17101,8471451,201.9
,"45 years","45","Female","F","Not Hispanic or Latino","2186-2",18946,8656788,218.9
,"46 years","46","Female","F","Not Hispanic or Latino","2186-2",20982,8769652,239.3
,"47 years","47","Female","F","Not Hispanic or Latino","2186-2",22460,8813573,254.8
,"48 years","48","Female","F","Not Hispanic or Latino","2186-2",24689,8779392,281.2
,"49 years","49","Female","F","Not Hispanic or Latino","2186-2",27168,8845687,307.1
,"50 years","50","Female","F","Not Hispanic or Latino","2186-2",30381,9057605,335.4
,"51 years","51","Female","F","Not Hispanic or Latino","2186-2",34193,9316955,367.0
,"52 years","52","Female","F","Not Hispanic or Latino","2186-2",38077,9564333,398.1
,"53 years","53","Female","F","Not Hispanic or Latino","2186-2",42210,9813055,430.1
,"54 years","54","Female","F","Not Hispanic or Latino","2186-2",46165,9954015,463.8
,"55 years","55","Female","F","Not Hispanic or Latino","2186-2",50307,9988287,503.7
,"56 years","56","Female","F","Not Hispanic or Latino","2186-2",54600,10009483,545.5
,"57 years","57","Female","F","Not Hispanic or Latino","2186-2",58320,10009738,582.6
,"58 years","58","Female","F","Not Hispanic or Latino","2186-2",61435,9903341,620.3
,"59 years","59","Female","F","Not Hispanic or Latino","2186-2",64829,9772799,663.4
,"60 years","60","Female","F","Not Hispanic or Latino","2186-2",68170,9628067,708.0
,"61 years","61","Female","F","Not Hispanic or Latino","2186-2",71047,9419155,754.3
,"62 years","62","Female","F","Not Hispanic or Latino","2186-2",74347,9159761,811.7
,"63 years","63","Female","F","Not Hispanic or Latino","2186-2",77565,8916167,869.9
,"64 years","64","Female","F","Not Hispanic or Latino","2186-2",80237,8641575,928.5
,"65 years","65","Female","F","Not Hispanic or Latino","2186-2",83938,8390458,1000.4
,"66 years","66","Female","F","Not Hispanic or Latino","2186-2",88228,8187321,1077.6
,"67 years","67","Female","F","Not Hispanic or Latino","2186-2",94765,8124148,1166.5
,"68 years","68","Female","F","Not Hispanic or Latino","2186-2",97315,7648810,1272.3
,"69 years","69","Female","F","Not Hispanic or Latino","2186-2",100932,7206714,1400.5
,"70 years","70","Female","F","Not Hispanic or Latino","2186-2",104601,6784258,1541.8
,"71 years","71","Female","F","Not Hispanic or Latino","2186-2",108464,6417935,1690.0
,"72 years","72","Female","F","Not Hispanic or Latino","2186-2",110033,5824711,1889.1
,"73 years","73","Female","F","Not Hispanic or Latino","2186-2",114706,5573425,2058.1
,"74 years","74","Female","F","Not Hispanic or Latino","2186-2",119300,5276250,2261.1
,"75 years","75","Female","F","Not Hispanic or Latino","2186-2",123891,4948702,2503.5
,"76 years","76","Female","F","Not Hispanic or Latino","2186-2",125117,4562384,2742.4
,"77 years","77","Female","F","Not Hispanic or Latino","2186-2",129675,4262140,3042.5
,"78 years","78","Female","F","Not Hispanic or Latino","2186-2",135300,4016055,3369.0
,"79 years","79","Female","F","Not Hispanic or Latino","2186-2",142555,3796271,3755.1
,"80 years","80","Female","F","Not Hispanic or Latino","2186-2",149676,3558087,4206.6
,"81 years","81","Female","F","Not Hispanic or Latino","2186-2",155912,3337201,4671.9
,"82 years","82","Female","F","Not Hispanic or Latino","2186-2",165379,3150819,5248.8
,"83 years","83","Female","F","Not Hispanic or Latino","2186-2",173245,2969823,5833.5
,"84 years","84","Female","F","Not Hispanic or Latino","2186-2",182532,2794325,6532.2
,"85 years","85","Female","F","Not Hispanic or Latino","2186-2",191978,Not Applicable,Not Applicable
,"86 years","86","Female","F","Not Hispanic or Latino","2186-2",199809,Not Applicable,Not Applicable
,"87 years","87","Female","F","Not Hispanic or Latino","2186-2",207976,Not Applicable,Not Applicable
,"88 years","88","Female","F","Not Hispanic or Latino","2186-2",211683,Not Applicable,Not Applicable
,"89 years","89","Female","F","Not Hispanic or Latino","2186-2",212508,Not Applicable,Not Applicable
,"90 years","90","Female","F","Not Hispanic or Latino","2186-2",212726,Not Applicable,Not Applicable
,"91 years","91","Female","F","Not Hispanic or Latino","2186-2",205401,Not Applicable,Not Applicable
,"92 years","92","Female","F","Not Hispanic or Latino","2186-2",193446,Not Applicable,Not Applicable
,"93 years","93","Female","F","Not Hispanic or Latino","2186-2",177494,Not Applicable,Not Applicable
,"94 years","94","Female","F","Not Hispanic or Latino","2186-2",157992,Not Applicable,Not Applicable
,"95 years","95","Female","F","Not Hispanic or Latino","2186-2",134867,Not Applicable,Not Applicable
,"96 years","96","Female","F","Not Hispanic or Latino","2186-2",112049,Not Applicable,Not Applicable
,"97 years","97","Female","F","Not Hispanic or Latino","2186-2",89582,Not Applicable,Not Applicable
,"98 years","98","Female","F","Not Hispanic or Latino","2186-2",68948,Not Applicable,Not Applicable
,"99 years","99","Female","F","Not Hispanic or Latino","2186-2",50981,Not Applicable,Not Applicable
,"100+ years","100","Female","F","Not Hispanic or Latino","2186-2",109845,Not Applicable,Not Applicable
,"Not Stated","NS","Female","F","Not Hispanic or Latino","2186-2",127,Not Applicable,Not Applicable
"---"
"Dataset: Underlying Cause of Death, 1999-2020"
"Query Parameters:"
"Title: US; 1999-2020; SYA; F; NON; ALL; 2018; 5Y"
"Hispanic Origin: Not Hispanic or Latino"
"Sex: Female"
"Year/Month: 2014; 2015; 2016; 2017; 2018"
"Group By: Single-Year Ages; Sex; Hispanic Origin"
"Show Totals: False"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Feb 10, 2026 12:30:56 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,"
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/ucd-icd10.html on Feb 10, 2026 12:30:56 AM"
"---"
Caveats:
"1. Population and rates are labeled 'Not Applicable' when they include a subset of ages 85-100+ because populations are not"
"available for those ages. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Ages 85-100."
"2. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#2014-Revision."
"3. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"4. Deaths of persons with Hispanic origin ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among"
"Hispanic Origin groups, so are not included in the Hispanic Origin specific counts and rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"5. Information included on the death certificate about the race and Hispanic ethnicity of the decedent is reported by the"
"funeral director as provided by an informant, often the surviving next of kin, or, in the absence of an informant, on the basis"
"of observation. Race and ethnicity information from the census is by self-report. To the extent that race and Hispanic origin"
"are inconsistent between these two data sources, death rates will be biased. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Racial Differences."
"6. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020"
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the"
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for"
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS"
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The"
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal"
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,"
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012"
"postcensal series released by NCHS on June 13, 2013. The population figures for year 2011 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2011 postcensal series released by NCHS on July 18, 2012. Population figures for 2010"
"are April 1 Census counts. The population figures for years 2001 - 2009 are bridged-race estimates of the July 1 resident"
"population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population"
"figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of July 1"
"estimates. Population figures for the infant age groups are the number of live births. <br/><b>Note:</b> Rates and population"
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which"
"were available at the time of release."
"7. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Age Group."
