"Notes","Single-Year Ages","Single-Year Ages Code","Sex","Sex Code","Hispanic Origin","Hispanic Origin Code",Deaths,Population,Crude Rate
,"27 years","27","Male","M","Not Hispanic or Latino","2186-2",103,97980,105.1
,"28 years","28","Male","M","Not Hispanic or Latino","2186-2",96,97011,99.0
,"29 years","29","Male","M","Not Hispanic or Latino","2186-2",102,94874,107.5
,"30 years","30","Male","M","Not Hispanic or Latino","2186-2",81,93157,86.9
,"31 years","31","Male","M","Not Hispanic or Latino","2186-2",87,91076,95.5
,"32 years","32","Male","M","Not Hispanic or Latino","2186-2",108,88805,121.6
,"33 years","33","Male","M","Not Hispanic or Latino","2186-2",106,87306,121.4
,"34 years","34","Male","M","Not Hispanic or Latino","2186-2",98,85202,115.0
,"35 years","35","Male","M","Not Hispanic or Latino","2186-2",104,84036,123.8
,"36 years","36","Male","M","Not Hispanic or Latino","2186-2",112,81855,136.8
,"37 years","37","Male","M","Not Hispanic or Latino","2186-2",101,79686,126.7
,"38 years","38","Male","M","Not Hispanic or Latino","2186-2",102,76529,133.3
,"39 years","39","Male","M","Not Hispanic or Latino","2186-2",126,73816,170.7
,"40 years","40","Male","M","Not Hispanic or Latino","2186-2",130,71478,181.9
,"41 years","41","Male","M","Not Hispanic or Latino","2186-2",116,69693,166.4
,"42 years","42","Male","M","Not Hispanic or Latino","2186-2",113,68539,164.9
,"43 years","43","Male","M","Not Hispanic or Latino","2186-2",121,68135,177.6
,"44 years","44","Male","M","Not Hispanic or Latino","2186-2",164,69235,236.9
,"45 years","45","Male","M","Not Hispanic or Latino","2186-2",157,70467,222.8
,"46 years","46","Male","M","Not Hispanic or Latino","2186-2",188,71541,262.8
,"47 years","47","Male","M","Not Hispanic or Latino","2186-2",184,71565,257.1
,"48 years","48","Male","M","Not Hispanic or Latino","2186-2",198,71418,277.2
,"49 years","49","Male","M","Not Hispanic or Latino","2186-2",236,70377,335.3
,"50 years","50","Male","M","Not Hispanic or Latino","2186-2",264,70241,375.8
,"51 years","51","Male","M","Not Hispanic or Latino","2186-2",268,71481,374.9
,"52 years","52","Male","M","Not Hispanic or Latino","2186-2",330,73122,451.3
,"53 years","53","Male","M","Not Hispanic or Latino","2186-2",352,74921,469.8
,"54 years","54","Male","M","Not Hispanic or Latino","2186-2",414,76911,538.3
,"55 years","55","Male","M","Not Hispanic or Latino","2186-2",435,78414,554.7
,"56 years","56","Male","M","Not Hispanic or Latino","2186-2",525,78190,671.4
,"57 years","57","Male","M","Not Hispanic or Latino","2186-2",568,78056,727.7
,"58 years","58","Male","M","Not Hispanic or Latino","2186-2",614,77443,792.8
,"59 years","59","Male","M","Not Hispanic or Latino","2186-2",655,76539,855.8
,"60 years","60","Male","M","Not Hispanic or Latino","2186-2",648,74385,871.1
,"61 years","61","Male","M","Not Hispanic or Latino","2186-2",726,72598,1000.0
,"62 years","62","Male","M","Not Hispanic or Latino","2186-2",743,70176,1058.8
,"63 years","63","Male","M","Not Hispanic or Latino","2186-2",723,67831,1065.9
,"64 years","64","Male","M","Not Hispanic or Latino","2186-2",753,65138,1156.0
,"65 years","65","Male","M","Not Hispanic or Latino","2186-2",776,62979,1232.2
,"66 years","66","Male","M","Not Hispanic or Latino","2186-2",769,60816,1264.5
,"67 years","67","Male","M","Not Hispanic or Latino","2186-2",845,58649,1440.8
,"68 years","68","Male","M","Not Hispanic or Latino","2186-2",892,57903,1540.5
,"69 years","69","Male","M","Not Hispanic or Latino","2186-2",887,54630,1623.7
,"70 years","70","Male","M","Not Hispanic or Latino","2186-2",918,50835,1805.8
,"71 years","71","Male","M","Not Hispanic or Latino","2186-2",912,47425,1923.0
,"72 years","72","Male","M","Not Hispanic or Latino","2186-2",997,43920,2270.0
,"73 years","73","Male","M","Not Hispanic or Latino","2186-2",942,38861,2424.0
,"74 years","74","Male","M","Not Hispanic or Latino","2186-2",907,36176,2507.2
,"75 years","75","Male","M","Not Hispanic or Latino","2186-2",933,33475,2787.2
,"76 years","76","Male","M","Not Hispanic or Latino","2186-2",994,30791,3228.2
,"77 years","77","Male","M","Not Hispanic or Latino","2186-2",990,27984,3537.7
,"78 years","78","Male","M","Not Hispanic or Latino","2186-2",1012,25819,3919.6
,"79 years","79","Male","M","Not Hispanic or Latino","2186-2",1036,24085,4301.4
,"80 years","80","Male","M","Not Hispanic or Latino","2186-2",1074,22480,4777.6
,"81 years","81","Male","M","Not Hispanic or Latino","2186-2",1055,20652,5108.5
,"82 years","82","Male","M","Not Hispanic or Latino","2186-2",1146,19068,6010.1
,"83 years","83","Male","M","Not Hispanic or Latino","2186-2",1199,17841,6720.5
,"84 years","84","Male","M","Not Hispanic or Latino","2186-2",1278,16554,7720.2
,"85 years","85","Male","M","Not Hispanic or Latino","2186-2",1336,Not Applicable,Not Applicable
,"86 years","86","Male","M","Not Hispanic or Latino","2186-2",1297,Not Applicable,Not Applicable
,"87 years","87","Male","M","Not Hispanic or Latino","2186-2",1346,Not Applicable,Not Applicable
,"88 years","88","Male","M","Not Hispanic or Latino","2186-2",1320,Not Applicable,Not Applicable
,"89 years","89","Male","M","Not Hispanic or Latino","2186-2",1325,Not Applicable,Not Applicable
,"90 years","90","Male","M","Not Hispanic or Latino","2186-2",1230,Not Applicable,Not Applicable
,"91 years","91","Male","M","Not Hispanic or Latino","2186-2",1127,Not Applicable,Not Applicable
,"92 years","92","Male","M","Not Hispanic or Latino","2186-2",1056,Not Applicable,Not Applicable
,"93 years","93","Male","M","Not Hispanic or Latino","2186-2",906,Not Applicable,Not Applicable
,"94 years","94","Male","M","Not Hispanic or Latino","2186-2",816,Not Applicable,Not Applicable
,"95 years","95","Male","M","Not Hispanic or Latino","2186-2",712,Not Applicable,Not Applicable
,"96 years","96","Male","M","Not Hispanic or Latino","2186-2",545,Not Applicable,Not Applicable
,"97 years","97","Male","M","Not Hispanic or Latino","2186-2",404,Not Applicable,Not Applicable
,"98 years","98","Male","M","Not Hispanic or Latino","2186-2",259,Not Applicable,Not Applicable
,"99 years","99","Male","M","Not Hispanic or Latino","2186-2",167,Not Applicable,Not Applicable
,"100+ years","100","Male","M","Not Hispanic or Latino","2186-2",346,Not Applicable,Not Applicable
,"Not Stated","NS","Male","M","Not Hispanic or Latino","2186-2",Suppressed,Not Applicable,Not Applicable
"---"
"Dataset: Underlying Cause of Death, 1999-2020"
"Query Parameters:"
"Title: SD; 1999-2020; SYA; M; NON; ALL; 2019; 5Y"
"Hispanic Origin: Not Hispanic or Latino"
"Sex: Male"
"States: San Diego County, CA (06073)"
"Year/Month: 2015; 2016; 2017; 2018; 2019"
"Group By: Single-Year Ages; Sex; Hispanic Origin"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Feb 10, 2026 12:31:45 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,"
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/ucd-icd10.html on Feb 10, 2026 12:31:45 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. Population and rates are labeled 'Not Applicable' when they include a subset of ages 85-100+ because populations are not"
"available for those ages. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Ages 85-100."
"2. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Assurance of Confidentiality."
"3. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Unreliable."
"4. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"5. Deaths of persons with Hispanic origin ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among"
"Hispanic Origin groups, so are not included in the Hispanic Origin specific counts and rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"6. Information included on the death certificate about the race and Hispanic ethnicity of the decedent is reported by the"
"funeral director as provided by an informant, often the surviving next of kin, or, in the absence of an informant, on the basis"
"of observation. Race and ethnicity information from the census is by self-report. To the extent that race and Hispanic origin"
"are inconsistent between these two data sources, death rates will be biased. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Racial Differences."
"7. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020"
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the"
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for"
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS"
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The"
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal"
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,"
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012"
"postcensal series released by NCHS on June 13, 2013. The population figures for year 2011 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2011 postcensal series released by NCHS on July 18, 2012. Population figures for 2010"
"are April 1 Census counts. The population figures for years 2001 - 2009 are bridged-race estimates of the July 1 resident"
"population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population"
"figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of July 1"
"estimates. Population figures for the infant age groups are the number of live births. <br/><b>Note:</b> Rates and population"
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which"
"were available at the time of release."
"8. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Age Group."
