"Notes","Single-Year Ages","Single-Year Ages Code","Sex","Sex Code","Hispanic Origin","Hispanic Origin Code",Deaths,Population,Crude Rate
,"23 years","23","Male","M","Not Hispanic or Latino","2186-2",12533,8524348,147.0
,"24 years","24","Male","M","Not Hispanic or Latino","2186-2",12665,8469328,149.5
,"25 years","25","Male","M","Not Hispanic or Latino","2186-2",12479,8461553,147.5
,"26 years","26","Male","M","Not Hispanic or Latino","2186-2",12355,8305104,148.8
,"27 years","27","Male","M","Not Hispanic or Latino","2186-2",12352,8264657,149.5
,"28 years","28","Male","M","Not Hispanic or Latino","2186-2",12316,8113934,151.8
,"29 years","29","Male","M","Not Hispanic or Latino","2186-2",12319,7874648,156.4
,"30 years","30","Male","M","Not Hispanic or Latino","2186-2",12207,7909875,154.3
,"31 years","31","Male","M","Not Hispanic or Latino","2186-2",12189,7595574,160.5
,"32 years","32","Male","M","Not Hispanic or Latino","2186-2",11987,7647226,156.7
,"33 years","33","Male","M","Not Hispanic or Latino","2186-2",12366,7599911,162.7
,"34 years","34","Male","M","Not Hispanic or Latino","2186-2",12986,7741204,167.8
,"35 years","35","Male","M","Not Hispanic or Latino","2186-2",14114,8052830,175.3
,"36 years","36","Male","M","Not Hispanic or Latino","2186-2",15013,8270891,181.5
,"37 years","37","Male","M","Not Hispanic or Latino","2186-2",16456,8470390,194.3
,"38 years","38","Male","M","Not Hispanic or Latino","2186-2",17765,8604816,206.5
,"39 years","39","Male","M","Not Hispanic or Latino","2186-2",18910,8689919,217.6
,"40 years","40","Male","M","Not Hispanic or Latino","2186-2",20221,8618859,234.6
,"41 years","41","Male","M","Not Hispanic or Latino","2186-2",22540,8730800,258.2
,"42 years","42","Male","M","Not Hispanic or Latino","2186-2",25187,8960936,281.1
,"43 years","43","Male","M","Not Hispanic or Latino","2186-2",27863,9233009,301.8
,"44 years","44","Male","M","Not Hispanic or Latino","2186-2",31624,9428768,335.4
,"45 years","45","Male","M","Not Hispanic or Latino","2186-2",35007,9638723,363.2
,"46 years","46","Male","M","Not Hispanic or Latino","2186-2",38796,9824266,394.9
,"47 years","47","Male","M","Not Hispanic or Latino","2186-2",42489,9891646,429.5
,"48 years","48","Male","M","Not Hispanic or Latino","2186-2",46117,9889579,466.3
,"49 years","49","Male","M","Not Hispanic or Latino","2186-2",50454,9924762,508.4
,"50 years","50","Male","M","Not Hispanic or Latino","2186-2",54394,9735331,558.7
,"51 years","51","Male","M","Not Hispanic or Latino","2186-2",58148,9676334,600.9
,"52 years","52","Male","M","Not Hispanic or Latino","2186-2",61978,9486708,653.3
,"53 years","53","Male","M","Not Hispanic or Latino","2186-2",65748,9279530,708.5
,"54 years","54","Male","M","Not Hispanic or Latino","2186-2",68272,9080553,751.8
,"55 years","55","Male","M","Not Hispanic or Latino","2186-2",71622,8737125,819.7
,"56 years","56","Male","M","Not Hispanic or Latino","2186-2",74045,8553044,865.7
,"57 years","57","Male","M","Not Hispanic or Latino","2186-2",77435,8321224,930.6
,"58 years","58","Male","M","Not Hispanic or Latino","2186-2",80694,8143416,990.9
,"59 years","59","Male","M","Not Hispanic or Latino","2186-2",84762,8053528,1052.5
,"60 years","60","Male","M","Not Hispanic or Latino","2186-2",86541,7541650,1147.5
,"61 years","61","Male","M","Not Hispanic or Latino","2186-2",86829,7214517,1203.5
,"62 years","62","Male","M","Not Hispanic or Latino","2186-2",89568,6856165,1306.4
,"63 years","63","Male","M","Not Hispanic or Latino","2186-2",92003,6410323,1435.2
,"64 years","64","Male","M","Not Hispanic or Latino","2186-2",92055,5840373,1576.2
,"65 years","65","Male","M","Not Hispanic or Latino","2186-2",94500,5624373,1680.2
,"66 years","66","Male","M","Not Hispanic or Latino","2186-2",97053,5363728,1809.4
,"67 years","67","Male","M","Not Hispanic or Latino","2186-2",98116,5050623,1942.7
,"68 years","68","Male","M","Not Hispanic or Latino","2186-2",99167,4685856,2116.3
,"69 years","69","Male","M","Not Hispanic or Latino","2186-2",101673,4402228,2309.6
,"70 years","70","Male","M","Not Hispanic or Latino","2186-2",104123,4149914,2509.0
,"71 years","71","Male","M","Not Hispanic or Latino","2186-2",108059,4016100,2690.6
,"72 years","72","Male","M","Not Hispanic or Latino","2186-2",112070,3768762,2973.7
,"73 years","73","Male","M","Not Hispanic or Latino","2186-2",116643,3582166,3256.2
,"74 years","74","Male","M","Not Hispanic or Latino","2186-2",121358,3413525,3555.2
,"75 years","75","Male","M","Not Hispanic or Latino","2186-2",127177,3219191,3950.6
,"76 years","76","Male","M","Not Hispanic or Latino","2186-2",133342,3115366,4280.1
,"77 years","77","Male","M","Not Hispanic or Latino","2186-2",140272,2981573,4704.6
,"78 years","78","Male","M","Not Hispanic or Latino","2186-2",147538,2847343,5181.6
,"79 years","79","Male","M","Not Hispanic or Latino","2186-2",152777,2697721,5663.2
,"80 years","80","Male","M","Not Hispanic or Latino","2186-2",158115,2487124,6357.3
,"81 years","81","Male","M","Not Hispanic or Latino","2186-2",162155,2323367,6979.3
,"82 years","82","Male","M","Not Hispanic or Latino","2186-2",165078,2125238,7767.5
,"83 years","83","Male","M","Not Hispanic or Latino","2186-2",164759,1933388,8521.8
,"84 years","84","Male","M","Not Hispanic or Latino","2186-2",164927,1723865,9567.3
,"85 years","85","Male","M","Not Hispanic or Latino","2186-2",162030,Not Applicable,Not Applicable
,"86 years","86","Male","M","Not Hispanic or Latino","2186-2",156257,Not Applicable,Not Applicable
,"87 years","87","Male","M","Not Hispanic or Latino","2186-2",146055,Not Applicable,Not Applicable
,"88 years","88","Male","M","Not Hispanic or Latino","2186-2",135466,Not Applicable,Not Applicable
,"89 years","89","Male","M","Not Hispanic or Latino","2186-2",121277,Not Applicable,Not Applicable
,"90 years","90","Male","M","Not Hispanic or Latino","2186-2",107047,Not Applicable,Not Applicable
,"91 years","91","Male","M","Not Hispanic or Latino","2186-2",91728,Not Applicable,Not Applicable
,"92 years","92","Male","M","Not Hispanic or Latino","2186-2",78221,Not Applicable,Not Applicable
,"93 years","93","Male","M","Not Hispanic or Latino","2186-2",64242,Not Applicable,Not Applicable
,"94 years","94","Male","M","Not Hispanic or Latino","2186-2",51082,Not Applicable,Not Applicable
,"95 years","95","Male","M","Not Hispanic or Latino","2186-2",39161,Not Applicable,Not Applicable
,"96 years","96","Male","M","Not Hispanic or Latino","2186-2",28540,Not Applicable,Not Applicable
,"97 years","97","Male","M","Not Hispanic or Latino","2186-2",20518,Not Applicable,Not Applicable
,"98 years","98","Male","M","Not Hispanic or Latino","2186-2",14194,Not Applicable,Not Applicable
,"99 years","99","Male","M","Not Hispanic or Latino","2186-2",9545,Not Applicable,Not Applicable
,"100+ years","100","Male","M","Not Hispanic or Latino","2186-2",15602,Not Applicable,Not Applicable
,"Not Stated","NS","Male","M","Not Hispanic or Latino","2186-2",365,Not Applicable,Not Applicable
"---"
"Dataset: Underlying Cause of Death, 1999-2020"
"Query Parameters:"
"Title: US; 1999-2020; SYA; M; NON; ALL; 2010; 5Y"
"Hispanic Origin: Not Hispanic or Latino"
"Sex: Male"
"Year/Month: 2006; 2007; 2008; 2009; 2010"
"Group By: Single-Year Ages; Sex; Hispanic Origin"
"Show Totals: False"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Feb 9, 2026 9:44:40 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,"
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/ucd-icd10.html on Feb 9, 2026 9:44:40 PM"
"---"
Caveats:
"1. Population and rates are labeled 'Not Applicable' when they include a subset of ages 85-100+ because populations are not"
"available for those ages. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Ages 85-100."
"2. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"3. Deaths of persons with Hispanic origin ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among"
"Hispanic Origin groups, so are not included in the Hispanic Origin specific counts and rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"4. Information included on the death certificate about the race and Hispanic ethnicity of the decedent is reported by the"
"funeral director as provided by an informant, often the surviving next of kin, or, in the absence of an informant, on the basis"
"of observation. Race and ethnicity information from the census is by self-report. To the extent that race and Hispanic origin"
"are inconsistent between these two data sources, death rates will be biased. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Racial Differences."
"5. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020"
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the"
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for"
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS"
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The"
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal"
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,"
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012"
"postcensal series released by NCHS on June 13, 2013. The population figures for year 2011 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2011 postcensal series released by NCHS on July 18, 2012. Population figures for 2010"
"are April 1 Census counts. The population figures for years 2001 - 2009 are bridged-race estimates of the July 1 resident"
"population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population"
"figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of July 1"
"estimates. Population figures for the infant age groups are the number of live births. <br/><b>Note:</b> Rates and population"
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which"
"were available at the time of release."
"6. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Age Group."
