"Notes","Single-Year Ages","Single-Year Ages Code","Sex","Sex Code","Hispanic Origin","Hispanic Origin Code",Deaths,Population,Crude Rate
,"86 years","86","Female","F","Not Hispanic or Latino","2186-2",19169,Not Applicable,Not Applicable
,"87 years","87","Female","F","Not Hispanic or Latino","2186-2",18677,Not Applicable,Not Applicable
,"88 years","88","Female","F","Not Hispanic or Latino","2186-2",18415,Not Applicable,Not Applicable
,"89 years","89","Female","F","Not Hispanic or Latino","2186-2",17589,Not Applicable,Not Applicable
,"90 years","90","Female","F","Not Hispanic or Latino","2186-2",16647,Not Applicable,Not Applicable
,"91 years","91","Female","F","Not Hispanic or Latino","2186-2",15565,Not Applicable,Not Applicable
,"92 years","92","Female","F","Not Hispanic or Latino","2186-2",14341,Not Applicable,Not Applicable
,"93 years","93","Female","F","Not Hispanic or Latino","2186-2",12831,Not Applicable,Not Applicable
,"94 years","94","Female","F","Not Hispanic or Latino","2186-2",11275,Not Applicable,Not Applicable
,"95 years","95","Female","F","Not Hispanic or Latino","2186-2",9707,Not Applicable,Not Applicable
,"96 years","96","Female","F","Not Hispanic or Latino","2186-2",8057,Not Applicable,Not Applicable
,"97 years","97","Female","F","Not Hispanic or Latino","2186-2",6437,Not Applicable,Not Applicable
,"98 years","98","Female","F","Not Hispanic or Latino","2186-2",4917,Not Applicable,Not Applicable
,"99 years","99","Female","F","Not Hispanic or Latino","2186-2",3626,Not Applicable,Not Applicable
,"100+ years","100","Female","F","Not Hispanic or Latino","2186-2",7550,Not Applicable,Not Applicable
,"Not Stated","NS","Female","F","Not Hispanic or Latino","2186-2",34,Not Applicable,Not Applicable
"---"
"Dataset: Underlying Cause of Death, 1999-2020"
"Query Parameters:"
"Title: CA; 1999-2020; SYA; F; NON; ALL; 2010; 5Y"
"Hispanic Origin: Not Hispanic or Latino"
"Sex: Female"
"States: California (06)"
"Year/Month: 2006; 2007; 2008; 2009; 2010"
"Group By: Single-Year Ages; Sex; Hispanic Origin"
"Show Totals: False"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Feb 9, 2026 9:44:53 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,"
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/ucd-icd10.html on Feb 9, 2026 9:44:53 PM"
"---"
Caveats:
"1. Population and rates are labeled 'Not Applicable' when they include a subset of ages 85-100+ because populations are not"
"available for those ages. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Ages 85-100."
"2. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"3. Deaths of persons with Hispanic origin ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among"
"Hispanic Origin groups, so are not included in the Hispanic Origin specific counts and rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"4. Information included on the death certificate about the race and Hispanic ethnicity of the decedent is reported by the"
"funeral director as provided by an informant, often the surviving next of kin, or, in the absence of an informant, on the basis"
"of observation. Race and ethnicity information from the census is by self-report. To the extent that race and Hispanic origin"
"are inconsistent between these two data sources, death rates will be biased. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Racial Differences."
"5. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020"
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the"
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for"
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS"
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The"
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal"
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,"
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012"
"postcensal series released by NCHS on June 13, 2013. The population figures for year 2011 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2011 postcensal series released by NCHS on July 18, 2012. Population figures for 2010"
"are April 1 Census counts. The population figures for years 2001 - 2009 are bridged-race estimates of the July 1 resident"
"population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population"
"figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of July 1"
"estimates. Population figures for the infant age groups are the number of live births. <br/><b>Note:</b> Rates and population"
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which"
"were available at the time of release."
"6. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Age Group."
