"Notes","Single-Year Ages","Single-Year Ages Code","Sex","Sex Code","Hispanic Origin","Hispanic Origin Code",Deaths,Population,Crude Rate
,"50 years","50","Male","M","Not Hispanic or Latino","2186-2",359,82847,433.3
,"51 years","51","Male","M","Not Hispanic or Latino","2186-2",383,81483,470.0
,"52 years","52","Male","M","Not Hispanic or Latino","2186-2",458,80145,571.5
,"53 years","53","Male","M","Not Hispanic or Latino","2186-2",425,78855,539.0
,"54 years","54","Male","M","Not Hispanic or Latino","2186-2",471,77163,610.4
,"55 years","55","Male","M","Not Hispanic or Latino","2186-2",526,73669,714.0
,"56 years","56","Male","M","Not Hispanic or Latino","2186-2",525,71962,729.6
,"57 years","57","Male","M","Not Hispanic or Latino","2186-2",543,70025,775.4
,"58 years","58","Male","M","Not Hispanic or Latino","2186-2",546,67292,811.4
,"59 years","59","Male","M","Not Hispanic or Latino","2186-2",571,65329,874.0
,"60 years","60","Male","M","Not Hispanic or Latino","2186-2",673,65203,1032.2
,"61 years","61","Male","M","Not Hispanic or Latino","2186-2",671,61620,1088.9
,"62 years","62","Male","M","Not Hispanic or Latino","2186-2",629,57348,1096.8
,"63 years","63","Male","M","Not Hispanic or Latino","2186-2",622,52133,1193.1
,"64 years","64","Male","M","Not Hispanic or Latino","2186-2",631,49889,1264.8
,"65 years","65","Male","M","Not Hispanic or Latino","2186-2",598,44796,1334.9
,"66 years","66","Male","M","Not Hispanic or Latino","2186-2",599,42350,1414.4
,"67 years","67","Male","M","Not Hispanic or Latino","2186-2",646,39027,1655.3
,"68 years","68","Male","M","Not Hispanic or Latino","2186-2",637,36559,1742.4
,"69 years","69","Male","M","Not Hispanic or Latino","2186-2",654,34102,1917.8
,"70 years","70","Male","M","Not Hispanic or Latino","2186-2",648,31399,2063.8
,"71 years","71","Male","M","Not Hispanic or Latino","2186-2",669,30333,2205.5
,"72 years","72","Male","M","Not Hispanic or Latino","2186-2",685,28686,2387.9
,"73 years","73","Male","M","Not Hispanic or Latino","2186-2",713,27791,2565.6
,"74 years","74","Male","M","Not Hispanic or Latino","2186-2",761,26664,2854.0
,"75 years","75","Male","M","Not Hispanic or Latino","2186-2",799,25311,3156.7
,"76 years","76","Male","M","Not Hispanic or Latino","2186-2",839,24903,3369.1
,"77 years","77","Male","M","Not Hispanic or Latino","2186-2",928,24370,3808.0
,"78 years","78","Male","M","Not Hispanic or Latino","2186-2",1028,23714,4335.0
,"79 years","79","Male","M","Not Hispanic or Latino","2186-2",1107,22819,4851.2
,"80 years","80","Male","M","Not Hispanic or Latino","2186-2",1129,21727,5196.3
,"81 years","81","Male","M","Not Hispanic or Latino","2186-2",1185,20237,5855.6
,"82 years","82","Male","M","Not Hispanic or Latino","2186-2",1275,18410,6925.6
,"83 years","83","Male","M","Not Hispanic or Latino","2186-2",1334,17712,7531.6
,"84 years","84","Male","M","Not Hispanic or Latino","2186-2",1331,16211,8210.5
,"85 years","85","Male","M","Not Hispanic or Latino","2186-2",1385,Not Applicable,Not Applicable
,"86 years","86","Male","M","Not Hispanic or Latino","2186-2",1432,Not Applicable,Not Applicable
,"87 years","87","Male","M","Not Hispanic or Latino","2186-2",1441,Not Applicable,Not Applicable
,"88 years","88","Male","M","Not Hispanic or Latino","2186-2",1363,Not Applicable,Not Applicable
,"89 years","89","Male","M","Not Hispanic or Latino","2186-2",1249,Not Applicable,Not Applicable
,"90 years","90","Male","M","Not Hispanic or Latino","2186-2",1097,Not Applicable,Not Applicable
,"91 years","91","Male","M","Not Hispanic or Latino","2186-2",966,Not Applicable,Not Applicable
,"92 years","92","Male","M","Not Hispanic or Latino","2186-2",765,Not Applicable,Not Applicable
,"93 years","93","Male","M","Not Hispanic or Latino","2186-2",648,Not Applicable,Not Applicable
,"94 years","94","Male","M","Not Hispanic or Latino","2186-2",570,Not Applicable,Not Applicable
,"95 years","95","Male","M","Not Hispanic or Latino","2186-2",381,Not Applicable,Not Applicable
,"96 years","96","Male","M","Not Hispanic or Latino","2186-2",303,Not Applicable,Not Applicable
,"97 years","97","Male","M","Not Hispanic or Latino","2186-2",223,Not Applicable,Not Applicable
,"98 years","98","Male","M","Not Hispanic or Latino","2186-2",132,Not Applicable,Not Applicable
,"99 years","99","Male","M","Not Hispanic or Latino","2186-2",113,Not Applicable,Not Applicable
,"100+ years","100","Male","M","Not Hispanic or Latino","2186-2",162,Not Applicable,Not Applicable
,"Not Stated","NS","Male","M","Not Hispanic or Latino","2186-2",Suppressed,Not Applicable,Not Applicable
"---"
"Dataset: Underlying Cause of Death, 1999-2020"
"Query Parameters:"
"Title: SD; 1999-2020; SYA; M; NON; ALL; 2011; 5Y"
"Hispanic Origin: Not Hispanic or Latino"
"Sex: Male"
"States: San Diego County, CA (06073)"
"Year/Month: 2007; 2008; 2009; 2010; 2011"
"Group By: Single-Year Ages; Sex; Hispanic Origin"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Feb 9, 2026 9:45:41 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,"
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/ucd-icd10.html on Feb 9, 2026 9:45:41 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. Population and rates are labeled 'Not Applicable' when they include a subset of ages 85-100+ because populations are not"
"available for those ages. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Ages 85-100."
"2. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Assurance of Confidentiality."
"3. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Unreliable."
"4. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"5. Deaths of persons with Hispanic origin ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among"
"Hispanic Origin groups, so are not included in the Hispanic Origin specific counts and rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"6. Information included on the death certificate about the race and Hispanic ethnicity of the decedent is reported by the"
"funeral director as provided by an informant, often the surviving next of kin, or, in the absence of an informant, on the basis"
"of observation. Race and ethnicity information from the census is by self-report. To the extent that race and Hispanic origin"
"are inconsistent between these two data sources, death rates will be biased. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Racial Differences."
"7. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020"
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the"
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for"
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS"
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The"
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal"
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,"
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012"
"postcensal series released by NCHS on June 13, 2013. The population figures for year 2011 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2011 postcensal series released by NCHS on July 18, 2012. Population figures for 2010"
"are April 1 Census counts. The population figures for years 2001 - 2009 are bridged-race estimates of the July 1 resident"
"population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population"
"figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of July 1"
"estimates. Population figures for the infant age groups are the number of live births. <br/><b>Note:</b> Rates and population"
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which"
"were available at the time of release."
"8. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Age Group."
