"Notes","Single-Year Ages","Single-Year Ages Code","Sex","Sex Code","Hispanic Origin","Hispanic Origin Code",Deaths,Population,Crude Rate
,"24 years","24","Female","F","Not Hispanic or Latino","2186-2",324,774843,41.8
,"25 years","25","Female","F","Not Hispanic or Latino","2186-2",340,787390,43.2
,"26 years","26","Female","F","Not Hispanic or Latino","2186-2",341,773354,44.1
,"27 years","27","Female","F","Not Hispanic or Latino","2186-2",365,756381,48.3
,"28 years","28","Female","F","Not Hispanic or Latino","2186-2",328,735760,44.6
,"29 years","29","Female","F","Not Hispanic or Latino","2186-2",369,697064,52.9
,"30 years","30","Female","F","Not Hispanic or Latino","2186-2",354,710866,49.8
,"31 years","31","Female","F","Not Hispanic or Latino","2186-2",412,706915,58.3
,"32 years","32","Female","F","Not Hispanic or Latino","2186-2",455,750823,60.6
,"33 years","33","Female","F","Not Hispanic or Latino","2186-2",511,784726,65.1
,"34 years","34","Female","F","Not Hispanic or Latino","2186-2",612,811523,75.4
,"35 years","35","Female","F","Not Hispanic or Latino","2186-2",665,833400,79.8
,"36 years","36","Female","F","Not Hispanic or Latino","2186-2",740,838850,88.2
,"37 years","37","Female","F","Not Hispanic or Latino","2186-2",775,838531,92.4
,"38 years","38","Female","F","Not Hispanic or Latino","2186-2",888,843062,105.3
,"39 years","39","Female","F","Not Hispanic or Latino","2186-2",1069,863223,123.8
,"40 years","40","Female","F","Not Hispanic or Latino","2186-2",1123,888737,126.4
,"41 years","41","Female","F","Not Hispanic or Latino","2186-2",1241,919826,134.9
,"42 years","42","Female","F","Not Hispanic or Latino","2186-2",1479,943688,156.7
,"43 years","43","Female","F","Not Hispanic or Latino","2186-2",1662,965147,172.2
,"44 years","44","Female","F","Not Hispanic or Latino","2186-2",1847,962599,191.9
,"45 years","45","Female","F","Not Hispanic or Latino","2186-2",1985,963574,206.0
,"46 years","46","Female","F","Not Hispanic or Latino","2186-2",2280,968801,235.3
,"47 years","47","Female","F","Not Hispanic or Latino","2186-2",2441,966711,252.5
,"48 years","48","Female","F","Not Hispanic or Latino","2186-2",2532,953006,265.7
,"49 years","49","Female","F","Not Hispanic or Latino","2186-2",2715,948428,286.3
,"50 years","50","Female","F","Not Hispanic or Latino","2186-2",2900,931277,311.4
,"51 years","51","Female","F","Not Hispanic or Latino","2186-2",3068,915015,335.3
,"52 years","52","Female","F","Not Hispanic or Latino","2186-2",3209,894283,358.8
,"53 years","53","Female","F","Not Hispanic or Latino","2186-2",3473,877703,395.7
,"54 years","54","Female","F","Not Hispanic or Latino","2186-2",3519,860994,408.7
,"55 years","55","Female","F","Not Hispanic or Latino","2186-2",3712,840492,441.6
,"56 years","56","Female","F","Not Hispanic or Latino","2186-2",4059,841991,482.1
,"57 years","57","Female","F","Not Hispanic or Latino","2186-2",4102,799869,512.8
,"58 years","58","Female","F","Not Hispanic or Latino","2186-2",4266,754090,565.7
,"59 years","59","Female","F","Not Hispanic or Latino","2186-2",4385,711138,616.6
,"60 years","60","Female","F","Not Hispanic or Latino","2186-2",4587,673238,681.3
,"61 years","61","Female","F","Not Hispanic or Latino","2186-2",4541,617581,735.3
,"62 years","62","Female","F","Not Hispanic or Latino","2186-2",4689,592352,791.6
,"63 years","63","Female","F","Not Hispanic or Latino","2186-2",4812,559747,859.7
,"64 years","64","Female","F","Not Hispanic or Latino","2186-2",5113,534916,955.9
,"65 years","65","Female","F","Not Hispanic or Latino","2186-2",5182,506895,1022.3
,"66 years","66","Female","F","Not Hispanic or Latino","2186-2",5378,481832,1116.2
,"67 years","67","Female","F","Not Hispanic or Latino","2186-2",5698,462056,1233.2
,"68 years","68","Female","F","Not Hispanic or Latino","2186-2",6135,448234,1368.7
,"69 years","69","Female","F","Not Hispanic or Latino","2186-2",6334,434221,1458.7
,"70 years","70","Female","F","Not Hispanic or Latino","2186-2",6928,418072,1657.1
,"71 years","71","Female","F","Not Hispanic or Latino","2186-2",7319,410354,1783.6
,"72 years","72","Female","F","Not Hispanic or Latino","2186-2",7901,402049,1965.2
,"73 years","73","Female","F","Not Hispanic or Latino","2186-2",8484,396407,2140.2
,"74 years","74","Female","F","Not Hispanic or Latino","2186-2",9227,387327,2382.2
,"75 years","75","Female","F","Not Hispanic or Latino","2186-2",10130,378786,2674.3
,"76 years","76","Female","F","Not Hispanic or Latino","2186-2",10830,379340,2855.0
,"77 years","77","Female","F","Not Hispanic or Latino","2186-2",11821,374912,3153.0
,"78 years","78","Female","F","Not Hispanic or Latino","2186-2",12848,366921,3501.6
,"79 years","79","Female","F","Not Hispanic or Latino","2186-2",14091,360373,3910.1
,"80 years","80","Female","F","Not Hispanic or Latino","2186-2",15365,346856,4429.8
,"81 years","81","Female","F","Not Hispanic or Latino","2186-2",16473,335181,4914.7
,"82 years","82","Female","F","Not Hispanic or Latino","2186-2",17588,317145,5545.7
,"83 years","83","Female","F","Not Hispanic or Latino","2186-2",18078,294248,6143.8
,"84 years","84","Female","F","Not Hispanic or Latino","2186-2",18386,265779,6917.8
,"85 years","85","Female","F","Not Hispanic or Latino","2186-2",18358,Not Applicable,Not Applicable
,"86 years","86","Female","F","Not Hispanic or Latino","2186-2",18594,Not Applicable,Not Applicable
,"87 years","87","Female","F","Not Hispanic or Latino","2186-2",18082,Not Applicable,Not Applicable
,"88 years","88","Female","F","Not Hispanic or Latino","2186-2",17673,Not Applicable,Not Applicable
,"89 years","89","Female","F","Not Hispanic or Latino","2186-2",17028,Not Applicable,Not Applicable
,"90 years","90","Female","F","Not Hispanic or Latino","2186-2",16373,Not Applicable,Not Applicable
,"91 years","91","Female","F","Not Hispanic or Latino","2186-2",15633,Not Applicable,Not Applicable
,"92 years","92","Female","F","Not Hispanic or Latino","2186-2",14043,Not Applicable,Not Applicable
,"93 years","93","Female","F","Not Hispanic or Latino","2186-2",12523,Not Applicable,Not Applicable
,"94 years","94","Female","F","Not Hispanic or Latino","2186-2",10682,Not Applicable,Not Applicable
,"95 years","95","Female","F","Not Hispanic or Latino","2186-2",9260,Not Applicable,Not Applicable
,"96 years","96","Female","F","Not Hispanic or Latino","2186-2",7595,Not Applicable,Not Applicable
,"97 years","97","Female","F","Not Hispanic or Latino","2186-2",6062,Not Applicable,Not Applicable
,"98 years","98","Female","F","Not Hispanic or Latino","2186-2",4541,Not Applicable,Not Applicable
,"99 years","99","Female","F","Not Hispanic or Latino","2186-2",3297,Not Applicable,Not Applicable
,"100+ years","100","Female","F","Not Hispanic or Latino","2186-2",7238,Not Applicable,Not Applicable
,"Not Stated","NS","Female","F","Not Hispanic or Latino","2186-2",27,Not Applicable,Not Applicable
"---"
"Dataset: Underlying Cause of Death, 1999-2020"
"Query Parameters:"
"Title: CA; 1999-2020; SYA; F; NON; ALL; 2007; 5Y"
"Hispanic Origin: Not Hispanic or Latino"
"Sex: Female"
"States: California (06)"
"Year/Month: 2003; 2004; 2005; 2006; 2007"
"Group By: Single-Year Ages; Sex; Hispanic Origin"
"Show Totals: False"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Feb 9, 2026 7:13:52 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,"
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/ucd-icd10.html on Feb 9, 2026 7:13:52 PM"
"---"
Caveats:
"1. Population and rates are labeled 'Not Applicable' when they include a subset of ages 85-100+ because populations are not"
"available for those ages. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Ages 85-100."
"2. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"3. Deaths of persons with Hispanic origin ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among"
"Hispanic Origin groups, so are not included in the Hispanic Origin specific counts and rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"4. Information included on the death certificate about the race and Hispanic ethnicity of the decedent is reported by the"
"funeral director as provided by an informant, often the surviving next of kin, or, in the absence of an informant, on the basis"
"of observation. Race and ethnicity information from the census is by self-report. To the extent that race and Hispanic origin"
"are inconsistent between these two data sources, death rates will be biased. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Racial Differences."
"5. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020"
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the"
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for"
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS"
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The"
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal"
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,"
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012"
"postcensal series released by NCHS on June 13, 2013. The population figures for year 2011 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2011 postcensal series released by NCHS on July 18, 2012. Population figures for 2010"
"are April 1 Census counts. The population figures for years 2001 - 2009 are bridged-race estimates of the July 1 resident"
"population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population"
"figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of July 1"
"estimates. Population figures for the infant age groups are the number of live births. <br/><b>Note:</b> Rates and population"
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which"
"were available at the time of release."
"6. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Age Group."
