"Notes","Single-Year Ages","Single-Year Ages Code","Sex","Sex Code","Hispanic Origin","Hispanic Origin Code",Deaths,Population,Crude Rate
,"27 years","27","Female","F","Not Hispanic or Latino","2186-2",384,855615,44.9
,"28 years","28","Female","F","Not Hispanic or Latino","2186-2",395,842879,46.9
,"29 years","29","Female","F","Not Hispanic or Latino","2186-2",378,831229,45.5
,"30 years","30","Female","F","Not Hispanic or Latino","2186-2",421,826809,50.9
,"31 years","31","Female","F","Not Hispanic or Latino","2186-2",416,826878,50.3
,"32 years","32","Female","F","Not Hispanic or Latino","2186-2",541,822309,65.8
,"33 years","33","Female","F","Not Hispanic or Latino","2186-2",548,815139,67.2
,"34 years","34","Female","F","Not Hispanic or Latino","2186-2",537,804456,66.8
,"35 years","35","Female","F","Not Hispanic or Latino","2186-2",593,787830,75.3
,"36 years","36","Female","F","Not Hispanic or Latino","2186-2",638,771794,82.7
,"37 years","37","Female","F","Not Hispanic or Latino","2186-2",640,753028,85.0
,"38 years","38","Female","F","Not Hispanic or Latino","2186-2",722,741252,97.4
,"39 years","39","Female","F","Not Hispanic or Latino","2186-2",681,733614,92.8
,"40 years","40","Female","F","Not Hispanic or Latino","2186-2",839,733484,114.4
,"41 years","41","Female","F","Not Hispanic or Latino","2186-2",831,740179,112.3
,"42 years","42","Female","F","Not Hispanic or Latino","2186-2",888,761067,116.7
,"43 years","43","Female","F","Not Hispanic or Latino","2186-2",1061,785792,135.0
,"44 years","44","Female","F","Not Hispanic or Latino","2186-2",1216,805379,151.0
,"45 years","45","Female","F","Not Hispanic or Latino","2186-2",1403,818294,171.5
,"46 years","46","Female","F","Not Hispanic or Latino","2186-2",1511,823060,183.6
,"47 years","47","Female","F","Not Hispanic or Latino","2186-2",1671,819943,203.8
,"48 years","48","Female","F","Not Hispanic or Latino","2186-2",1791,821242,218.1
,"49 years","49","Female","F","Not Hispanic or Latino","2186-2",2059,838363,245.6
,"50 years","50","Female","F","Not Hispanic or Latino","2186-2",2342,861479,271.9
,"51 years","51","Female","F","Not Hispanic or Latino","2186-2",2695,886818,303.9
,"52 years","52","Female","F","Not Hispanic or Latino","2186-2",2895,910770,317.9
,"53 years","53","Female","F","Not Hispanic or Latino","2186-2",3193,927270,344.3
,"54 years","54","Female","F","Not Hispanic or Latino","2186-2",3461,930591,371.9
,"55 years","55","Female","F","Not Hispanic or Latino","2186-2",3917,932382,420.1
,"56 years","56","Female","F","Not Hispanic or Latino","2186-2",4122,933611,441.5
,"57 years","57","Female","F","Not Hispanic or Latino","2186-2",4389,925091,474.4
,"58 years","58","Female","F","Not Hispanic or Latino","2186-2",4654,914269,509.0
,"59 years","59","Female","F","Not Hispanic or Latino","2186-2",4895,903305,541.9
,"60 years","60","Female","F","Not Hispanic or Latino","2186-2",5170,886923,582.9
,"61 years","61","Female","F","Not Hispanic or Latino","2186-2",5459,862625,632.8
,"62 years","62","Female","F","Not Hispanic or Latino","2186-2",5601,840443,666.4
,"63 years","63","Female","F","Not Hispanic or Latino","2186-2",5923,816816,725.1
,"64 years","64","Female","F","Not Hispanic or Latino","2186-2",6146,794503,773.6
,"65 years","65","Female","F","Not Hispanic or Latino","2186-2",6571,776180,846.6
,"66 years","66","Female","F","Not Hispanic or Latino","2186-2",6787,770756,880.6
,"67 years","67","Female","F","Not Hispanic or Latino","2186-2",7235,728942,992.5
,"68 years","68","Female","F","Not Hispanic or Latino","2186-2",7380,687863,1072.9
,"69 years","69","Female","F","Not Hispanic or Latino","2186-2",7637,647683,1179.1
,"70 years","70","Female","F","Not Hispanic or Latino","2186-2",7860,609418,1289.8
,"71 years","71","Female","F","Not Hispanic or Latino","2186-2",7853,554298,1416.7
,"72 years","72","Female","F","Not Hispanic or Latino","2186-2",8273,527061,1569.6
,"73 years","73","Female","F","Not Hispanic or Latino","2186-2",8462,497063,1702.4
,"74 years","74","Female","F","Not Hispanic or Latino","2186-2",8871,466707,1900.8
,"75 years","75","Female","F","Not Hispanic or Latino","2186-2",9242,434049,2129.3
,"76 years","76","Female","F","Not Hispanic or Latino","2186-2",9512,408655,2327.6
,"77 years","77","Female","F","Not Hispanic or Latino","2186-2",10137,386815,2620.6
,"78 years","78","Female","F","Not Hispanic or Latino","2186-2",10661,366458,2909.2
,"79 years","79","Female","F","Not Hispanic or Latino","2186-2",11295,345853,3265.8
,"80 years","80","Female","F","Not Hispanic or Latino","2186-2",11935,326446,3656.0
,"81 years","81","Female","F","Not Hispanic or Latino","2186-2",12539,308855,4059.8
,"82 years","82","Female","F","Not Hispanic or Latino","2186-2",13409,293532,4568.2
,"83 years","83","Female","F","Not Hispanic or Latino","2186-2",14348,279106,5140.7
,"84 years","84","Female","F","Not Hispanic or Latino","2186-2",15276,264098,5784.2
,"85 years","85","Female","F","Not Hispanic or Latino","2186-2",16432,Not Applicable,Not Applicable
,"86 years","86","Female","F","Not Hispanic or Latino","2186-2",16919,Not Applicable,Not Applicable
,"87 years","87","Female","F","Not Hispanic or Latino","2186-2",17940,Not Applicable,Not Applicable
,"88 years","88","Female","F","Not Hispanic or Latino","2186-2",18687,Not Applicable,Not Applicable
,"89 years","89","Female","F","Not Hispanic or Latino","2186-2",18801,Not Applicable,Not Applicable
,"90 years","90","Female","F","Not Hispanic or Latino","2186-2",19492,Not Applicable,Not Applicable
,"91 years","91","Female","F","Not Hispanic or Latino","2186-2",19001,Not Applicable,Not Applicable
,"92 years","92","Female","F","Not Hispanic or Latino","2186-2",18250,Not Applicable,Not Applicable
,"93 years","93","Female","F","Not Hispanic or Latino","2186-2",16517,Not Applicable,Not Applicable
,"94 years","94","Female","F","Not Hispanic or Latino","2186-2",14452,Not Applicable,Not Applicable
,"95 years","95","Female","F","Not Hispanic or Latino","2186-2",12540,Not Applicable,Not Applicable
,"96 years","96","Female","F","Not Hispanic or Latino","2186-2",10294,Not Applicable,Not Applicable
,"97 years","97","Female","F","Not Hispanic or Latino","2186-2",8212,Not Applicable,Not Applicable
,"98 years","98","Female","F","Not Hispanic or Latino","2186-2",6409,Not Applicable,Not Applicable
,"99 years","99","Female","F","Not Hispanic or Latino","2186-2",4974,Not Applicable,Not Applicable
,"100+ years","100","Female","F","Not Hispanic or Latino","2186-2",10671,Not Applicable,Not Applicable
,"Not Stated","NS","Female","F","Not Hispanic or Latino","2186-2",Suppressed,Not Applicable,Not Applicable
"---"
"Dataset: Underlying Cause of Death, 1999-2020"
"Query Parameters:"
"Title: CA; 1999-2020; SYA; F; NON; ALL; 2017; 5Y"
"Hispanic Origin: Not Hispanic or Latino"
"Sex: Female"
"States: California (06)"
"Year/Month: 2013; 2014; 2015; 2016; 2017"
"Group By: Single-Year Ages; Sex; Hispanic Origin"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Feb 9, 2026 9:52:36 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,"
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/ucd-icd10.html on Feb 9, 2026 9:52:36 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. Population and rates are labeled 'Not Applicable' when they include a subset of ages 85-100+ because populations are not"
"available for those ages. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Ages 85-100."
"2. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#2014-Revision."
"3. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Assurance of Confidentiality."
"4. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"5. Deaths of persons with Hispanic origin ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among"
"Hispanic Origin groups, so are not included in the Hispanic Origin specific counts and rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"6. Information included on the death certificate about the race and Hispanic ethnicity of the decedent is reported by the"
"funeral director as provided by an informant, often the surviving next of kin, or, in the absence of an informant, on the basis"
"of observation. Race and ethnicity information from the census is by self-report. To the extent that race and Hispanic origin"
"are inconsistent between these two data sources, death rates will be biased. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Racial Differences."
"7. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020"
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the"
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for"
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS"
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The"
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal"
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,"
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012"
"postcensal series released by NCHS on June 13, 2013. The population figures for year 2011 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2011 postcensal series released by NCHS on July 18, 2012. Population figures for 2010"
"are April 1 Census counts. The population figures for years 2001 - 2009 are bridged-race estimates of the July 1 resident"
"population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population"
"figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of July 1"
"estimates. Population figures for the infant age groups are the number of live births. <br/><b>Note:</b> Rates and population"
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which"
"were available at the time of release."
"8. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Age Group."
