"Notes","Single-Year Ages","Single-Year Ages Code","Sex","Sex Code","Hispanic Origin","Hispanic Origin Code",Deaths,Population,Crude Rate
,"24 years","24","Male","M","Not Hispanic or Latino","2186-2",94,97013,96.9
,"25 years","25","Male","M","Not Hispanic or Latino","2186-2",91,98500,92.4
,"26 years","26","Male","M","Not Hispanic or Latino","2186-2",73,98623,74.0
,"27 years","27","Male","M","Not Hispanic or Latino","2186-2",96,97291,98.7
,"28 years","28","Male","M","Not Hispanic or Latino","2186-2",88,94495,93.1
,"29 years","29","Male","M","Not Hispanic or Latino","2186-2",92,91842,100.2
,"30 years","30","Male","M","Not Hispanic or Latino","2186-2",69,89849,76.8
,"31 years","31","Male","M","Not Hispanic or Latino","2186-2",79,88243,89.5
,"32 years","32","Male","M","Not Hispanic or Latino","2186-2",105,86179,121.8
,"33 years","33","Male","M","Not Hispanic or Latino","2186-2",89,85325,104.3
,"34 years","34","Male","M","Not Hispanic or Latino","2186-2",93,83150,111.8
,"35 years","35","Male","M","Not Hispanic or Latino","2186-2",90,80809,111.4
,"36 years","36","Male","M","Not Hispanic or Latino","2186-2",109,77632,140.4
,"37 years","37","Male","M","Not Hispanic or Latino","2186-2",90,75048,119.9
,"38 years","38","Male","M","Not Hispanic or Latino","2186-2",90,72418,124.3
,"39 years","39","Male","M","Not Hispanic or Latino","2186-2",109,70456,154.7
,"40 years","40","Male","M","Not Hispanic or Latino","2186-2",112,69531,161.1
,"41 years","41","Male","M","Not Hispanic or Latino","2186-2",116,69240,167.5
,"42 years","42","Male","M","Not Hispanic or Latino","2186-2",125,70029,178.5
,"43 years","43","Male","M","Not Hispanic or Latino","2186-2",141,71137,198.2
,"44 years","44","Male","M","Not Hispanic or Latino","2186-2",156,71842,217.1
,"45 years","45","Male","M","Not Hispanic or Latino","2186-2",155,72048,215.1
,"46 years","46","Male","M","Not Hispanic or Latino","2186-2",205,72332,283.4
,"47 years","47","Male","M","Not Hispanic or Latino","2186-2",200,71304,280.5
,"48 years","48","Male","M","Not Hispanic or Latino","2186-2",222,71108,312.2
,"49 years","49","Male","M","Not Hispanic or Latino","2186-2",233,72344,322.1
,"50 years","50","Male","M","Not Hispanic or Latino","2186-2",264,74496,354.4
,"51 years","51","Male","M","Not Hispanic or Latino","2186-2",320,76347,419.1
,"52 years","52","Male","M","Not Hispanic or Latino","2186-2",372,78518,473.8
,"53 years","53","Male","M","Not Hispanic or Latino","2186-2",394,79902,493.1
,"54 years","54","Male","M","Not Hispanic or Latino","2186-2",472,80070,589.5
,"55 years","55","Male","M","Not Hispanic or Latino","2186-2",478,80070,597.0
,"56 years","56","Male","M","Not Hispanic or Latino","2186-2",521,79369,656.4
,"57 years","57","Male","M","Not Hispanic or Latino","2186-2",542,78301,692.2
,"58 years","58","Male","M","Not Hispanic or Latino","2186-2",605,76341,792.5
,"59 years","59","Male","M","Not Hispanic or Latino","2186-2",665,75136,885.1
,"60 years","60","Male","M","Not Hispanic or Latino","2186-2",642,72676,883.4
,"61 years","61","Male","M","Not Hispanic or Latino","2186-2",709,70048,1012.2
,"62 years","62","Male","M","Not Hispanic or Latino","2186-2",731,67447,1083.8
,"63 years","63","Male","M","Not Hispanic or Latino","2186-2",703,65232,1077.7
,"64 years","64","Male","M","Not Hispanic or Latino","2186-2",724,62740,1154.0
,"65 years","65","Male","M","Not Hispanic or Latino","2186-2",721,60980,1182.4
,"66 years","66","Male","M","Not Hispanic or Latino","2186-2",813,60365,1346.8
,"67 years","67","Male","M","Not Hispanic or Latino","2186-2",818,56734,1441.8
,"68 years","68","Male","M","Not Hispanic or Latino","2186-2",824,53092,1552.0
,"69 years","69","Male","M","Not Hispanic or Latino","2186-2",796,49759,1599.7
,"70 years","70","Male","M","Not Hispanic or Latino","2186-2",829,46248,1792.5
,"71 years","71","Male","M","Not Hispanic or Latino","2186-2",845,41216,2050.2
,"72 years","72","Male","M","Not Hispanic or Latino","2186-2",887,38308,2315.4
,"73 years","73","Male","M","Not Hispanic or Latino","2186-2",864,35342,2444.7
,"74 years","74","Male","M","Not Hispanic or Latino","2186-2",860,32688,2630.9
,"75 years","75","Male","M","Not Hispanic or Latino","2186-2",823,29777,2763.9
,"76 years","76","Male","M","Not Hispanic or Latino","2186-2",922,27624,3337.7
,"77 years","77","Male","M","Not Hispanic or Latino","2186-2",937,26118,3587.6
,"78 years","78","Male","M","Not Hispanic or Latino","2186-2",978,24670,3964.3
,"79 years","79","Male","M","Not Hispanic or Latino","2186-2",971,23070,4208.9
,"80 years","80","Male","M","Not Hispanic or Latino","2186-2",1083,21589,5016.4
,"81 years","81","Male","M","Not Hispanic or Latino","2186-2",1090,20211,5393.1
,"82 years","82","Male","M","Not Hispanic or Latino","2186-2",1177,19047,6179.5
,"83 years","83","Male","M","Not Hispanic or Latino","2186-2",1249,18143,6884.2
,"84 years","84","Male","M","Not Hispanic or Latino","2186-2",1287,16849,7638.4
,"85 years","85","Male","M","Not Hispanic or Latino","2186-2",1349,Not Applicable,Not Applicable
,"86 years","86","Male","M","Not Hispanic or Latino","2186-2",1295,Not Applicable,Not Applicable
,"87 years","87","Male","M","Not Hispanic or Latino","2186-2",1323,Not Applicable,Not Applicable
,"88 years","88","Male","M","Not Hispanic or Latino","2186-2",1309,Not Applicable,Not Applicable
,"89 years","89","Male","M","Not Hispanic or Latino","2186-2",1269,Not Applicable,Not Applicable
,"90 years","90","Male","M","Not Hispanic or Latino","2186-2",1203,Not Applicable,Not Applicable
,"91 years","91","Male","M","Not Hispanic or Latino","2186-2",1156,Not Applicable,Not Applicable
,"92 years","92","Male","M","Not Hispanic or Latino","2186-2",1125,Not Applicable,Not Applicable
,"93 years","93","Male","M","Not Hispanic or Latino","2186-2",951,Not Applicable,Not Applicable
,"94 years","94","Male","M","Not Hispanic or Latino","2186-2",774,Not Applicable,Not Applicable
,"95 years","95","Male","M","Not Hispanic or Latino","2186-2",638,Not Applicable,Not Applicable
,"96 years","96","Male","M","Not Hispanic or Latino","2186-2",510,Not Applicable,Not Applicable
,"97 years","97","Male","M","Not Hispanic or Latino","2186-2",329,Not Applicable,Not Applicable
,"98 years","98","Male","M","Not Hispanic or Latino","2186-2",213,Not Applicable,Not Applicable
,"99 years","99","Male","M","Not Hispanic or Latino","2186-2",156,Not Applicable,Not Applicable
,"100+ years","100","Male","M","Not Hispanic or Latino","2186-2",285,Not Applicable,Not Applicable
,"Not Stated","NS","Male","M","Not Hispanic or Latino","2186-2",Suppressed,Not Applicable,Not Applicable
"---"
"Dataset: Underlying Cause of Death, 1999-2020"
"Query Parameters:"
"Title: SD; 1999-2020; SYA; M; NON; ALL; 2017; 5Y"
"Hispanic Origin: Not Hispanic or Latino"
"Sex: Male"
"States: San Diego County, CA (06073)"
"Year/Month: 2013; 2014; 2015; 2016; 2017"
"Group By: Single-Year Ages; Sex; Hispanic Origin"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Feb 9, 2026 9:52:57 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,"
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/ucd-icd10.html on Feb 9, 2026 9:52:57 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. Population and rates are labeled 'Not Applicable' when they include a subset of ages 85-100+ because populations are not"
"available for those ages. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Ages 85-100."
"2. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#2014-Revision."
"3. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Assurance of Confidentiality."
"4. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Unreliable."
"5. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"6. Deaths of persons with Hispanic origin ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among"
"Hispanic Origin groups, so are not included in the Hispanic Origin specific counts and rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"7. Information included on the death certificate about the race and Hispanic ethnicity of the decedent is reported by the"
"funeral director as provided by an informant, often the surviving next of kin, or, in the absence of an informant, on the basis"
"of observation. Race and ethnicity information from the census is by self-report. To the extent that race and Hispanic origin"
"are inconsistent between these two data sources, death rates will be biased. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Racial Differences."
"8. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020"
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the"
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for"
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS"
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The"
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal"
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,"
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012"
"postcensal series released by NCHS on June 13, 2013. The population figures for year 2011 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2011 postcensal series released by NCHS on July 18, 2012. Population figures for 2010"
"are April 1 Census counts. The population figures for years 2001 - 2009 are bridged-race estimates of the July 1 resident"
"population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population"
"figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of July 1"
"estimates. Population figures for the infant age groups are the number of live births. <br/><b>Note:</b> Rates and population"
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which"
"were available at the time of release."
"9. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Age Group."
