"Notes","Single-Year Ages","Single-Year Ages Code","Sex","Sex Code","Hispanic Origin","Hispanic Origin Code",Deaths,Population,Crude Rate
,"36 years","36","Female","F","Not Hispanic or Latino","2186-2",43,72162,59.6
,"37 years","37","Female","F","Not Hispanic or Latino","2186-2",48,69358,69.2
,"38 years","38","Female","F","Not Hispanic or Latino","2186-2",65,67366,96.5
,"39 years","39","Female","F","Not Hispanic or Latino","2186-2",57,65779,86.7
,"40 years","40","Female","F","Not Hispanic or Latino","2186-2",62,64867,95.6
,"41 years","41","Female","F","Not Hispanic or Latino","2186-2",58,64688,89.7
,"42 years","42","Female","F","Not Hispanic or Latino","2186-2",87,65963,131.9
,"43 years","43","Female","F","Not Hispanic or Latino","2186-2",85,67684,125.6
,"44 years","44","Female","F","Not Hispanic or Latino","2186-2",79,68788,114.8
,"45 years","45","Female","F","Not Hispanic or Latino","2186-2",110,69668,157.9
,"46 years","46","Female","F","Not Hispanic or Latino","2186-2",114,70001,162.9
,"47 years","47","Female","F","Not Hispanic or Latino","2186-2",146,69508,210.0
,"48 years","48","Female","F","Not Hispanic or Latino","2186-2",153,69375,220.5
,"49 years","49","Female","F","Not Hispanic or Latino","2186-2",160,70840,225.9
,"50 years","50","Female","F","Not Hispanic or Latino","2186-2",184,72884,252.5
,"51 years","51","Female","F","Not Hispanic or Latino","2186-2",214,74824,286.0
,"52 years","52","Female","F","Not Hispanic or Latino","2186-2",227,77271,293.8
,"53 years","53","Female","F","Not Hispanic or Latino","2186-2",242,78974,306.4
,"54 years","54","Female","F","Not Hispanic or Latino","2186-2",253,79476,318.3
,"55 years","55","Female","F","Not Hispanic or Latino","2186-2",302,79659,379.1
,"56 years","56","Female","F","Not Hispanic or Latino","2186-2",307,79765,384.9
,"57 years","57","Female","F","Not Hispanic or Latino","2186-2",310,79107,391.9
,"58 years","58","Female","F","Not Hispanic or Latino","2186-2",347,78674,441.1
,"59 years","59","Female","F","Not Hispanic or Latino","2186-2",388,77766,498.9
,"60 years","60","Female","F","Not Hispanic or Latino","2186-2",406,76587,530.1
,"61 years","61","Female","F","Not Hispanic or Latino","2186-2",441,74264,593.8
,"62 years","62","Female","F","Not Hispanic or Latino","2186-2",459,72127,636.4
,"63 years","63","Female","F","Not Hispanic or Latino","2186-2",491,69653,704.9
,"64 years","64","Female","F","Not Hispanic or Latino","2186-2",495,67532,733.0
,"65 years","65","Female","F","Not Hispanic or Latino","2186-2",486,65968,736.7
,"66 years","66","Female","F","Not Hispanic or Latino","2186-2",528,65823,802.2
,"67 years","67","Female","F","Not Hispanic or Latino","2186-2",523,62272,839.9
,"68 years","68","Female","F","Not Hispanic or Latino","2186-2",597,58765,1015.9
,"69 years","69","Female","F","Not Hispanic or Latino","2186-2",598,55059,1086.1
,"70 years","70","Female","F","Not Hispanic or Latino","2186-2",626,51177,1223.2
,"71 years","71","Female","F","Not Hispanic or Latino","2186-2",589,46087,1278.0
,"72 years","72","Female","F","Not Hispanic or Latino","2186-2",579,43555,1329.4
,"73 years","73","Female","F","Not Hispanic or Latino","2186-2",663,40883,1621.7
,"74 years","74","Female","F","Not Hispanic or Latino","2186-2",669,38609,1732.8
,"75 years","75","Female","F","Not Hispanic or Latino","2186-2",724,35906,2016.4
,"76 years","76","Female","F","Not Hispanic or Latino","2186-2",755,34063,2216.5
,"77 years","77","Female","F","Not Hispanic or Latino","2186-2",787,32241,2441.0
,"78 years","78","Female","F","Not Hispanic or Latino","2186-2",870,30833,2821.7
,"79 years","79","Female","F","Not Hispanic or Latino","2186-2",953,29171,3266.9
,"80 years","80","Female","F","Not Hispanic or Latino","2186-2",996,27927,3566.4
,"81 years","81","Female","F","Not Hispanic or Latino","2186-2",1063,26749,3974.0
,"82 years","82","Female","F","Not Hispanic or Latino","2186-2",1118,25479,4387.9
,"83 years","83","Female","F","Not Hispanic or Latino","2186-2",1214,24426,4970.1
,"84 years","84","Female","F","Not Hispanic or Latino","2186-2",1321,23251,5681.5
,"85 years","85","Female","F","Not Hispanic or Latino","2186-2",1449,Not Applicable,Not Applicable
,"86 years","86","Female","F","Not Hispanic or Latino","2186-2",1506,Not Applicable,Not Applicable
,"87 years","87","Female","F","Not Hispanic or Latino","2186-2",1554,Not Applicable,Not Applicable
,"88 years","88","Female","F","Not Hispanic or Latino","2186-2",1715,Not Applicable,Not Applicable
,"89 years","89","Female","F","Not Hispanic or Latino","2186-2",1590,Not Applicable,Not Applicable
,"90 years","90","Female","F","Not Hispanic or Latino","2186-2",1728,Not Applicable,Not Applicable
,"91 years","91","Female","F","Not Hispanic or Latino","2186-2",1691,Not Applicable,Not Applicable
,"92 years","92","Female","F","Not Hispanic or Latino","2186-2",1656,Not Applicable,Not Applicable
,"93 years","93","Female","F","Not Hispanic or Latino","2186-2",1519,Not Applicable,Not Applicable
,"94 years","94","Female","F","Not Hispanic or Latino","2186-2",1346,Not Applicable,Not Applicable
,"95 years","95","Female","F","Not Hispanic or Latino","2186-2",1192,Not Applicable,Not Applicable
,"96 years","96","Female","F","Not Hispanic or Latino","2186-2",938,Not Applicable,Not Applicable
,"97 years","97","Female","F","Not Hispanic or Latino","2186-2",703,Not Applicable,Not Applicable
,"98 years","98","Female","F","Not Hispanic or Latino","2186-2",541,Not Applicable,Not Applicable
,"99 years","99","Female","F","Not Hispanic or Latino","2186-2",416,Not Applicable,Not Applicable
,"100+ years","100","Female","F","Not Hispanic or Latino","2186-2",809,Not Applicable,Not Applicable
,"Not Stated","NS","Female","F","Not Hispanic or Latino","2186-2",0,Not Applicable,Not Applicable
"---"
"Dataset: Underlying Cause of Death, 1999-2020"
"Query Parameters:"
"Title: SD; 1999-2020; SYA; F; NON; ALL; 2017; 5Y"
"Hispanic Origin: Not Hispanic or Latino"
"Sex: Female"
"States: San Diego County, CA (06073)"
"Year/Month: 2013; 2014; 2015; 2016; 2017"
"Group By: Single-Year Ages; Sex; Hispanic Origin"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Feb 9, 2026 9:52:32 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,"
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/ucd-icd10.html on Feb 9, 2026 9:52:32 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. Population and rates are labeled 'Not Applicable' when they include a subset of ages 85-100+ because populations are not"
"available for those ages. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Ages 85-100."
"2. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#2014-Revision."
"3. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Assurance of Confidentiality."
"4. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Unreliable."
"5. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"6. Deaths of persons with Hispanic origin ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among"
"Hispanic Origin groups, so are not included in the Hispanic Origin specific counts and rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"7. Information included on the death certificate about the race and Hispanic ethnicity of the decedent is reported by the"
"funeral director as provided by an informant, often the surviving next of kin, or, in the absence of an informant, on the basis"
"of observation. Race and ethnicity information from the census is by self-report. To the extent that race and Hispanic origin"
"are inconsistent between these two data sources, death rates will be biased. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Racial Differences."
"8. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020"
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the"
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for"
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS"
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The"
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal"
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,"
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012"
"postcensal series released by NCHS on June 13, 2013. The population figures for year 2011 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2011 postcensal series released by NCHS on July 18, 2012. Population figures for 2010"
"are April 1 Census counts. The population figures for years 2001 - 2009 are bridged-race estimates of the July 1 resident"
"population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population"
"figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of July 1"
"estimates. Population figures for the infant age groups are the number of live births. <br/><b>Note:</b> Rates and population"
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which"
"were available at the time of release."
"9. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Age Group."
