"Notes","Single-Year Ages","Single-Year Ages Code","Sex","Sex Code","Hispanic Origin","Hispanic Origin Code",Deaths,Population,Crude Rate
,"33 years","33","Male","M","Not Hispanic or Latino","2186-2",14374,8270109,173.8
,"34 years","34","Male","M","Not Hispanic or Latino","2186-2",14764,8126190,181.7
,"35 years","35","Male","M","Not Hispanic or Latino","2186-2",14772,7951617,185.8
,"36 years","36","Male","M","Not Hispanic or Latino","2186-2",14883,7801746,190.8
,"37 years","37","Male","M","Not Hispanic or Latino","2186-2",15286,7706158,198.4
,"38 years","38","Male","M","Not Hispanic or Latino","2186-2",15776,7682592,205.3
,"39 years","39","Male","M","Not Hispanic or Latino","2186-2",16966,7772974,218.3
,"40 years","40","Male","M","Not Hispanic or Latino","2186-2",18487,8032447,230.2
,"41 years","41","Male","M","Not Hispanic or Latino","2186-2",20354,8267138,246.2
,"42 years","42","Male","M","Not Hispanic or Latino","2186-2",22087,8459000,261.1
,"43 years","43","Male","M","Not Hispanic or Latino","2186-2",23829,8583650,277.6
,"44 years","44","Male","M","Not Hispanic or Latino","2186-2",26025,8625427,301.7
,"45 years","45","Male","M","Not Hispanic or Latino","2186-2",28268,8591466,329.0
,"46 years","46","Male","M","Not Hispanic or Latino","2186-2",31434,8645836,363.6
,"47 years","47","Male","M","Not Hispanic or Latino","2186-2",35547,8839852,402.1
,"48 years","48","Male","M","Not Hispanic or Latino","2186-2",39745,9078887,437.8
,"49 years","49","Male","M","Not Hispanic or Latino","2186-2",44884,9310423,482.1
,"50 years","50","Male","M","Not Hispanic or Latino","2186-2",50516,9535114,529.8
,"51 years","51","Male","M","Not Hispanic or Latino","2186-2",55923,9662149,578.8
,"52 years","52","Male","M","Not Hispanic or Latino","2186-2",60874,9682826,628.7
,"53 years","53","Male","M","Not Hispanic or Latino","2186-2",66160,9691419,682.7
,"54 years","54","Male","M","Not Hispanic or Latino","2186-2",71432,9673829,738.4
,"55 years","55","Male","M","Not Hispanic or Latino","2186-2",77083,9549693,807.2
,"56 years","56","Male","M","Not Hispanic or Latino","2186-2",82111,9390672,874.4
,"57 years","57","Male","M","Not Hispanic or Latino","2186-2",86214,9214450,935.6
,"58 years","58","Male","M","Not Hispanic or Latino","2186-2",90462,8975942,1007.8
,"59 years","59","Male","M","Not Hispanic or Latino","2186-2",94000,8698833,1080.6
,"60 years","60","Male","M","Not Hispanic or Latino","2186-2",97659,8436185,1157.6
,"61 years","61","Male","M","Not Hispanic or Latino","2186-2",100634,8154400,1234.1
,"62 years","62","Male","M","Not Hispanic or Latino","2186-2",104339,7904379,1320.0
,"63 years","63","Male","M","Not Hispanic or Latino","2186-2",108851,7706282,1412.5
,"64 years","64","Male","M","Not Hispanic or Latino","2186-2",113096,7647628,1478.8
,"65 years","65","Male","M","Not Hispanic or Latino","2186-2",113643,7201109,1578.1
,"66 years","66","Male","M","Not Hispanic or Latino","2186-2",115190,6771226,1701.2
,"67 years","67","Male","M","Not Hispanic or Latino","2186-2",116368,6354343,1831.3
,"68 years","68","Male","M","Not Hispanic or Latino","2186-2",118785,5988958,1983.4
,"69 years","69","Male","M","Not Hispanic or Latino","2186-2",117319,5402786,2171.5
,"70 years","70","Male","M","Not Hispanic or Latino","2186-2",121118,5138211,2357.2
,"71 years","71","Male","M","Not Hispanic or Latino","2186-2",124557,4837177,2575.0
,"72 years","72","Male","M","Not Hispanic or Latino","2186-2",126078,4519144,2789.9
,"73 years","73","Male","M","Not Hispanic or Latino","2186-2",126258,4141033,3048.9
,"74 years","74","Male","M","Not Hispanic or Latino","2186-2",127307,3846501,3309.7
,"75 years","75","Male","M","Not Hispanic or Latino","2186-2",131002,3607406,3631.5
,"76 years","76","Male","M","Not Hispanic or Latino","2186-2",134691,3386647,3977.1
,"77 years","77","Male","M","Not Hispanic or Latino","2186-2",138326,3145717,4397.3
,"78 years","78","Male","M","Not Hispanic or Latino","2186-2",141083,2924125,4824.8
,"79 years","79","Male","M","Not Hispanic or Latino","2186-2",144983,2735382,5300.3
,"80 years","80","Male","M","Not Hispanic or Latino","2186-2",150854,2553188,5908.5
,"81 years","81","Male","M","Not Hispanic or Latino","2186-2",156186,2379005,6565.2
,"82 years","82","Male","M","Not Hispanic or Latino","2186-2",160842,2215374,7260.3
,"83 years","83","Male","M","Not Hispanic or Latino","2186-2",164039,2043002,8029.3
,"84 years","84","Male","M","Not Hispanic or Latino","2186-2",166816,1863540,8951.6
,"85 years","85","Male","M","Not Hispanic or Latino","2186-2",165021,Not Applicable,Not Applicable
,"86 years","86","Male","M","Not Hispanic or Latino","2186-2",162722,Not Applicable,Not Applicable
,"87 years","87","Male","M","Not Hispanic or Latino","2186-2",159370,Not Applicable,Not Applicable
,"88 years","88","Male","M","Not Hispanic or Latino","2186-2",151253,Not Applicable,Not Applicable
,"89 years","89","Male","M","Not Hispanic or Latino","2186-2",141491,Not Applicable,Not Applicable
,"90 years","90","Male","M","Not Hispanic or Latino","2186-2",130715,Not Applicable,Not Applicable
,"91 years","91","Male","M","Not Hispanic or Latino","2186-2",115850,Not Applicable,Not Applicable
,"92 years","92","Male","M","Not Hispanic or Latino","2186-2",99413,Not Applicable,Not Applicable
,"93 years","93","Male","M","Not Hispanic or Latino","2186-2",83248,Not Applicable,Not Applicable
,"94 years","94","Male","M","Not Hispanic or Latino","2186-2",66083,Not Applicable,Not Applicable
,"95 years","95","Male","M","Not Hispanic or Latino","2186-2",50859,Not Applicable,Not Applicable
,"96 years","96","Male","M","Not Hispanic or Latino","2186-2",38029,Not Applicable,Not Applicable
,"97 years","97","Male","M","Not Hispanic or Latino","2186-2",27704,Not Applicable,Not Applicable
,"98 years","98","Male","M","Not Hispanic or Latino","2186-2",19123,Not Applicable,Not Applicable
,"99 years","99","Male","M","Not Hispanic or Latino","2186-2",12872,Not Applicable,Not Applicable
,"100+ years","100","Male","M","Not Hispanic or Latino","2186-2",20393,Not Applicable,Not Applicable
,"Not Stated","NS","Male","M","Not Hispanic or Latino","2186-2",298,Not Applicable,Not Applicable
"---"
"Dataset: Underlying Cause of Death, 1999-2020"
"Query Parameters:"
"Title: US; 1999-2020; SYA; M; NON; ALL; 2015; 5Y"
"Hispanic Origin: Not Hispanic or Latino"
"Sex: Male"
"Year/Month: 2011; 2012; 2013; 2014; 2015"
"Group By: Single-Year Ages; Sex; Hispanic Origin"
"Show Totals: False"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Feb 9, 2026 9:51:37 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,"
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/ucd-icd10.html on Feb 9, 2026 9:51:37 PM"
"---"
Caveats:
"1. Population and rates are labeled 'Not Applicable' when they include a subset of ages 85-100+ because populations are not"
"available for those ages. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Ages 85-100."
"2. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#2014-Revision."
"3. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"4. Deaths of persons with Hispanic origin ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among"
"Hispanic Origin groups, so are not included in the Hispanic Origin specific counts and rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"5. Information included on the death certificate about the race and Hispanic ethnicity of the decedent is reported by the"
"funeral director as provided by an informant, often the surviving next of kin, or, in the absence of an informant, on the basis"
"of observation. Race and ethnicity information from the census is by self-report. To the extent that race and Hispanic origin"
"are inconsistent between these two data sources, death rates will be biased. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Racial Differences."
"6. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020"
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the"
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for"
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS"
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The"
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal"
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,"
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012"
"postcensal series released by NCHS on June 13, 2013. The population figures for year 2011 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2011 postcensal series released by NCHS on July 18, 2012. Population figures for 2010"
"are April 1 Census counts. The population figures for years 2001 - 2009 are bridged-race estimates of the July 1 resident"
"population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population"
"figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of July 1"
"estimates. Population figures for the infant age groups are the number of live births. <br/><b>Note:</b> Rates and population"
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which"
"were available at the time of release."
"7. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Age Group."
