"Notes","Single-Year Ages","Single-Year Ages Code","Sex","Sex Code","Hispanic Origin","Hispanic Origin Code",Deaths,Population,Crude Rate
,"75 years","75","Male","M","Not Hispanic or Latino","2186-2",142963,3281754,4356.3
,"76 years","76","Male","M","Not Hispanic or Latino","2186-2",149499,3156845,4735.7
,"77 years","77","Male","M","Not Hispanic or Latino","2186-2",155345,2982955,5207.8
,"78 years","78","Male","M","Not Hispanic or Latino","2186-2",160847,2819501,5704.8
,"79 years","79","Male","M","Not Hispanic or Latino","2186-2",165179,2625216,6292.0
,"80 years","80","Male","M","Not Hispanic or Latino","2186-2",168453,2417744,6967.4
,"81 years","81","Male","M","Not Hispanic or Latino","2186-2",170869,2234769,7645.9
,"82 years","82","Male","M","Not Hispanic or Latino","2186-2",170259,2009867,8471.2
,"83 years","83","Male","M","Not Hispanic or Latino","2186-2",166405,1784426,9325.4
,"84 years","84","Male","M","Not Hispanic or Latino","2186-2",161362,1561080,10336.6
,"85 years","85","Male","M","Not Hispanic or Latino","2186-2",152732,Not Applicable,Not Applicable
,"86 years","86","Male","M","Not Hispanic or Latino","2186-2",143992,Not Applicable,Not Applicable
,"87 years","87","Male","M","Not Hispanic or Latino","2186-2",133049,Not Applicable,Not Applicable
,"88 years","88","Male","M","Not Hispanic or Latino","2186-2",122964,Not Applicable,Not Applicable
,"89 years","89","Male","M","Not Hispanic or Latino","2186-2",110003,Not Applicable,Not Applicable
,"90 years","90","Male","M","Not Hispanic or Latino","2186-2",96367,Not Applicable,Not Applicable
,"91 years","91","Male","M","Not Hispanic or Latino","2186-2",82183,Not Applicable,Not Applicable
,"92 years","92","Male","M","Not Hispanic or Latino","2186-2",68800,Not Applicable,Not Applicable
,"93 years","93","Male","M","Not Hispanic or Latino","2186-2",55704,Not Applicable,Not Applicable
,"94 years","94","Male","M","Not Hispanic or Latino","2186-2",44311,Not Applicable,Not Applicable
,"95 years","95","Male","M","Not Hispanic or Latino","2186-2",33503,Not Applicable,Not Applicable
,"96 years","96","Male","M","Not Hispanic or Latino","2186-2",25066,Not Applicable,Not Applicable
,"97 years","97","Male","M","Not Hispanic or Latino","2186-2",17843,Not Applicable,Not Applicable
,"98 years","98","Male","M","Not Hispanic or Latino","2186-2",12340,Not Applicable,Not Applicable
,"99 years","99","Male","M","Not Hispanic or Latino","2186-2",8418,Not Applicable,Not Applicable
,"100+ years","100","Male","M","Not Hispanic or Latino","2186-2",14136,Not Applicable,Not Applicable
,"Not Stated","NS","Male","M","Not Hispanic or Latino","2186-2",529,Not Applicable,Not Applicable
"---"
"Dataset: Underlying Cause of Death, 1999-2020"
"Query Parameters:"
"Title: US; 1999-2020; SYA; M; NON; ALL; 2006; 5Y"
"Hispanic Origin: Not Hispanic or Latino"
"Sex: Male"
"Year/Month: 2002; 2003; 2004; 2005; 2006"
"Group By: Single-Year Ages; Sex; Hispanic Origin"
"Show Totals: False"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Feb 9, 2026 7:12:55 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,"
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/ucd-icd10.html on Feb 9, 2026 7:12:55 PM"
"---"
Caveats:
"1. Population and rates are labeled 'Not Applicable' when they include a subset of ages 85-100+ because populations are not"
"available for those ages. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Ages 85-100."
"2. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"3. Deaths of persons with Hispanic origin ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among"
"Hispanic Origin groups, so are not included in the Hispanic Origin specific counts and rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"4. Information included on the death certificate about the race and Hispanic ethnicity of the decedent is reported by the"
"funeral director as provided by an informant, often the surviving next of kin, or, in the absence of an informant, on the basis"
"of observation. Race and ethnicity information from the census is by self-report. To the extent that race and Hispanic origin"
"are inconsistent between these two data sources, death rates will be biased. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Racial Differences."
"5. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020"
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the"
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for"
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS"
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The"
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal"
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,"
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012"
"postcensal series released by NCHS on June 13, 2013. The population figures for year 2011 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2011 postcensal series released by NCHS on July 18, 2012. Population figures for 2010"
"are April 1 Census counts. The population figures for years 2001 - 2009 are bridged-race estimates of the July 1 resident"
"population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population"
"figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of July 1"
"estimates. Population figures for the infant age groups are the number of live births. <br/><b>Note:</b> Rates and population"
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which"
"were available at the time of release."
"6. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Age Group."
